country;group;week;zscore
Austria;65to74;2019-02;1.07
Austria;65to74;2019-03;-0.76
Austria;65to74;2019-04;2.18
Austria;65to74;2019-05;1.54
Austria;65to74;2019-06;1.37
Austria;65to74;2019-07;3.21
Austria;65to74;2019-08;2.51
Austria;65to74;2019-09;2.16
Austria;65to74;2019-10;1.7
Austria;65to74;2019-11;2.43
Austria;65to74;2019-12;2.19
Austria;65to74;2019-13;1.35
Austria;65to74;2019-14;0.2
Austria;65to74;2019-15;0.65
Austria;65to74;2019-16;0.95
Austria;65to74;2019-17;-0.49
Austria;65to74;2019-18;0.29
Austria;65to74;2019-19;0.3
Austria;65to74;2019-20;0.62
Austria;65to74;2019-21;-0.13
Austria;65to74;2019-22;0.89
Austria;65to74;2019-23;0.91
Austria;65to74;2019-24;0.7
Austria;65to74;2019-25;0.2
Austria;65to74;2019-26;0.69
Austria;65to74;2019-27;1.74
Austria;65to74;2019-28;-2.04
Austria;65to74;2019-29;-1.28
Austria;65to74;2019-30;-0.2
Austria;65to74;2019-31;-0.82
Austria;65to74;2019-32;-1.1
Austria;65to74;2019-33;-0.61
Austria;65to74;2019-34;-1.37
Austria;65to74;2019-35;1.63
Austria;65to74;2019-36;-0.88
Austria;65to74;2019-37;-1.67
Austria;65to74;2019-38;-0.69
Austria;65to74;2019-39;0.92
Austria;65to74;2019-40;-0.15
Austria;65to74;2019-41;-0.34
Austria;65to74;2019-42;0.48
Austria;65to74;2019-43;-0.3
Austria;65to74;2019-44;-1.58
Austria;65to74;2019-45;-0.04
Austria;65to74;2019-46;0.11
Austria;65to74;2019-47;0.03
Austria;65to74;2019-48;0.84
Austria;65to74;2019-49;1.02
Austria;65to74;2019-50;1.29
Austria;65to74;2019-51;0.29
Austria;65to74;2019-52;0.47
Austria;65to74;2020-01;-1.11
Austria;65to74;2020-02;1.28
Austria;65to74;2020-03;2.04
Austria;65to74;2020-04;0.96
Austria;65to74;2020-05;2.03
Austria;65to74;2020-06;1.01
Austria;65to74;2020-07;2.04
Austria;65to74;2020-08;1.33
Austria;65to74;2020-09;0.71
Austria;65to74;2020-10;1.47
Austria;65to74;2020-11;1.93
Austria;65to74;2020-12;1.79
Austria;65to74;2020-13;0.21
Austria;65to74;2020-14;0.81
Austria;65to74;2020-15;1.25
Austria;65to74;2020-16;1.16
Austria;65to74;2020-17;0.51
Austria;65to74;2020-18;-2.16
Austria;65to74;2020-19;-0.38
Austria;65to74;2020-20;0.04
Austria;65to74;2020-21;-0.11
Austria;65to74;2020-22;-1.56
Austria;65to74;2020-23;-0.47
Austria;65to74;2020-24;-0.62
Austria;65to74;2020-25;-1.47
Austria;65to74;2020-26;-0.86
Austria;65to74;2020-27;1.65
Austria;65to74;2020-28;-1.09
Austria;65to74;2020-29;0.59
Austria;65to74;2020-30;-0.86
Austria;65to74;2020-31;0.07
Austria;65to74;2020-32;-1.4
Austria;65to74;2020-33;0.79
Austria;65to74;2020-34;-0.39
Austria;65to74;2020-35;-1.25
Austria;65to74;2020-36;-0.08
Austria;65to74;2020-37;-1.3
Austria;65to74;2020-38;1.59
Austria;65to74;2020-39;0.17
Austria;65to74;2020-40;1.87
Austria;65to74;2020-41;0.39
Austria;65to74;2020-42;1.01
Austria;65to74;2020-43;1.05
Austria;65to74;2020-44;2.68
Austria;65to74;2020-45;2.64
Austria;65to74;2020-46;5.43
Austria;65to74;2020-47;4.39
Austria;65to74;2020-48;4.71
Austria;65to74;2020-49;6.88
Austria;65to74;2020-50;5.74
Austria;65to74;2020-51;4.12
Austria;65to74;2020-52;3.76
Austria;65to74;2020-53;1.7
Austria;65to74;2021-01;2.3
Austria;65to74;2021-02;3.3
Austria;65to74;2021-03;3.44
Austria;65to74;2021-04;1.46
Austria;65to74;2021-05;1.15
Austria;65to74;2021-06;0.43
