country;group;week;zscore
Austria;75to84;2017-03;5.72
Austria;75to84;2017-04;3.71
Austria;75to84;2017-05;5.68
Austria;75to84;2017-06;2.33
Austria;75to84;2017-07;2.12
Austria;75to84;2017-08;3.05
Austria;75to84;2017-09;0.85
Austria;75to84;2017-10;2.93
Austria;75to84;2017-11;1.38
Austria;75to84;2017-12;-0.19
Austria;75to84;2017-13;-0.67
Austria;75to84;2017-14;1.58
Austria;75to84;2017-15;1.75
Austria;75to84;2017-16;-0.11
Austria;75to84;2017-17;-0.33
Austria;75to84;2017-18;1.09
Austria;75to84;2017-19;0.82
Austria;75to84;2017-20;1.49
Austria;75to84;2017-21;-1.6
Austria;75to84;2017-22;1.45
Austria;75to84;2017-23;-3.06
Austria;75to84;2017-24;-0.24
Austria;75to84;2017-25;0.75
Austria;75to84;2017-26;0.63
Austria;75to84;2017-27;0.33
Austria;75to84;2017-28;-0.72
Austria;75to84;2017-29;0.71
Austria;75to84;2017-30;-0.1
Austria;75to84;2017-31;2.2
Austria;75to84;2017-32;-1.61
Austria;75to84;2017-33;-2.96
Austria;75to84;2017-34;1.14
Austria;75to84;2017-35;-2.1
Austria;75to84;2017-36;-1.69
Austria;75to84;2017-37;-0.58
Austria;75to84;2017-38;-0.18
Austria;75to84;2017-39;-0.03
Austria;75to84;2017-40;-0.33
Austria;75to84;2017-41;-0.92
Austria;75to84;2017-42;-0.07
Austria;75to84;2017-43;0.36
Austria;75to84;2017-44;0.59
Austria;75to84;2017-45;-0.71
Austria;75to84;2017-46;0.27
Austria;75to84;2017-47;1.48
Austria;75to84;2017-48;-0.07
Austria;75to84;2017-49;0.62
Austria;75to84;2017-50;-0.22
Austria;75to84;2017-51;2.13
Austria;75to84;2017-52;0.1
Austria;75to84;2018-01;1.89
Austria;75to84;2018-02;3.06
Austria;75to84;2018-03;2.49
Austria;75to84;2018-04;0.58
Austria;75to84;2018-05;3.37
Austria;75to84;2018-06;0.76
Austria;75to84;2018-07;2.49
Austria;75to84;2018-08;3.9
Austria;75to84;2018-09;5.62
Austria;75to84;2018-10;4.28
Austria;75to84;2018-11;4.41
Austria;75to84;2018-12;1
Austria;75to84;2018-13;2.6
Austria;75to84;2018-14;1.82
Austria;75to84;2018-15;0.92
Austria;75to84;2018-16;0.41
Austria;75to84;2018-17;-1.93
Austria;75to84;2018-18;0.8
Austria;75to84;2018-19;-0.9
Austria;75to84;2018-20;-1.4
Austria;75to84;2018-21;-0.68
Austria;75to84;2018-22;0.02
Austria;75to84;2018-23;-0.07
Austria;75to84;2018-24;-0.96
Austria;75to84;2018-25;1.17
Austria;75to84;2018-26;0.76
Austria;75to84;2018-27;0.31
Austria;75to84;2018-28;-0.85
Austria;75to84;2018-29;-0.07
Austria;75to84;2018-30;0.61
Austria;75to84;2018-31;1.81
Austria;75to84;2018-32;0.85
Austria;75to84;2018-33;0.23
Austria;75to84;2018-34;0.72
Austria;75to84;2018-35;-0.81
Austria;75to84;2018-36;-1.39
Austria;75to84;2018-37;0.62
Austria;75to84;2018-38;-1.38
Austria;75to84;2018-39;-0.05
Austria;75to84;2018-40;0.49
Austria;75to84;2018-41;-1.3
Austria;75to84;2018-42;0.62
Austria;75to84;2018-43;-1.55
Austria;75to84;2018-44;0.16
Austria;75to84;2018-45;-0.9
Austria;75to84;2018-46;-0.57
Austria;75to84;2018-47;-0.98
Austria;75to84;2018-48;-0.08
Austria;75to84;2018-49;0.53
Austria;75to84;2018-50;0.8
Austria;75to84;2018-51;-0.08
Austria;75to84;2018-52;0.4
Austria;75to84;2019-01;2.51
Austria;75to84;2019-02;2.17
Austria;75to84;2019-03;1
Austria;75to84;2019-04;1.16
Austria;75to84;2019-05;1.45
Austria;75to84;2019-06;2.88
Austria;75to84;2019-07;2.64
Austria;75to84;2019-08;0.93
Austria;75to84;2019-09;2.23
Austria;75to84;2019-10;3.93
Austria;75to84;2019-11;2
Austria;75to84;2019-12;0.12
Austria;75to84;2019-13;1.22
Austria;75to84;2019-14;2.16
Austria;75to84;2019-15;1.63
Austria;75to84;2019-16;0.85
Austria;75to84;2019-17;-1.36
Austria;75to84;2019-18;-0.82
Austria;75to84;2019-19;0.8
Austria;75to84;2019-20;-0.02
Austria;75to84;2019-21;0.19
Austria;75to84;2019-22;0.79
Austria;75to84;2019-23;1.17
Austria;75to84;2019-24;1.81
Austria;75to84;2019-25;-0.96
Austria;75to84;2019-26;0.44
Austria;75to84;2019-27;-0.36
Austria;75to84;2019-28;-1.37
Austria;75to84;2019-29;0.61
