country;group;week;zscore
Austria;65to74;2017-03;4.39
Austria;65to74;2017-04;2.69
Austria;65to74;2017-05;2.57
Austria;65to74;2017-06;1.8
Austria;65to74;2017-07;1.84
Austria;65to74;2017-08;1.63
Austria;65to74;2017-09;2.62
Austria;65to74;2017-10;-0.8
Austria;65to74;2017-11;0.58
Austria;65to74;2017-12;1.68
Austria;65to74;2017-13;1.16
Austria;65to74;2017-14;0.56
Austria;65to74;2017-15;0.81
Austria;65to74;2017-16;0.08
Austria;65to74;2017-17;0.75
Austria;65to74;2017-18;1.25
Austria;65to74;2017-19;0.04
Austria;65to74;2017-20;1.21
Austria;65to74;2017-21;-1
Austria;65to74;2017-22;-1.28
Austria;65to74;2017-23;-0.07
Austria;65to74;2017-24;-0.89
Austria;65to74;2017-25;0.66
Austria;65to74;2017-26;-0.33
Austria;65to74;2017-27;-1.27
Austria;65to74;2017-28;-0.56
Austria;65to74;2017-29;1.01
Austria;65to74;2017-30;0.22
Austria;65to74;2017-31;2.39
Austria;65to74;2017-32;-2.13
Austria;65to74;2017-33;-0.63
Austria;65to74;2017-34;1.94
Austria;65to74;2017-35;-1.42
Austria;65to74;2017-36;-0.73
Austria;65to74;2017-37;1.68
Austria;65to74;2017-38;-1.56
Austria;65to74;2017-39;0.84
Austria;65to74;2017-40;0.1
Austria;65to74;2017-41;0.38
Austria;65to74;2017-42;0.48
Austria;65to74;2017-43;0.57
Austria;65to74;2017-44;0.83
Austria;65to74;2017-45;1.43
Austria;65to74;2017-46;0.81
Austria;65to74;2017-47;-0.22
Austria;65to74;2017-48;0.94
Austria;65to74;2017-49;-0.06
Austria;65to74;2017-50;0.56
Austria;65to74;2017-51;0.3
Austria;65to74;2017-52;2.01
Austria;65to74;2018-01;2.32
Austria;65to74;2018-02;3.57
Austria;65to74;2018-03;1.05
Austria;65to74;2018-04;1.22
Austria;65to74;2018-05;2.91
Austria;65to74;2018-06;0.34
Austria;65to74;2018-07;1.42
Austria;65to74;2018-08;2.54
Austria;65to74;2018-09;3.7
Austria;65to74;2018-10;3.94
Austria;65to74;2018-11;4.38
Austria;65to74;2018-12;0.51
Austria;65to74;2018-13;1.85
Austria;65to74;2018-14;-0.61
Austria;65to74;2018-15;1.07
Austria;65to74;2018-16;0.12
Austria;65to74;2018-17;-1.8
