country;group;week;zscore
Austria;Total;2017-07;3.28
Austria;Total;2017-08;4.01
Austria;Total;2017-09;2.56
Austria;Total;2017-10;1.7
Austria;Total;2017-11;0.67
Austria;Total;2017-12;0.57
Austria;Total;2017-13;0.03
Austria;Total;2017-14;0.77
Austria;Total;2017-15;1.21
Austria;Total;2017-16;0.2
Austria;Total;2017-17;-0.23
Austria;Total;2017-18;1.39
Austria;Total;2017-19;0.26
Austria;Total;2017-20;1.54
Austria;Total;2017-21;-1.48
Austria;Total;2017-22;0.87
Austria;Total;2017-23;-1.69
Austria;Total;2017-24;0.67
Austria;Total;2017-25;1.62
Austria;Total;2017-26;0.76
Austria;Total;2017-27;0.72
Austria;Total;2017-28;-0.6
Austria;Total;2017-29;1.27
Austria;Total;2017-30;0.13
Austria;Total;2017-31;3.96
Austria;Total;2017-32;-1.08
Austria;Total;2017-33;-0.65
Austria;Total;2017-34;1.19
Austria;Total;2017-35;-1.28
Austria;Total;2017-36;-1.61
Austria;Total;2017-37;0.21
Austria;Total;2017-38;-0.43
Austria;Total;2017-39;0.54
Austria;Total;2017-40;0.32
Austria;Total;2017-41;0.75
Austria;Total;2017-42;-0.63
Austria;Total;2017-43;-0.13
Austria;Total;2017-44;0.65
Austria;Total;2017-45;-0.32
Austria;Total;2017-46;-0.33
Austria;Total;2017-47;0.48
Austria;Total;2017-48;-0.29
Austria;Total;2017-49;1.09
Austria;Total;2017-50;-0.1
Austria;Total;2017-51;1.06
Austria;Total;2017-52;1.32
Austria;Total;2018-01;2.69
Austria;Total;2018-02;3.72
Austria;Total;2018-03;3.01
Austria;Total;2018-04;1.84
Austria;Total;2018-05;4.09
Austria;Total;2018-06;0.16
Austria;Total;2018-07;3.6
Austria;Total;2018-08;5.57
Austria;Total;2018-09;6.8
Austria;Total;2018-10;6.39
Austria;Total;2018-11;5.98
Austria;Total;2018-12;1.98
Austria;Total;2018-13;3.71
Austria;Total;2018-14;1.62
Austria;Total;2018-15;0.95
Austria;Total;2018-16;1.18
Austria;Total;2018-17;-1.57
Austria;Total;2018-18;-0.68
Austria;Total;2018-19;-1.4
Austria;Total;2018-20;-2.13
Austria;Total;2018-21;-1.35
Austria;Total;2018-22;-0.31
Austria;Total;2018-23;-0.05
Austria;Total;2018-24;-0.63
Austria;Total;2018-25;-0.23
Austria;Total;2018-26;0.14
Austria;Total;2018-27;0.7
Austria;Total;2018-28;-0.28
Austria;Total;2018-29;1.63
Austria;Total;2018-30;0.78
Austria;Total;2018-31;3.36
Austria;Total;2018-32;2.09
Austria;Total;2018-33;0.28
Austria;Total;2018-34;0.64
Austria;Total;2018-35;-0.16
Austria;Total;2018-36;-1.14
Austria;Total;2018-37;-0.14
Austria;Total;2018-38;-1.05
Austria;Total;2018-39;-0.77
Austria;Total;2018-40;1.13
Austria;Total;2018-41;-0.15
Austria;Total;2018-42;-0.39
Austria;Total;2018-43;-0.54
Austria;Total;2018-44;0.24
Austria;Total;2018-45;-0.85
Austria;Total;2018-46;-0.24
Austria;Total;2018-47;-0.86
Austria;Total;2018-48;-0.91
Austria;Total;2018-49;0.74
Austria;Total;2018-50;0.27
Austria;Total;2018-51;0.82
Austria;Total;2018-52;1.29
Austria;Total;2019-01;0.84
Austria;Total;2019-02;1.78
Austria;Total;2019-03;0.48
Austria;Total;2019-04;1.53
Austria;Total;2019-05;1.88
Austria;Total;2019-06;2.71
Austria;Total;2019-07;3.19
Austria;Total;2019-08;2.27
Austria;Total;2019-09;2.6
Austria;Total;2019-10;3.55
Austria;Total;2019-11;3.12
Austria;Total;2019-12;0.82
Austria;Total;2019-13;1.57
Austria;Total;2019-14;0.91
Austria;Total;2019-15;0.27
Austria;Total;2019-16;0.64
Austria;Total;2019-17;-0.07
Austria;Total;2019-18;-1.11
Austria;Total;2019-19;-0.33
Austria;Total;2019-20;0.87
Austria;Total;2019-21;0.28
Austria;Total;2019-22;0.5
Austria;Total;2019-23;1.48
Austria;Total;2019-24;1.95
Austria;Total;2019-25;-0.21
Austria;Total;2019-26;0.52
Austria;Total;2019-27;1.5
Austria;Total;2019-28;-1.69
Austria;Total;2019-29;-0.11
Austria;Total;2019-30;1.77
Austria;Total;2019-31;0.09
Austria;Total;2019-32;-0.5
Austria;Total;2019-33;-0.82
Austria;Total;2019-34;0.09
Austria;Total;2019-35;0.7
Austria;Total;2019-36;-0.81
Austria;Total;2019-37;-1.09
Austria;Total;2019-38;-0.4
Austria;Total;2019-39;1.47
Austria;Total;2019-40;0.42
Austria;Total;2019-41;1.03
Austria;Total;2019-42;-0.59
Austria;Total;2019-43;-0.19
Austria;Total;2019-44;-0.69
Austria;Total;2019-45;-0.17
Austria;Total;2019-46;-0.38
Austria;Total;2019-47;-0.62
Austria;Total;2019-48;-0.29
Austria;Total;2019-49;-0.04
Austria;Total;2019-50;0.7
Austria;Total;2019-51;-0.49
Austria;Total;2019-52;-0.05
Austria;Total;2020-01;-0.34
Austria;Total;2020-02;0.84
Austria;Total;2020-03;2.37
Austria;Total;2020-04;1.99
Austria;Total;2020-05;4.08
Austria;Total;2020-06;1.36
Austria;Total;2020-07;3.67
Austria;Total;2020-08;1.27
Austria;Total;2020-09;2.1
Austria;Total;2020-10;2.07
Austria;Total;2020-11;1.79
Austria;Total;2020-12;3.46
Austria;Total;2020-13;2.48
Austria;Total;2020-14;3.75
Austria;Total;2020-15;3.43
Austria;Total;2020-16;2.08
Austria;Total;2020-17;0.53
Austria;Total;2020-18;-1.13
Austria;Total;2020-19;-0.29
Austria;Total;2020-20;-0.6
Austria;Total;2020-21;-0.69
Austria;Total;2020-22;-1.51
Austria;Total;2020-23;-0.18
Austria;Total;2020-24;-0.64
Austria;Total;2020-25;-1.44
Austria;Total;2020-26;-0.87
Austria;Total;2020-27;1.36
Austria;Total;2020-28;-1.53
Austria;Total;2020-29;-0.43
Austria;Total;2020-30;-0.44
Austria;Total;2020-31;0.9
Austria;Total;2020-32;-0.94
Austria;Total;2020-33;1.85
Austria;Total;2020-34;-0.22
Austria;Total;2020-35;-0.01
Austria;Total;2020-36;0.25
Austria;Total;2020-37;0.87
Austria;Total;2020-38;0.65
Austria;Total;2020-39;-0.21
Austria;Total;2020-40;0.41
Austria;Total;2020-41;0.78
Austria;Total;2020-42;0.45
Austria;Total;2020-43;2.96
Austria;Total;2020-44;4.29
Austria;Total;2020-45;5.77
Austria;Total;2020-46;9.29
Austria;Total;2020-47;11.01
Austria;Total;2020-48;10.91
Austria;Total;2020-49;11.98
Austria;Total;2020-50;11.09
Austria;Total;2020-51;8.06
Austria;Total;2020-52;6.21
Austria;Total;2020-53;4.54
Austria;Total;2021-01;3.83
Austria;Total;2021-02;3.79
Austria;Total;2021-03;4.25
Austria;Total;2021-04;3.52
Austria;Total;2021-05;2.48
Austria;Total;2021-06;1.36
Austria;Total;2021-07;0.84
Austria;Total;2021-08;0.15
Austria;Total;2021-09;-1.03
Austria;Total;2021-10;1.54
Austria;Total;2021-11;0.93
Austria;Total;2021-12;0.38
Austria;Total;2021-13;2.23
Austria;Total;2021-14;0.94
Austria;Total;2021-15;1.56
Austria;Total;2021-16;1.62
Austria;Total;2021-17;1.7
Austria;Total;2021-18;1.47
Austria;Total;2021-19;0.7
Austria;Total;2021-20;-0.4
Austria;Total;2021-21;-0.61
Austria;Total;2021-22;1.17
Austria;Total;2021-23;0.5
Austria;Total;2021-24;1.18
Austria;Total;2021-25;1.96
Austria;Total;2021-26;0.14
Austria;Total;2021-27;-0.6
Austria;Total;2021-28;-0.55
Austria;Total;2021-29;1.29
Austria;Total;2021-30;0.38
Austria;Total;2021-31;-0.59
Austria;Total;2021-32;1.76
Austria;Total;2021-33;1.59
Austria;Total;2021-34;0.83
Austria;Total;2021-35;0.27
Austria;Total;2021-36;1.58
Austria;Total;2021-37;0.45
Austria;Total;2021-38;0.45
Austria;Total;2021-39;1.58
Austria;Total;2021-40;0.52
Austria;Total;2021-41;0.72
Austria;Total;2021-42;1.5
Austria;Total;2021-43;3.88
Austria;Total;2021-44;4.45
Austria;Total;2021-45;5.57
Austria;Total;2021-46;6.25
Austria;Total;2021-47;6.58
Austria;Total;2021-48;6.93
Austria;Total;2021-49;5.68
Austria;Total;2021-50;3.09
Austria;Total;2021-51;2.06
Austria;Total;2021-52;2.26
Austria;Total;2022-01;0.55
Austria;Total;2022-02;-0.54
Austria;Total;2022-03;1.13
Austria;Total;2022-04;0.75
Austria;Total;2022-05;1.01
Austria;Total;2022-06;2.1
Austria;Total;2022-07;2.72
Austria;Total;2022-08;2.05
Austria;Total;2022-09;3.56
Austria;Total;2022-10;2.29
Austria;Total;2022-11;3.41
Austria;Total;2022-12;4.61
Austria;Total;2022-13;4.06
Austria;Total;2022-14;4.4
Austria;Total;2022-15;2.47
Austria;Total;2022-16;0.48
Austria;Total;2022-17;1.04
Austria;Total;2022-18;0.74
Austria;Total;2022-19;-0.15
Austria;Total;2022-20;0.44
Austria;Total;2022-21;-0.41
Austria;Total;2022-22;0.38
Austria;Total;2022-23;0.43
Austria;Total;2022-24;1.6
Austria;Total;2022-25;1.56
Austria;Total;2022-26;1.76
Austria;Total;2022-27;0.97
Austria;Total;2022-28;0.74
Austria;Total;2022-29;4.56
Austria;Total;2022-30;2.92
Austria;Total;2022-31;1.7
Austria;Total;2022-32;0.17
Austria;Total;2022-33;2.12
Austria;Total;2022-34;-0.12
Austria;Total;2022-35;-1.58
Austria;Total;2022-36;-0.6
Austria;Total;2022-37;-0.06
Austria;Total;2022-38;0.73
Austria;Total;2022-39;1.92
Austria;Total;2022-40;3.53
Austria;Total;2022-41;1.8
Austria;Total;2022-42;2.01
Austria;Total;2022-43;2.38
Austria;Total;2022-44;0.64
Austria;Total;2022-45;0.52
Austria;Total;2022-46;0.96
Austria;Total;2022-47;0.57
Austria;Total;2022-48;1.79
Austria;Total;2022-49;2.16
Austria;Total;2022-50;5.22
Austria;Total;2022-51;6.7
Austria;Total;2022-52;6.49
Austria;Total;2023-01;6.91
Austria;Total;2023-02;3.75
Austria;Total;2023-03;0.45
Austria;Total;2023-04;-1.51
Austria;Total;2023-05;-11.53
Belgium;Total;2017-07;4.19
Belgium;Total;2017-08;2.08
Belgium;Total;2017-09;1.5
Belgium;Total;2017-10;-0.11
Belgium;Total;2017-11;-1.22
Belgium;Total;2017-12;-0.28
Belgium;Total;2017-13;-0.41
Belgium;Total;2017-14;-1.27
Belgium;Total;2017-15;-1.16
Belgium;Total;2017-16;-1.46
Belgium;Total;2017-17;0.6
Belgium;Total;2017-18;1.12
Belgium;Total;2017-19;0.25
Belgium;Total;2017-20;1.82
Belgium;Total;2017-21;0.85
Belgium;Total;2017-22;0.9
Belgium;Total;2017-23;-1.26
Belgium;Total;2017-24;-0.25
Belgium;Total;2017-25;2.81
Belgium;Total;2017-26;-0.99
Belgium;Total;2017-27;0.51
Belgium;Total;2017-28;0.02
Belgium;Total;2017-29;-0.01
Belgium;Total;2017-30;0.51
Belgium;Total;2017-31;-0.21
Belgium;Total;2017-32;-0.07
Belgium;Total;2017-33;-0.8
Belgium;Total;2017-34;1.11
Belgium;Total;2017-35;0.86
Belgium;Total;2017-36;0.17
Belgium;Total;2017-37;-0.7
Belgium;Total;2017-38;-0.15
Belgium;Total;2017-39;0.52
Belgium;Total;2017-40;0.06
Belgium;Total;2017-41;1.23
Belgium;Total;2017-42;0.46
Belgium;Total;2017-43;-1.03
Belgium;Total;2017-44;-1.49
Belgium;Total;2017-45;-1.2
Belgium;Total;2017-46;0.25
Belgium;Total;2017-47;0.63
Belgium;Total;2017-48;-0.22
Belgium;Total;2017-49;1.9
Belgium;Total;2017-50;1.83
Belgium;Total;2017-51;1.58
Belgium;Total;2017-52;2.09
Belgium;Total;2018-01;2.34
Belgium;Total;2018-02;1.46
Belgium;Total;2018-03;1.55
Belgium;Total;2018-04;0.71
Belgium;Total;2018-05;1.72
Belgium;Total;2018-06;1.84
Belgium;Total;2018-07;3.74
Belgium;Total;2018-08;4.42
Belgium;Total;2018-09;8.39
Belgium;Total;2018-10;8.4
Belgium;Total;2018-11;6.09
Belgium;Total;2018-12;4.93
Belgium;Total;2018-13;3.7
Belgium;Total;2018-14;1.29
Belgium;Total;2018-15;1.18
Belgium;Total;2018-16;-0.06
Belgium;Total;2018-17;-0.93
Belgium;Total;2018-18;-1.79
Belgium;Total;2018-19;0.11
Belgium;Total;2018-20;-1.08
Belgium;Total;2018-21;0.12
Belgium;Total;2018-22;0.33
Belgium;Total;2018-23;-1.61
Belgium;Total;2018-24;-2.22
Belgium;Total;2018-25;-1.2
Belgium;Total;2018-26;1
Belgium;Total;2018-27;2.57
Belgium;Total;2018-28;-0.3
Belgium;Total;2018-29;1.75
Belgium;Total;2018-30;3.15
Belgium;Total;2018-31;3.56
Belgium;Total;2018-32;2.41
Belgium;Total;2018-33;0.41
Belgium;Total;2018-34;-0.44
Belgium;Total;2018-35;-0.37
Belgium;Total;2018-36;0.41
Belgium;Total;2018-37;-1
Belgium;Total;2018-38;0.85
Belgium;Total;2018-39;-1.04
Belgium;Total;2018-40;0.26
Belgium;Total;2018-41;0.58
Belgium;Total;2018-42;-0.03
Belgium;Total;2018-43;-0.78
Belgium;Total;2018-44;-1.2
Belgium;Total;2018-45;0.43
Belgium;Total;2018-46;-0.34
Belgium;Total;2018-47;-0.01
Belgium;Total;2018-48;0.21
Belgium;Total;2018-49;0.84
Belgium;Total;2018-50;1.14
Belgium;Total;2018-51;1.39
Belgium;Total;2018-52;1.04
Belgium;Total;2019-01;1.4
Belgium;Total;2019-02;1.75
Belgium;Total;2019-03;1.29
Belgium;Total;2019-04;2.08
Belgium;Total;2019-05;2.06
Belgium;Total;2019-06;3.54
Belgium;Total;2019-07;2.4
Belgium;Total;2019-08;2.51
Belgium;Total;2019-09;2.59
Belgium;Total;2019-10;2.4
Belgium;Total;2019-11;1.9
Belgium;Total;2019-12;0.42
Belgium;Total;2019-13;-0.61
Belgium;Total;2019-14;1.1
Belgium;Total;2019-15;-1.03
Belgium;Total;2019-16;0.6
Belgium;Total;2019-17;0.15
Belgium;Total;2019-18;0.15
Belgium;Total;2019-19;0.4
Belgium;Total;2019-20;0.73
