country;group;week;zscore
Austria;65P;2015-49;-0.62
Austria;65P;2015-50;-0.77
Austria;65P;2015-51;-0.85
Austria;65P;2015-52;-0.73
Austria;65P;2015-53;-1.02
Austria;65P;2016-01;0.68
Austria;65P;2016-02;0.73
Austria;65P;2016-03;-0.07
Austria;65P;2016-04;-0.13
Austria;65P;2016-05;0.28
Austria;65P;2016-06;0.63
Austria;65P;2016-07;0.71
Austria;65P;2016-08;0.56
Austria;65P;2016-09;2.06
Austria;65P;2016-10;-0.17
Austria;65P;2016-11;-0.61
Austria;65P;2016-12;-0.84
Austria;65P;2016-13;0.99
Austria;65P;2016-14;0.05
Austria;65P;2016-15;0.24
Austria;65P;2016-16;-1.58
Austria;65P;2016-17;-0.28
Austria;65P;2016-18;0.04
Austria;65P;2016-19;0.27
Austria;65P;2016-20;0.08
Austria;65P;2016-21;1.39
Austria;65P;2016-22;-0.55
Austria;65P;2016-23;-0.83
Austria;65P;2016-24;-1.24
Austria;65P;2016-25;0.74
Austria;65P;2016-26;-0.97
Austria;65P;2016-27;-1.64
Austria;65P;2016-28;-1.02
Austria;65P;2016-29;1.02
Austria;65P;2016-30;0.2
Austria;65P;2016-31;-0.21
Austria;65P;2016-32;-0.55
Austria;65P;2016-33;-0.31
Austria;65P;2016-34;-0.49
Austria;65P;2016-35;-0.35
Austria;65P;2016-36;-0.87
Austria;65P;2016-37;-0.94
Austria;65P;2016-38;-1.28
Austria;65P;2016-39;-0.2
Austria;65P;2016-40;-0.23
Austria;65P;2016-41;1.25
Austria;65P;2016-42;1.43
Austria;65P;2016-43;-0.18
Austria;65P;2016-44;-0.75
Austria;65P;2016-45;0.05
Austria;65P;2016-46;0.82
Austria;65P;2016-47;-0.49
Austria;65P;2016-48;-0.2
Austria;65P;2016-49;0.75
Austria;65P;2016-50;0.48
Austria;65P;2016-51;3.88
Austria;65P;2016-52;7.95
Austria;65P;2017-01;10.03
Austria;65P;2017-02;10.73
Austria;65P;2017-03;6.9
Austria;65P;2017-04;5.37
Austria;65P;2017-05;6.43
Austria;65P;2017-06;4.12
Austria;65P;2017-07;2.73
Austria;65P;2017-08;3.42
Austria;65P;2017-09;1.86
Austria;65P;2017-10;1.44
Austria;65P;2017-11;0.35
Austria;65P;2017-12;0.37
Austria;65P;2017-13;-0.3
Austria;65P;2017-14;0.77
Austria;65P;2017-15;1.06
Austria;65P;2017-16;-0.29
Austria;65P;2017-17;-0.03
Austria;65P;2017-18;1.29
Austria;65P;2017-19;-0.28
Austria;65P;2017-20;1.4
Austria;65P;2017-21;-2
Austria;65P;2017-22;0.72
Austria;65P;2017-23;-1.75
Austria;65P;2017-24;0.73
Austria;65P;2017-25;1.04
Austria;65P;2017-26;0.89
Austria;65P;2017-27;0.26
Austria;65P;2017-28;-0.29
Austria;65P;2017-29;1.56
Austria;65P;2017-30;0.17
Austria;65P;2017-31;3.96
Austria;65P;2017-32;-1.65
Austria;65P;2017-33;-0.8
Austria;65P;2017-34;1.45
Austria;65P;2017-35;-1.9
Austria;65P;2017-36;-1.87
Austria;65P;2017-37;-0.04
Austria;65P;2017-38;-0.4
Austria;65P;2017-39;0.26
Austria;65P;2017-40;0.03
Austria;65P;2017-41;0.93
Austria;65P;2017-42;-0.62
Austria;65P;2017-43;-0.35
Austria;65P;2017-44;0.3
Austria;65P;2017-45;-0.42
Austria;65P;2017-46;-0.55
Austria;65P;2017-47;0.02
Austria;65P;2017-48;-0.35
Austria;65P;2017-49;0.54
Austria;65P;2017-50;-0.39
Austria;65P;2017-51;0.82
Austria;65P;2017-52;0.58
Austria;65P;2018-01;2.5
Austria;65P;2018-02;3.07
Austria;65P;2018-03;2.51
Austria;65P;2018-04;1.02
Austria;65P;2018-05;3.49
Austria;65P;2018-06;-0.12
Austria;65P;2018-07;3.26
Austria;65P;2018-08;5.1
Austria;65P;2018-09;6.3
Austria;65P;2018-10;5.76
