country;group;week;zscore
Austria;75to84;2015-49;-0.91
Austria;75to84;2015-50;0.83
Austria;75to84;2015-51;0.67
Austria;75to84;2015-52;-0.35
Austria;75to84;2015-53;0.5
Austria;75to84;2016-01;0.87
Austria;75to84;2016-02;0.48
Austria;75to84;2016-03;0.03
Austria;75to84;2016-04;0.22
Austria;75to84;2016-05;-0.61
Austria;75to84;2016-06;0.72
Austria;75to84;2016-07;0.59
Austria;75to84;2016-08;0.39
Austria;75to84;2016-09;1.65
Austria;75to84;2016-10;0.6
Austria;75to84;2016-11;0.04
Austria;75to84;2016-12;-0.15
Austria;75to84;2016-13;0.63
Austria;75to84;2016-14;1.14
Austria;75to84;2016-15;-0.06
Austria;75to84;2016-16;0.14
Austria;75to84;2016-17;0.14
Austria;75to84;2016-18;0.34
Austria;75to84;2016-19;-0.7
Austria;75to84;2016-20;0.23
Austria;75to84;2016-21;0.33
Austria;75to84;2016-22;-0.08
Austria;75to84;2016-23;-0.16
Austria;75to84;2016-24;-2.18
Austria;75to84;2016-25;1.18
Austria;75to84;2016-26;-0.92
Austria;75to84;2016-27;-1
Austria;75to84;2016-28;-1.01
Austria;75to84;2016-29;-0.1
Austria;75to84;2016-30;-0.25
Austria;75to84;2016-31;-0.66
Austria;75to84;2016-32;-0.87
Austria;75to84;2016-33;-0.65
Austria;75to84;2016-34;-1.22
Austria;75to84;2016-35;-0.52
Austria;75to84;2016-36;-1.1
Austria;75to84;2016-37;-0.45
Austria;75to84;2016-38;0.54
Austria;75to84;2016-39;-0.85
Austria;75to84;2016-40;0.82
Austria;75to84;2016-41;0.48
Austria;75to84;2016-42;1.2
Austria;75to84;2016-43;-0.55
Austria;75to84;2016-44;0.19
Austria;75to84;2016-45;1.47
Austria;75to84;2016-46;0.66
Austria;75to84;2016-47;-1.52
Austria;75to84;2016-48;0.36
Austria;75to84;2016-49;1.21
Austria;75to84;2016-50;0.87
Austria;75to84;2016-51;3.49
Austria;75to84;2016-52;5.7
Austria;75to84;2017-01;8.15
Austria;75to84;2017-02;7.95
Austria;75to84;2017-03;5.54
Austria;75to84;2017-04;3.49
Austria;75to84;2017-05;5.5
Austria;75to84;2017-06;2.13
Austria;75to84;2017-07;1.91
Austria;75to84;2017-08;2.84
Austria;75to84;2017-09;0.64
Austria;75to84;2017-10;2.71
Austria;75to84;2017-11;1.16
Austria;75to84;2017-12;-0.4
Austria;75to84;2017-13;-0.86
Austria;75to84;2017-14;1.37
Austria;75to84;2017-15;1.54
Austria;75to84;2017-16;-0.28
Austria;75to84;2017-17;-0.48
Austria;75to84;2017-18;0.91
Austria;75to84;2017-19;0.67
Austria;75to84;2017-20;1.34
Austria;75to84;2017-21;-1.66
Austria;75to84;2017-22;1.29
Austria;75to84;2017-23;-3.05
Austria;75to84;2017-24;-0.29
Austria;75to84;2017-25;0.7
Austria;75to84;2017-26;0.55
Austria;75to84;2017-27;0.31
Austria;75to84;2017-28;-0.71
Austria;75to84;2017-29;0.71
Austria;75to84;2017-30;-0.07
Austria;75to84;2017-31;2.18
Austria;75to84;2017-32;-1.54
Austria;75to84;2017-33;-2.86
Austria;75to84;2017-34;1.16
Austria;75to84;2017-35;-2.01
Austria;75to84;2017-36;-1.6
Austria;75to84;2017-37;-0.52
Austria;75to84;2017-38;-0.13
Austria;75to84;2017-39;0.01
Austria;75to84;2017-40;-0.29
Austria;75to84;2017-41;-0.91
Austria;75to84;2017-42;-0.06
Austria;75to84;2017-43;0.35
Austria;75to84;2017-44;0.56
Austria;75to84;2017-45;-0.72
Austria;75to84;2017-46;0.23
Austria;75to84;2017-47;1.37
Austria;75to84;2017-48;-0.14
Austria;75to84;2017-49;0.54
Austria;75to84;2017-50;-0.31
Austria;75to84;2017-51;2.01
Austria;75to84;2017-52;-0.01
Austria;75to84;2018-01;1.73
Austria;75to84;2018-02;2.92
Austria;75to84;2018-03;2.35
Austria;75to84;2018-04;0.4
Austria;75to84;2018-05;3.21
Austria;75to84;2018-06;0.57
Austria;75to84;2018-07;2.32
Austria;75to84;2018-08;3.72
Austria;75to84;2018-09;5.39
Austria;75to84;2018-10;4.08
Austria;75to84;2018-11;4.2
Austria;75to84;2018-12;0.83
Austria;75to84;2018-13;2.41
Austria;75to84;2018-14;1.64
Austria;75to84;2018-15;0.77
Austria;75to84;2018-16;0.28
Austria;75to84;2018-17;-1.99
Austria;75to84;2018-18;0.68
Austria;75to84;2018-19;-0.96
Austria;75to84;2018-20;-1.42
Austria;75to84;2018-21;-0.71
Austria;75to84;2018-22;-0.05
Austria;75to84;2018-23;-0.09
Austria;75to84;2018-24;-0.94
Austria;75to84;2018-25;1.15
Austria;75to84;2018-26;0.77
Austria;75to84;2018-27;0.34
Austria;75to84;2018-28;-0.78
Austria;75to84;2018-29;0
Austria;75to84;2018-30;0.67
Austria;75to84;2018-31;1.82
Austria;75to84;2018-32;0.93
Austria;75to84;2018-33;0.33
Austria;75to84;2018-34;0.8
Austria;75to84;2018-35;-0.69
Austria;75to84;2018-36;-1.33
Austria;75to84;2018-37;0.71
Austria;75to84;2018-38;-1.24
Austria;75to84;2018-39;0.05
Austria;75to84;2018-40;0.57
Austria;75to84;2018-41;-1.18
Austria;75to84;2018-42;0.67
Austria;75to84;2018-43;-1.45
Austria;75to84;2018-44;0.2
Austria;75to84;2018-45;-0.84
Austria;75to84;2018-46;-0.54
Austria;75to84;2018-47;-0.95
Austria;75to84;2018-48;-0.09
Austria;75to84;2018-49;0.46
Austria;75to84;2018-50;0.76
Austria;75to84;2018-51;-0.16
Austria;75to84;2018-52;0.33
Austria;75to84;2019-01;2.43
Austria;75to84;2019-02;2.04
Austria;75to84;2019-03;0.91
Austria;75to84;2019-04;1.02
Austria;75to84;2019-05;1.31
Austria;75to84;2019-06;2.76
Austria;75to84;2019-07;2.49
Austria;75to84;2019-08;0.81
Austria;75to84;2019-09;2.07
Austria;75to84;2019-10;3.79
Austria;75to84;2019-11;1.87
Austria;75to84;2019-12;-0.02
Austria;75to84;2019-13;1.11
Austria;75to84;2019-14;2.03
Austria;75to84;2019-15;1.52
Austria;75to84;2019-16;0.76
Austria;75to84;2019-17;-1.39
Austria;75to84;2019-18;-0.92
Austria;75to84;2019-19;0.71
Austria;75to84;2019-20;-0.03
Austria;75to84;2019-21;0.15
Austria;75to84;2019-22;0.75
Austria;75to84;2019-23;1.17
Austria;75to84;2019-24;1.82
Austria;75to84;2019-25;-0.87
Austria;75to84;2019-26;0.44
Austria;75to84;2019-27;-0.26
Austria;75to84;2019-28;-1.32
Austria;75to84;2019-29;0.68
Austria;75to84;2019-30;1.63
Austria;75to84;2019-31;-0.58
Austria;75to84;2019-32;-0.7
Austria;75to84;2019-33;-0.61
Austria;75to84;2019-34;-0.76
Austria;75to84;2019-35;-0.21
Austria;75to84;2019-36;-0.41
Austria;75to84;2019-37;-0.74
Austria;75to84;2019-38;0.37
Austria;75to84;2019-39;1.7
Austria;75to84;2019-40;-0.07
Austria;75to84;2019-41;1.31
Austria;75to84;2019-42;0.11
Austria;75to84;2019-43;-0.29
Austria;75to84;2019-44;-0.2
Austria;75to84;2019-45;-0.33
Austria;75to84;2019-46;1.4
Austria;75to84;2019-47;0.06
Austria;75to84;2019-48;0.34
Austria;75to84;2019-49;0.52
Austria;75to84;2019-50;1.56
Austria;75to84;2019-51;-0.72
Austria;75to84;2019-52;0.01
Austria;75to84;2020-01;1.29
Austria;75to84;2020-02;1.53
Austria;75to84;2020-03;2.99
Austria;75to84;2020-04;2.56
Austria;75to84;2020-05;4.56
Austria;75to84;2020-06;2.36
Austria;75to84;2020-07;2.22
Austria;75to84;2020-08;1.4
Austria;75to84;2020-09;2.94
Austria;75to84;2020-10;2.34
Austria;75to84;2020-11;1.73
