country;group;week;zscore
Austria;65to74;2018-44;-0.04
Austria;65to74;2018-45;0.23
Austria;65to74;2018-46;0.44
Austria;65to74;2018-47;2.15
Austria;65to74;2018-48;0.89
Austria;65to74;2018-49;-0.33
Austria;65to74;2018-50;0.42
Austria;65to74;2018-51;0.28
Austria;65to74;2018-52;2.72
Austria;65to74;2019-01;-0.1
Austria;65to74;2019-02;1.08
Austria;65to74;2019-03;-0.75
Austria;65to74;2019-04;2.19
Austria;65to74;2019-05;1.55
Austria;65to74;2019-06;1.38
Austria;65to74;2019-07;3.22
Austria;65to74;2019-08;2.52
Austria;65to74;2019-09;2.17
Austria;65to74;2019-10;1.71
Austria;65to74;2019-11;2.44
Austria;65to74;2019-12;2.2
Austria;65to74;2019-13;1.36
Austria;65to74;2019-14;0.15
Austria;65to74;2019-15;0.66
Austria;65to74;2019-16;0.96
Austria;65to74;2019-17;-0.54
Austria;65to74;2019-18;0.3
Austria;65to74;2019-19;0.31
Austria;65to74;2019-20;0.62
Austria;65to74;2019-21;-0.12
Austria;65to74;2019-22;0.9
Austria;65to74;2019-23;0.86
Austria;65to74;2019-24;0.71
Austria;65to74;2019-25;0.21
Austria;65to74;2019-26;0.69
Austria;65to74;2019-27;1.74
Austria;65to74;2019-28;-2.04
Austria;65to74;2019-29;-1.28
Austria;65to74;2019-30;-0.19
Austria;65to74;2019-31;-0.82
Austria;65to74;2019-32;-1.1
Austria;65to74;2019-33;-0.66
Austria;65to74;2019-34;-1.37
Austria;65to74;2019-35;1.63
Austria;65to74;2019-36;-0.87
Austria;65to74;2019-37;-1.66
Austria;65to74;2019-38;-0.69
Austria;65to74;2019-39;0.92
Austria;65to74;2019-40;-0.15
Austria;65to74;2019-41;-0.33
Austria;65to74;2019-42;0.49
Austria;65to74;2019-43;-0.3
Austria;65to74;2019-44;-1.57
Austria;65to74;2019-45;-0.03
Austria;65to74;2019-46;0.12
Austria;65to74;2019-47;0.03
Austria;65to74;2019-48;0.84
Austria;65to74;2019-49;1.02
Austria;65to74;2019-50;1.3
Austria;65to74;2019-51;0.3
Austria;65to74;2019-52;0.48
Austria;65to74;2020-01;-1.1
Austria;65to74;2020-02;1.24
Austria;65to74;2020-03;2.06
Austria;65to74;2020-04;0.97
Austria;65to74;2020-05;2.04
Austria;65to74;2020-06;1.02
Austria;65to74;2020-07;2.05
Austria;65to74;2020-08;1.34
Austria;65to74;2020-09;0.72
Austria;65to74;2020-10;1.48
Austria;65to74;2020-11;1.95
Austria;65to74;2020-12;1.8
Austria;65to74;2020-13;0.22
Austria;65to74;2020-14;0.82
Austria;65to74;2020-15;1.26
Austria;65to74;2020-16;1.17
Austria;65to74;2020-17;0.52
Austria;65to74;2020-18;-2.15
Austria;65to74;2020-19;-0.37
Austria;65to74;2020-20;0.05
Austria;65to74;2020-21;-0.11
Austria;65to74;2020-22;-1.55
Austria;65to74;2020-23;-0.47
Austria;65to74;2020-24;-0.62
Austria;65to74;2020-25;-1.47
Austria;65to74;2020-26;-0.85
Austria;65to74;2020-27;1.66
Austria;65to74;2020-28;-1.08
Austria;65to74;2020-29;0.59
Austria;65to74;2020-30;-0.92
Austria;65to74;2020-31;0.08
Austria;65to74;2020-32;-1.4
Austria;65to74;2020-33;0.79
Austria;65to74;2020-34;-0.38
Austria;65to74;2020-35;-1.25
Austria;65to74;2020-36;-0.07
Austria;65to74;2020-37;-1.3
Austria;65to74;2020-38;1.59
Austria;65to74;2020-39;0.12
Austria;65to74;2020-40;1.88
Austria;65to74;2020-41;0.4
Austria;65to74;2020-42;1.01
Austria;65to74;2020-43;1.05
Austria;65to74;2020-44;2.69
Austria;65to74;2020-45;2.65
Austria;65to74;2020-46;5.44
Austria;65to74;2020-47;4.4
Austria;65to74;2020-48;4.72
Austria;65to74;2020-49;6.89
Austria;65to74;2020-50;5.75
Austria;65to74;2020-51;4.13
Austria;65to74;2020-52;3.77
Austria;65to74;2020-53;1.72
Austria;65to74;2021-01;2.31
Austria;65to74;2021-02;3.31
Austria;65to74;2021-03;3.46
Austria;65to74;2021-04;1.48
Austria;65to74;2021-05;1.16
Austria;65to74;2021-06;0.45
Austria;65to74;2021-07;1.07
Austria;65to74;2021-08;-0.3
Austria;65to74;2021-09;0.96
Austria;65to74;2021-10;2
Austria;65to74;2021-11;1.76
Austria;65to74;2021-12;2.52
Austria;65to74;2021-13;1.43
Austria;65to74;2021-14;1.44
Austria;65to74;2021-15;1.62
Austria;65to74;2021-16;2.88
Austria;65to74;2021-17;2.18
Austria;65to74;2021-18;1.35
Austria;65to74;2021-19;1.21
Austria;65to74;2021-20;0.63
Austria;65to74;2021-21;-0.91
Austria;65to74;2021-22;2.18
Austria;65to74;2021-23;1.88
Austria;65to74;2021-24;0.98
Austria;65to74;2021-25;2.28
Austria;65to74;2021-26;1.08
Austria;65to74;2021-27;-1.15
Austria;65to74;2021-28;0.21
Austria;65to74;2021-29;0.66
Austria;65to74;2021-30;-0.24
Austria;65to74;2021-31;0
Austria;65to74;2021-32;1.26
Austria;65to74;2021-33;0.8
Austria;65to74;2021-34;0.98
Austria;65to74;2021-35;1.26
Austria;65to74;2021-36;1.87
Austria;65to74;2021-37;1.12
Austria;65to74;2021-38;0.85
Austria;65to74;2021-39;1.18
Austria;65to74;2021-40;2.74
Austria;65to74;2021-41;0.56
Austria;65to74;2021-42;1.8
Austria;65to74;2021-43;3.45
Austria;65to74;2021-44;3.15
Austria;65to74;2021-45;4.85
Austria;65to74;2021-46;3.99
Austria;65to74;2021-47;6.35
Austria;65to74;2021-48;6.06
Austria;65to74;2021-49;5.45
Austria;65to74;2021-50;3.56
Austria;65to74;2021-51;1.78
Austria;65to74;2021-52;3.01
Austria;65to74;2022-01;2.02
Austria;65to74;2022-02;0.4
Austria;65to74;2022-03;2.36
Austria;65to74;2022-04;1.86
Austria;65to74;2022-05;1.09
Austria;65to74;2022-06;2
Austria;65to74;2022-07;1.76
Austria;65to74;2022-08;1.09
Austria;65to74;2022-09;3.32
Austria;65to74;2022-10;1.36
Austria;65to74;2022-11;0.88
Austria;65to74;2022-12;3.61
Austria;65to74;2022-13;0.83
Austria;65to74;2022-14;2.72
Austria;65to74;2022-15;1.05
Austria;65to74;2022-16;0.24
Austria;65to74;2022-17;2.25
Austria;65to74;2022-18;0.42
