country;group;week;zscore
Austria;75to84;2019-02;2.15
Austria;75to84;2019-03;0.98
Austria;75to84;2019-04;1.13
Austria;75to84;2019-05;1.43
Austria;75to84;2019-06;2.87
Austria;75to84;2019-07;2.63
Austria;75to84;2019-08;0.91
Austria;75to84;2019-09;2.22
Austria;75to84;2019-10;3.94
Austria;75to84;2019-11;1.99
Austria;75to84;2019-12;0.09
Austria;75to84;2019-13;1.21
Austria;75to84;2019-14;2.15
Austria;75to84;2019-15;1.63
Austria;75to84;2019-16;0.84
Austria;75to84;2019-17;-1.38
Austria;75to84;2019-18;-0.83
Austria;75to84;2019-19;0.8
Austria;75to84;2019-20;-0.02
Austria;75to84;2019-21;0.19
Austria;75to84;2019-22;0.8
Austria;75to84;2019-23;1.18
Austria;75to84;2019-24;1.83
Austria;75to84;2019-25;-0.95
Austria;75to84;2019-26;0.46
Austria;75to84;2019-27;-0.34
Austria;75to84;2019-28;-1.37
Austria;75to84;2019-29;0.64
Austria;75to84;2019-30;1.56
Austria;75to84;2019-31;-0.67
Austria;75to84;2019-32;-0.85
Austria;75to84;2019-33;-0.76
Austria;75to84;2019-34;-0.91
Austria;75to84;2019-35;-0.32
Austria;75to84;2019-36;-0.57
Austria;75to84;2019-37;-0.9
Austria;75to84;2019-38;0.27
Austria;75to84;2019-39;1.61
Austria;75to84;2019-40;-0.17
Austria;75to84;2019-41;1.21
Austria;75to84;2019-42;-0.01
Austria;75to84;2019-43;-0.38
Austria;75to84;2019-44;-0.32
Austria;75to84;2019-45;-0.44
Austria;75to84;2019-46;1.39
Austria;75to84;2019-47;-0.01
Austria;75to84;2019-48;0.32
Austria;75to84;2019-49;0.48
Austria;75to84;2019-50;1.54
Austria;75to84;2019-51;-0.76
Austria;75to84;2019-52;0.03
Austria;75to84;2020-01;1.3
Austria;75to84;2020-02;1.55
Austria;75to84;2020-03;3.03
Austria;75to84;2020-04;2.62
Austria;75to84;2020-05;4.62
Austria;75to84;2020-06;2.4
Austria;75to84;2020-07;2.27
Austria;75to84;2020-08;1.45
Austria;75to84;2020-09;3
Austria;75to84;2020-10;2.47
Austria;75to84;2020-11;1.79
Austria;75to84;2020-12;3.52
Austria;75to84;2020-13;3.23
Austria;75to84;2020-14;4.68
Austria;75to84;2020-15;3.57
Austria;75to84;2020-16;2.59
Austria;75to84;2020-17;1.06
Austria;75to84;2020-18;-0.39
Austria;75to84;2020-19;0.26
Austria;75to84;2020-20;0.4
Austria;75to84;2020-21;1.18
Austria;75to84;2020-22;-1.8
Austria;75to84;2020-23;-0.25
Austria;75to84;2020-24;-0.5
Austria;75to84;2020-25;-1.39
Austria;75to84;2020-26;-1.06
Austria;75to84;2020-27;0.6
Austria;75to84;2020-28;-1.07
Austria;75to84;2020-29;1.19
Austria;75to84;2020-30;0.81
Austria;75to84;2020-31;1.4
Austria;75to84;2020-32;0.15
Austria;75to84;2020-33;1.47
Austria;75to84;2020-34;0.61
Austria;75to84;2020-35;1.36
Austria;75to84;2020-36;1.35
Austria;75to84;2020-37;1.41
Austria;75to84;2020-38;0.72
Austria;75to84;2020-39;-0.52
Austria;75to84;2020-40;0.3
Austria;75to84;2020-41;1.28
Austria;75to84;2020-42;0.84
Austria;75to84;2020-43;3.13
Austria;75to84;2020-44;3.89
Austria;75to84;2020-45;7.37
Austria;75to84;2020-46;8.19
Austria;75to84;2020-47;10.43
Austria;75to84;2020-48;10.41
Austria;75to84;2020-49;9.18
Austria;75to84;2020-50;9.85
Austria;75to84;2020-51;7.81
Austria;75to84;2020-52;6.55
Austria;75to84;2020-53;5.85
Austria;75to84;2021-01;5.18
Austria;75to84;2021-02;3.7
Austria;75to84;2021-03;3.1
Austria;75to84;2021-04;3.84
Austria;75to84;2021-05;3.34
Austria;75to84;2021-06;2.57
Austria;75to84;2021-07;1.32
Austria;75to84;2021-08;0.93
Austria;75to84;2021-09;0.54
Austria;75to84;2021-10;1.44
Austria;75to84;2021-11;1.4
Austria;75to84;2021-12;1.16
Austria;75to84;2021-13;3.43
Austria;75to84;2021-14;3.15
Austria;75to84;2021-15;3.16
Austria;75to84;2021-16;2.19
Austria;75to84;2021-17;1.39
Austria;75to84;2021-18;1.82
Austria;75to84;2021-19;1.49
Austria;75to84;2021-20;0.08
Austria;75to84;2021-21;-0.33
Austria;75to84;2021-22;0.23
Austria;75to84;2021-23;0.26
Austria;75to84;2021-24;1.04
Austria;75to84;2021-25;0.1
Austria;75to84;2021-26;0.06
Austria;75to84;2021-27;-0.07
Austria;75to84;2021-28;-0.79
Austria;75to84;2021-29;1.17
Austria;75to84;2021-30;1.55
Austria;75to84;2021-31;0.18
Austria;75to84;2021-32;1.79
Austria;75to84;2021-33;1.23
Austria;75to84;2021-34;0.97
Austria;75to84;2021-35;0.07
Austria;75to84;2021-36;2.71
Austria;75to84;2021-37;0.25
Austria;75to84;2021-38;0.94
Austria;75to84;2021-39;1.27
Austria;75to84;2021-40;0.92
Austria;75to84;2021-41;1.77
Austria;75to84;2021-42;1.39
Austria;75to84;2021-43;4.16
Austria;75to84;2021-44;4.29
Austria;75to84;2021-45;5.18
Austria;75to84;2021-46;6.4
Austria;75to84;2021-47;7.15
Austria;75to84;2021-48;6.11
Austria;75to84;2021-49;5.37
Austria;75to84;2021-50;4.29
Austria;75to84;2021-51;3.63
Austria;75to84;2021-52;1.67
