country;group;week;zscore
Austria;85P;2019-05;1.04
Austria;85P;2019-06;0.12
Austria;85P;2019-07;1.12
Austria;85P;2019-08;1.51
Austria;85P;2019-09;1.27
Austria;85P;2019-10;1.61
Austria;85P;2019-11;2.2
Austria;85P;2019-12;-0.24
Austria;85P;2019-13;0.64
Austria;85P;2019-14;-0.36
Austria;85P;2019-15;-0.07
Austria;85P;2019-16;0
Austria;85P;2019-17;0.96
Austria;85P;2019-18;-0.35
Austria;85P;2019-19;-0.88
Austria;85P;2019-20;1.15
Austria;85P;2019-21;0.45
Austria;85P;2019-22;0.16
Austria;85P;2019-23;1.29
Austria;85P;2019-24;1.99
Austria;85P;2019-25;-0.08
Austria;85P;2019-26;-0.46
Austria;85P;2019-27;0.89
Austria;85P;2019-28;0.11
Austria;85P;2019-29;0.61
Austria;85P;2019-30;2.72
Austria;85P;2019-31;1.27
Austria;85P;2019-32;0.9
Austria;85P;2019-33;0.04
Austria;85P;2019-34;1.15
Austria;85P;2019-35;0.84
Austria;85P;2019-36;-0.39
Austria;85P;2019-37;-0.03
Austria;85P;2019-38;-1.11
Austria;85P;2019-39;0.84
Austria;85P;2019-40;0.73
Austria;85P;2019-41;1.31
Austria;85P;2019-42;-0.67
Austria;85P;2019-43;-0.34
Austria;85P;2019-44;0.03
Austria;85P;2019-45;-0.19
Austria;85P;2019-46;-1.21
Austria;85P;2019-47;-1.15
Austria;85P;2019-48;-1.2
Austria;85P;2019-49;-0.7
Austria;85P;2019-50;-1.08
Austria;85P;2019-51;-0.65
Austria;85P;2019-52;-0.4
Austria;85P;2020-01;-1.3
Austria;85P;2020-02;-0.76
Austria;85P;2020-03;0.33
Austria;85P;2020-04;-0.09
Austria;85P;2020-05;2.34
Austria;85P;2020-06;-0.43
Austria;85P;2020-07;2.74
Austria;85P;2020-08;0.02
Austria;85P;2020-09;0.43
Austria;85P;2020-10;0.05
Austria;85P;2020-11;0.15
Austria;85P;2020-12;1.48
Austria;85P;2020-13;0.94
Austria;85P;2020-14;1.85
Austria;85P;2020-15;2.26
Austria;85P;2020-16;1.04
Austria;85P;2020-17;-0.32
Austria;85P;2020-18;-0.53
Austria;85P;2020-19;-0.48
Austria;85P;2020-20;-1.09
Austria;85P;2020-21;-1.07
Austria;85P;2020-22;-0.9
Austria;85P;2020-23;0.11
Austria;85P;2020-24;0.01
Austria;85P;2020-25;0
Austria;85P;2020-26;0.47
Austria;85P;2020-27;1.07
Austria;85P;2020-28;-0.52
Austria;85P;2020-29;-1
Austria;85P;2020-30;-0.56
Austria;85P;2020-31;0.51
Austria;85P;2020-32;-0.97
Austria;85P;2020-33;2.01
Austria;85P;2020-34;0.05
Austria;85P;2020-35;0.14
Austria;85P;2020-36;-0.47
Austria;85P;2020-37;0.37
Austria;85P;2020-38;0.25
Austria;85P;2020-39;0.41
Austria;85P;2020-40;-0.02
Austria;85P;2020-41;0.28
Austria;85P;2020-42;-0.08
Austria;85P;2020-43;2.09
Austria;85P;2020-44;3.05
Austria;85P;2020-45;2.84
Austria;85P;2020-46;7.56
Austria;85P;2020-47;7.71
Austria;85P;2020-48;8.04
Austria;85P;2020-49;9.24
Austria;85P;2020-50;7.26
Austria;85P;2020-51;5.35
Austria;85P;2020-52;3.64
Austria;85P;2020-53;2.16
Austria;85P;2021-01;1.51
Austria;85P;2021-02;1.66
Austria;85P;2021-03;2.98
Austria;85P;2021-04;2.11
Austria;85P;2021-05;0.68
Austria;85P;2021-06;-0.77
Austria;85P;2021-07;-0.57
Austria;85P;2021-08;-0.88
Austria;85P;2021-09;-2.84
Austria;85P;2021-10;0.2
Austria;85P;2021-11;-0.93
Austria;85P;2021-12;-1.55
Austria;85P;2021-13;0.06
Austria;85P;2021-14;-1.64
Austria;85P;2021-15;-1.01
Austria;85P;2021-16;-0.84
Austria;85P;2021-17;0.04
Austria;85P;2021-18;0.99
Austria;85P;2021-19;-1.07
Austria;85P;2021-20;-0.06
Austria;85P;2021-21;-0.59
Austria;85P;2021-22;0.35
