country;group;week;zscore
Austria;15to44;2019-05;1.67
Austria;15to44;2019-06;1.25
Austria;15to44;2019-07;-0.65
Austria;15to44;2019-08;1.07
Austria;15to44;2019-09;-0.26
Austria;15to44;2019-10;1
Austria;15to44;2019-11;0.1
Austria;15to44;2019-12;-0.88
Austria;15to44;2019-13;0.73
Austria;15to44;2019-14;-0.53
Austria;15to44;2019-15;-1.75
Austria;15to44;2019-16;-0.51
Austria;15to44;2019-17;-0.26
Austria;15to44;2019-18;-1.13
Austria;15to44;2019-19;0.23
Austria;15to44;2019-20;-0.94
Austria;15to44;2019-21;0.41
Austria;15to44;2019-22;-1.04
Austria;15to44;2019-23;1.04
Austria;15to44;2019-24;0.11
Austria;15to44;2019-25;-1.81
Austria;15to44;2019-26;1.6
Austria;15to44;2019-27;0.45
Austria;15to44;2019-28;-1.52
Austria;15to44;2019-29;-2.69
Austria;15to44;2019-30;-1.69
Austria;15to44;2019-31;-1.21
Austria;15to44;2019-32;-1.51
Austria;15to44;2019-33;-1.02
Austria;15to44;2019-34;0.06
Austria;15to44;2019-35;-0.51
Austria;15to44;2019-36;-0.32
Austria;15to44;2019-37;-0.13
Austria;15to44;2019-38;1.53
Austria;15to44;2019-39;0.43
Austria;15to44;2019-40;0.18
Austria;15to44;2019-41;0.39
Austria;15to44;2019-42;-0.01
Austria;15to44;2019-43;-0.11
Austria;15to44;2019-44;0.1
Austria;15to44;2019-45;0.61
Austria;15to44;2019-46;0.65
Austria;15to44;2019-47;-0.36
Austria;15to44;2019-48;-0.32
Austria;15to44;2019-49;-1.22
Austria;15to44;2019-50;1.2
Austria;15to44;2019-51;-1.14
Austria;15to44;2019-52;-0.04
Austria;15to44;2020-01;-0.47
Austria;15to44;2020-02;-0.91
Austria;15to44;2020-03;0.82
Austria;15to44;2020-04;-0.03
Austria;15to44;2020-05;1.46
Austria;15to44;2020-06;-1.24
Austria;15to44;2020-07;0.89
Austria;15to44;2020-08;0.18
Austria;15to44;2020-09;0.83
Austria;15to44;2020-10;1.34
Austria;15to44;2020-11;1.17
Austria;15to44;2020-12;0.85
Austria;15to44;2020-13;0.95
Austria;15to44;2020-14;0.33
Austria;15to44;2020-15;-0.02
Austria;15to44;2020-16;0.79
Austria;15to44;2020-17;-0.15
Austria;15to44;2020-18;-0.37
Austria;15to44;2020-19;-1.37
Austria;15to44;2020-20;-0.34
Austria;15to44;2020-21;-2.84
Austria;15to44;2020-22;-0.91
Austria;15to44;2020-23;-3.46
Austria;15to44;2020-24;0.04
Austria;15to44;2020-25;-2.29
Austria;15to44;2020-26;-1.36
Austria;15to44;2020-27;-0.63
Austria;15to44;2020-28;-1.53
Austria;15to44;2020-29;-1.85
Austria;15to44;2020-30;-0.23
Austria;15to44;2020-31;0.33
Austria;15to44;2020-32;-1.22
Austria;15to44;2020-33;1.3
Austria;15to44;2020-34;-1.64
Austria;15to44;2020-35;-0.28
Austria;15to44;2020-36;-0.1
Austria;15to44;2020-37;-0.64
Austria;15to44;2020-38;0.56
Austria;15to44;2020-39;-1.48
Austria;15to44;2020-40;0.53
Austria;15to44;2020-41;-0.75
Austria;15to44;2020-42;-0.23
Austria;15to44;2020-43;-0.18
Austria;15to44;2020-44;1.04
Austria;15to44;2020-45;0.08
Austria;15to44;2020-46;-1.24
Austria;15to44;2020-47;-1.18
Austria;15to44;2020-48;0.22
Austria;15to44;2020-49;1.23
Austria;15to44;2020-50;0
Austria;15to44;2020-51;-0.55
Austria;15to44;2020-52;-0.82
Austria;15to44;2020-53;-0.08
Austria;15to44;2021-01;-0.07
Austria;15to44;2021-02;-0.34
Austria;15to44;2021-03;0.61
Austria;15to44;2021-04;0.19
Austria;15to44;2021-05;0.18
Austria;15to44;2021-06;1.2
Austria;15to44;2021-07;1.18
Austria;15to44;2021-08;-0.18
Austria;15to44;2021-09;0.59
Austria;15to44;2021-10;-0.55
Austria;15to44;2021-11;-0.9
Austria;15to44;2021-12;-1.56
Austria;15to44;2021-13;-0.44
Austria;15to44;2021-14;-1.09
Austria;15to44;2021-15;0.29
Austria;15to44;2021-16;-1.54
Austria;15to44;2021-17;0.85
Austria;15to44;2021-18;-3.7
Austria;15to44;2021-19;0.59
Austria;15to44;2021-20;-0.59
