country;group;week;zscore
Austria;15to44;2017-52;0.09
Austria;15to44;2018-01;0.1
Austria;15to44;2018-02;-0.05
Austria;15to44;2018-03;0.1
Austria;15to44;2018-04;1.1
Austria;15to44;2018-05;1.65
Austria;15to44;2018-06;0.95
Austria;15to44;2018-07;0.37
Austria;15to44;2018-08;-1.34
Austria;15to44;2018-09;1.22
Austria;15to44;2018-10;0.78
Austria;15to44;2018-11;0.62
Austria;15to44;2018-12;0.61
Austria;15to44;2018-13;1.19
Austria;15to44;2018-14;-0.2
Austria;15to44;2018-15;0.86
Austria;15to44;2018-16;1.45
Austria;15to44;2018-17;-0.11
Austria;15to44;2018-18;0.66
Austria;15to44;2018-19;-0.81
Austria;15to44;2018-20;-1.35
Austria;15to44;2018-21;1.06
Austria;15to44;2018-22;1.04
Austria;15to44;2018-23;-0.72
Austria;15to44;2018-24;0.08
Austria;15to44;2018-25;-1.24
Austria;15to44;2018-26;1.12
Austria;15to44;2018-27;1.11
Austria;15to44;2018-28;1.1
Austria;15to44;2018-29;1.67
Austria;15to44;2018-30;0.94
Austria;15to44;2018-31;0.5
Austria;15to44;2018-32;-0.75
Austria;15to44;2018-33;1.11
Austria;15to44;2018-34;1.27
Austria;15to44;2018-35;0.84
Austria;15to44;2018-36;2.32
Austria;15to44;2018-37;0.11
Austria;15to44;2018-38;0.44
Austria;15to44;2018-39;-0.18
Austria;15to44;2018-40;-0.32
Austria;15to44;2018-41;2
Austria;15to44;2018-42;-0.44
Austria;15to44;2018-43;-0.75
Austria;15to44;2018-44;-0.73
Austria;15to44;2018-45;0.26
Austria;15to44;2018-46;-0.19
Austria;15to44;2018-47;-0.33
Austria;15to44;2018-48;-1.99
Austria;15to44;2018-49;-0.14
Austria;15to44;2018-50;-0.44
Austria;15to44;2018-51;0.77
Austria;15to44;2018-52;-0.89
Austria;15to44;2019-01;1.61
Austria;15to44;2019-02;1.06
Austria;15to44;2019-03;2.14
Austria;15to44;2019-04;-0.25
Austria;15to44;2019-05;1.46
Austria;15to44;2019-06;1.18
Austria;15to44;2019-07;-0.89
Austria;15to44;2019-08;0.89
Austria;15to44;2019-09;-0.45
Austria;15to44;2019-10;0.87
Austria;15to44;2019-11;-0.03
Austria;15to44;2019-12;-0.84
Austria;15to44;2019-13;0.69
Austria;15to44;2019-14;-0.57
Austria;15to44;2019-15;-1.77
Austria;15to44;2019-16;-0.46
Austria;15to44;2019-17;-0.16
Austria;15to44;2019-18;-1.01
Austria;15to44;2019-19;0.43
Austria;15to44;2019-20;-0.72
Austria;15to44;2019-21;0.7
Austria;15to44;2019-22;-0.76
Austria;15to44;2019-23;1.41
Austria;15to44;2019-24;0.49
Austria;15to44;2019-25;-1.46
Austria;15to44;2019-26;2.21
Austria;15to44;2019-27;0.9
Austria;15to44;2019-28;-1.14
Austria;15to44;2019-29;-2.34
Austria;15to44;2019-30;-1.3
Austria;15to44;2019-31;-0.81
Austria;15to44;2019-32;-1.13
Austria;15to44;2019-33;-0.64
Austria;15to44;2019-34;0.47
Austria;15to44;2019-35;-0.14
Austria;15to44;2019-36;0.03
Austria;15to44;2019-37;0.2
Austria;15to44;2019-38;2.02
Austria;15to44;2019-39;0.71
Austria;15to44;2019-40;0.42
Austria;15to44;2019-41;0.59
Austria;15to44;2019-42;0.14
Austria;15to44;2019-43;0.16
Austria;15to44;2019-44;0.18
Austria;15to44;2019-45;0.67
Austria;15to44;2019-46;0.68
Austria;15to44;2019-47;-0.39
Austria;15to44;2019-48;-0.21
Austria;15to44;2019-49;-1.32
Austria;15to44;2019-50;1.15
Austria;15to44;2019-51;-1.28
Austria;15to44;2019-52;-0.16
Austria;15to44;2020-01;-0.61
Austria;15to44;2020-02;-1.08
Austria;15to44;2020-03;0.72
Austria;15to44;2020-04;-0.15
Austria;15to44;2020-05;1.4
Austria;15to44;2020-06;-1.24
Austria;15to44;2020-07;0.84
Austria;15to44;2020-08;0.11
Austria;15to44;2020-09;0.83
Austria;15to44;2020-10;1.52
Austria;15to44;2020-11;1.24
Austria;15to44;2020-12;0.94
Austria;15to44;2020-13;1.08
Austria;15to44;2020-14;0.47
Austria;15to44;2020-15;0.15
Austria;15to44;2020-16;1.04
Austria;15to44;2020-17;0.11
Austria;15to44;2020-18;-0.07
Austria;15to44;2020-19;-1.08
Austria;15to44;2020-20;0.04
Austria;15to44;2020-21;-2.54
Austria;15to44;2020-22;-0.48
Austria;15to44;2020-23;-3.14
Austria;15to44;2020-24;0.59
Austria;15to44;2020-25;-1.86
Austria;15to44;2020-26;-0.85
Austria;15to44;2020-27;-0.07
Austria;15to44;2020-28;-1.03
Austria;15to44;2020-29;-1.36
Austria;15to44;2020-30;0.38
Austria;15to44;2020-31;0.98
Austria;15to44;2020-32;-0.7
Austria;15to44;2020-33;1.99
Austria;15to44;2020-34;-1.17
Austria;15to44;2020-35;0.27
Austria;15to44;2020-36;0.43
Austria;15to44;2020-37;-0.17
Austria;15to44;2020-38;1.07
Austria;15to44;2020-39;-0.95
Austria;15to44;2020-40;0.97
Austria;15to44;2020-41;-0.42
Austria;15to44;2020-42;0.08
Austria;15to44;2020-43;0.1
Austria;15to44;2020-44;1.34
Austria;15to44;2020-45;0.3
Austria;15to44;2020-46;-1.12
Austria;15to44;2020-47;-1.1
Austria;15to44;2020-48;0.34
Austria;15to44;2020-49;1.37
Austria;15to44;2020-50;0.07
Austria;15to44;2020-51;-0.53
Austria;15to44;2020-52;-0.83
Austria;15to44;2020-53;-0.06
Austria;15to44;2021-01;-0.06
Austria;15to44;2021-02;-0.35
Austria;15to44;2021-03;0.66
Austria;15to44;2021-04;0.23
Austria;15to44;2021-05;0.23
Austria;15to44;2021-06;1.34
Austria;15to44;2021-07;1.33
Austria;15to44;2021-08;-0.1
Austria;15to44;2021-09;0.76
Austria;15to44;2021-10;-0.43
Austria;15to44;2021-11;-0.77
Austria;15to44;2021-12;-1.44
Austria;15to44;2021-13;-0.19
Austria;15to44;2021-14;-0.85
Austria;15to44;2021-15;0.68
Austria;15to44;2021-16;-1.24
Austria;15to44;2021-17;1.54
Austria;15to44;2021-18;-3.49
Austria;15to44;2021-19;1.21
Austria;15to44;2021-20;-0.03
Austria;15to44;2021-21;0.72
Austria;15to44;2021-22;-0.23
Austria;15to44;2021-23;0.68
Austria;15to44;2021-24;0.96
Austria;15to44;2021-25;1.81
Austria;15to44;2021-26;0.19
Austria;15to44;2021-27;0.33
Austria;15to44;2021-28;1.35
Austria;15to44;2021-29;1.49
Austria;15to44;2021-30;1.06
Austria;15to44;2021-31;-0.13
Austria;15to44;2021-32;0.34
Austria;15to44;2021-33;0.19
Austria;15to44;2021-34;0.81
Austria;15to44;2021-35;0.67
Austria;15to44;2021-36;1.28
Austria;15to44;2021-37;0.71
Austria;15to44;2021-38;-0.04
Austria;15to44;2021-39;0.29
Austria;15to44;2021-40;1.07
Austria;15to44;2021-41;-0.78
Austria;15to44;2021-42;0.66
Austria;15to44;2021-43;0.53
Austria;15to44;2021-44;0.24
Austria;15to44;2021-45;-1.01
Austria;15to44;2021-46;0.27
Austria;15to44;2021-47;0.88
Austria;15to44;2021-48;1.45
Austria;15to44;2021-49;0.01
Austria;15to44;2021-50;-0.59
Austria;15to44;2021-51;-1.04
Austria;15to44;2021-52;1.17
Austria;15to44;2022-01;0.75
Austria;15to44;2022-02;0.19
Austria;15to44;2022-03;-1.32
Austria;15to44;2022-04;0.61
Austria;15to44;2022-05;0.46
Austria;15to44;2022-06;1.28
Austria;15to44;2022-07;2.71
Austria;15to44;2022-08;1.41
Austria;15to44;2022-09;-0.01
Austria;15to44;2022-10;0.98
Austria;15to44;2022-11;1.67
Austria;15to44;2022-12;0.53
Austria;15to44;2022-13;0.66
Austria;15to44;2022-14;1.22
Austria;15to44;2022-15;0.18
Austria;15to44;2022-16;0.76
Austria;15to44;2022-17;-1.48
Austria;15to44;2022-18;0.57
Austria;15to44;2022-19;-0.22
Austria;15to44;2022-20;-1.39
Austria;15to44;2022-21;-0.42
Austria;15to44;2022-22;0.18
Austria;15to44;2022-23;2.06
Austria;15to44;2022-24;1.33
Austria;15to44;2022-25;0.29
Austria;15to44;2022-26;2.28
Austria;15to44;2022-27;1.29
Austria;15to44;2022-28;-0.03
Austria;15to44;2022-29;0.12
Austria;15to44;2022-30;0.12
Austria;15to44;2022-31;-0.03
