country;group;week;zscore
Austria;65to74;2015-49;-0.63
Austria;65to74;2015-50;-0.58
Austria;65to74;2015-51;-0.26
Austria;65to74;2015-52;0.15
Austria;65to74;2015-53;0.14
Austria;65to74;2016-01;2.36
Austria;65to74;2016-02;-0.25
Austria;65to74;2016-03;1.83
Austria;65to74;2016-04;0.73
Austria;65to74;2016-05;1.2
Austria;65to74;2016-06;0.89
Austria;65to74;2016-07;2.2
Austria;65to74;2016-08;0.5
Austria;65to74;2016-09;1.26
Austria;65to74;2016-10;-0.14
Austria;65to74;2016-11;0.41
Austria;65to74;2016-12;-0.09
Austria;65to74;2016-13;-0.05
Austria;65to74;2016-14;0.43
Austria;65to74;2016-15;-0.33
Austria;65to74;2016-16;-1.64
Austria;65to74;2016-17;0.62
Austria;65to74;2016-18;0.13
Austria;65to74;2016-19;0.59
Austria;65to74;2016-20;-1.22
Austria;65to74;2016-21;1.51
Austria;65to74;2016-22;-1.61
Austria;65to74;2016-23;-0.09
Austria;65to74;2016-24;-0.48
Austria;65to74;2016-25;0.15
Austria;65to74;2016-26;-1.52
Austria;65to74;2016-27;-0.66
Austria;65to74;2016-28;-1.78
Austria;65to74;2016-29;0.11
Austria;65to74;2016-30;0.59
Austria;65to74;2016-31;-0.06
Austria;65to74;2016-32;0.75
Austria;65to74;2016-33;0.08
Austria;65to74;2016-34;-1.31
Austria;65to74;2016-35;-0.74
Austria;65to74;2016-36;-0.35
Austria;65to74;2016-37;-1.49
Austria;65to74;2016-38;-0.75
Austria;65to74;2016-39;-0.39
Austria;65to74;2016-40;-0.66
Austria;65to74;2016-41;0.83
Austria;65to74;2016-42;-0.13
Austria;65to74;2016-43;0.15
Austria;65to74;2016-44;-2.65
Austria;65to74;2016-45;-0.55
Austria;65to74;2016-46;-0.44
Austria;65to74;2016-47;-1.01
Austria;65to74;2016-48;-0.13
Austria;65to74;2016-49;1.27
Austria;65to74;2016-50;-0.1
Austria;65to74;2016-51;1.93
Austria;65to74;2016-52;3.12
Austria;65to74;2017-01;5.81
Austria;65to74;2017-02;3.46
Austria;65to74;2017-03;3.68
Austria;65to74;2017-04;2.05
Austria;65to74;2017-05;1.93
Austria;65to74;2017-06;1.19
Austria;65to74;2017-07;1.24
Austria;65to74;2017-08;1
Austria;65to74;2017-09;2
Austria;65to74;2017-10;-1.25
Austria;65to74;2017-11;0.09
Austria;65to74;2017-12;1.17
Austria;65to74;2017-13;0.69
Austria;65to74;2017-14;0.15
Austria;65to74;2017-15;0.42
Austria;65to74;2017-16;-0.23
Austria;65to74;2017-17;0.44
Austria;65to74;2017-18;0.95
Austria;65to74;2017-19;-0.15
Austria;65to74;2017-20;0.99
Austria;65to74;2017-21;-1.05
Austria;65to74;2017-22;-1.28
Austria;65to74;2017-23;-0.1
Austria;65to74;2017-24;-0.85
Austria;65to74;2017-25;0.65
Austria;65to74;2017-26;-0.26
Austria;65to74;2017-27;-1.13
Austria;65to74;2017-28;-0.45
Austria;65to74;2017-29;1.06
Austria;65to74;2017-30;0.31
Austria;65to74;2017-31;2.37
Austria;65to74;2017-32;-1.91
Austria;65to74;2017-33;-0.5
Austria;65to74;2017-34;1.93
Austria;65to74;2017-35;-1.27
Austria;65to74;2017-36;-0.69
Austria;65to74;2017-37;1.62
Austria;65to74;2017-38;-1.46
Austria;65to74;2017-39;0.77
