country;group;week;zscore
Austria;45to64;2017-52;1.8
Austria;45to64;2018-01;0.07
Austria;45to64;2018-02;2.57
Austria;45to64;2018-03;1.98
Austria;45to64;2018-04;1.99
Austria;45to64;2018-05;1.64
Austria;45to64;2018-06;-0.4
Austria;45to64;2018-07;1.29
Austria;45to64;2018-08;3.11
Austria;45to64;2018-09;2.84
Austria;45to64;2018-10;2.98
Austria;45to64;2018-11;2.65
Austria;45to64;2018-12;1.23
Austria;45to64;2018-13;1.3
Austria;45to64;2018-14;-0.15
Austria;45to64;2018-15;0.25
Austria;45to64;2018-16;1.58
Austria;45to64;2018-17;0.71
Austria;45to64;2018-18;-0.89
Austria;45to64;2018-19;0.56
Austria;45to64;2018-20;0.41
Austria;45to64;2018-21;-0.78
Austria;45to64;2018-22;0.52
Austria;45to64;2018-23;0.16
Austria;45to64;2018-24;0.69
Austria;45to64;2018-25;0.41
Austria;45to64;2018-26;-0.29
Austria;45to64;2018-27;0.58
Austria;45to64;2018-28;-1.85
Austria;45to64;2018-29;1.14
Austria;45to64;2018-30;-0.75
Austria;45to64;2018-31;1.64
Austria;45to64;2018-32;1.44
Austria;45to64;2018-33;-0.09
Austria;45to64;2018-34;0.57
Austria;45to64;2018-35;0.37
Austria;45to64;2018-36;1.23
Austria;45to64;2018-37;-0.81
Austria;45to64;2018-38;-1.23
Austria;45to64;2018-39;-0.11
Austria;45to64;2018-40;0.98
Austria;45to64;2018-41;0.17
Austria;45to64;2018-42;-1.08
Austria;45to64;2018-43;1.25
Austria;45to64;2018-44;0.12
Austria;45to64;2018-45;0.46
Austria;45to64;2018-46;0.99
Austria;45to64;2018-47;-0.26
Austria;45to64;2018-48;-1.18
Austria;45to64;2018-49;1.69
Austria;45to64;2018-50;0.3
Austria;45to64;2018-51;1.06
Austria;45to64;2018-52;0.19
Austria;45to64;2019-01;0.13
Austria;45to64;2019-02;0.95
Austria;45to64;2019-03;-0.03
Austria;45to64;2019-04;0.35
Austria;45to64;2019-05;-0.59
Austria;45to64;2019-06;3.59
Austria;45to64;2019-07;2.55
Austria;45to64;2019-08;0.5
Austria;45to64;2019-09;0.88
Austria;45to64;2019-10;1.39
Austria;45to64;2019-11;1.28
Austria;45to64;2019-12;1.35
Austria;45to64;2019-13;0.65
Austria;45to64;2019-14;0.85
Austria;45to64;2019-15;-1.88
Austria;45to64;2019-16;0.45
Austria;45to64;2019-17;0.31
Austria;45to64;2019-18;-2.02
Austria;45to64;2019-19;-1.24
Austria;45to64;2019-20;0.83
Austria;45to64;2019-21;-0.22
Austria;45to64;2019-22;-0.23
Austria;45to64;2019-23;-0.04
Austria;45to64;2019-24;-0.6
Austria;45to64;2019-25;1.88
Austria;45to64;2019-26;0.87
Austria;45to64;2019-27;2.54
Austria;45to64;2019-28;-1.69
Austria;45to64;2019-29;-0.12
Austria;45to64;2019-30;-0.67
Austria;45to64;2019-31;0.13
Austria;45to64;2019-32;-0.42
Austria;45to64;2019-33;-0.84
Austria;45to64;2019-34;0.91
Austria;45to64;2019-35;0.3
Austria;45to64;2019-36;0.1
Austria;45to64;2019-37;-0.66
Austria;45to64;2019-38;0.64
Austria;45to64;2019-39;0.37
Austria;45to64;2019-40;0.64
Austria;45to64;2019-41;-0.59
Austria;45to64;2019-42;-1.07
Austria;45to64;2019-43;0.99
Austria;45to64;2019-44;-0.29
Austria;45to64;2019-45;0.26
Austria;45to64;2019-46;-1.43
Austria;45to64;2019-47;0.01
Austria;45to64;2019-48;-0.04
Austria;45to64;2019-49;-0.16
Austria;45to64;2019-50;0.43
Austria;45to64;2019-51;0.5
Austria;45to64;2019-52;-0.19
Austria;45to64;2020-01;0.76
Austria;45to64;2020-02;1.19
Austria;45to64;2020-03;0.59
Austria;45to64;2020-04;2.22
Austria;45to64;2020-05;-0.33
Austria;45to64;2020-06;1.4
Austria;45to64;2020-07;1.83
Austria;45to64;2020-08;0.81
Austria;45to64;2020-09;0.82
Austria;45to64;2020-10;1.82
Austria;45to64;2020-11;1.09
Austria;45to64;2020-12;2.22
Austria;45to64;2020-13;1.81
Austria;45to64;2020-14;2.14
Austria;45to64;2020-15;1.57
Austria;45to64;2020-16;0.19
Austria;45to64;2020-17;0.58
Austria;45to64;2020-18;0.31
Austria;45to64;2020-19;1.11
Austria;45to64;2020-20;-0.33
Austria;45to64;2020-21;-0.84
Austria;45to64;2020-22;1.54
Austria;45to64;2020-23;1.72
Austria;45to64;2020-24;-0.53
Austria;45to64;2020-25;-0.33
Austria;45to64;2020-26;-0.83
Austria;45to64;2020-27;0.92
Austria;45to64;2020-28;-1.26
Austria;45to64;2020-29;-0.79
Austria;45to64;2020-30;-0.32
Austria;45to64;2020-31;0.33
Austria;45to64;2020-32;0.72
Austria;45to64;2020-33;-0.97
Austria;45to64;2020-34;-0.7
Austria;45to64;2020-35;-0.71
Austria;45to64;2020-36;0.57
Austria;45to64;2020-37;2.34
Austria;45to64;2020-38;-0.8
Austria;45to64;2020-39;-0.11
Austria;45to64;2020-40;-1.15
Austria;45to64;2020-41;0.58
Austria;45to64;2020-42;-0.65
Austria;45to64;2020-43;1.05
Austria;45to64;2020-44;0.59
Austria;45to64;2020-45;1.58
Austria;45to64;2020-46;-0.06
Austria;45to64;2020-47;4.65
Austria;45to64;2020-48;1.94
Austria;45to64;2020-49;2.98
Austria;45to64;2020-50;4.73
Austria;45to64;2020-51;2.1
Austria;45to64;2020-52;1.43
Austria;45to64;2020-53;1
Austria;45to64;2021-01;0.33
Austria;45to64;2021-02;1.56
Austria;45to64;2021-03;0.47
Austria;45to64;2021-04;0.85
Austria;45to64;2021-05;1.16
Austria;45to64;2021-06;1.94
Austria;45to64;2021-07;0.87
Austria;45to64;2021-08;1.43
Austria;45to64;2021-09;0.07
Austria;45to64;2021-10;1.4
Austria;45to64;2021-11;2.27
Austria;45to64;2021-12;1.1
Austria;45to64;2021-13;2
Austria;45to64;2021-14;1.5
Austria;45to64;2021-15;2.02
Austria;45to64;2021-16;2.73
Austria;45to64;2021-17;2.03
Austria;45to64;2021-18;0.84
Austria;45to64;2021-19;1.76
Austria;45to64;2021-20;-1.67
Austria;45to64;2021-21;1.21
Austria;45to64;2021-22;2.17
Austria;45to64;2021-23;0.03
Austria;45to64;2021-24;0.02
Austria;45to64;2021-25;1.2
Austria;45to64;2021-26;1.38
Austria;45to64;2021-27;0.38
Austria;45to64;2021-28;-0.31
Austria;45to64;2021-29;1.46
Austria;45to64;2021-30;-0.67
Austria;45to64;2021-31;0.26
Austria;45to64;2021-32;0.78
Austria;45to64;2021-33;3.94
Austria;45to64;2021-34;-0.57
Austria;45to64;2021-35;0.97
Austria;45to64;2021-36;0.5
Austria;45to64;2021-37;1.36
Austria;45to64;2021-38;1.37
Austria;45to64;2021-39;1.83
Austria;45to64;2021-40;0.51
Austria;45to64;2021-41;0.11
Austria;45to64;2021-42;-0.36
Austria;45to64;2021-43;2.15
Austria;45to64;2021-44;2.28
Austria;45to64;2021-45;3.7
Austria;45to64;2021-46;5.11
Austria;45to64;2021-47;2.37
Austria;45to64;2021-48;4.57
Austria;45to64;2021-49;4.13
Austria;45to64;2021-50;2.4
Austria;45to64;2021-51;2.74
Austria;45to64;2021-52;2.96
Austria;45to64;2022-01;0.21
Austria;45to64;2022-02;1.79
Austria;45to64;2022-03;2.26
Austria;45to64;2022-04;1.08
Austria;45to64;2022-05;1.63
Austria;45to64;2022-06;0.12
Austria;45to64;2022-07;1.83
Austria;45to64;2022-08;0.57
Austria;45to64;2022-09;2.22
Austria;45to64;2022-10;0.89
Austria;45to64;2022-11;1.59
Austria;45to64;2022-12;0.4
Austria;45to64;2022-13;1.23
Austria;45to64;2022-14;0.98
Austria;45to64;2022-15;1.88
Austria;45to64;2022-16;-0.9
Austria;45to64;2022-17;-1.33
Austria;45to64;2022-18;0.03
Austria;45to64;2022-19;0.29
Austria;45to64;2022-20;-0.26
Austria;45to64;2022-21;-0.21
Austria;45to64;2022-22;1.65
Austria;45to64;2022-23;-0.37
Austria;45to64;2022-24;1.28
Austria;45to64;2022-25;0.41
Austria;45to64;2022-26;1.37
Austria;45to64;2022-27;-0.62
Austria;45to64;2022-28;0.76
Austria;45to64;2022-29;2.65
Austria;45to64;2022-30;0.86
Austria;45to64;2022-31;-0.26
Austria;45to64;2022-32;-0.14
Austria;45to64;2022-33;1.99
Austria;45to64;2022-34;-0.42
Austria;45to64;2022-35;-0.43
Austria;45to64;2022-36;1.03
Austria;45to64;2022-37;0.1
Austria;45to64;2022-38;1.49
Austria;45to64;2022-39;-0.99
Austria;45to64;2022-40;1.69
Austria;45to64;2022-41;0.18
Austria;45to64;2022-42;-0.83
Austria;45to64;2022-43;3.34
Austria;45to64;2022-44;-1.08
Austria;45to64;2022-45;0.14
Austria;45to64;2022-46;1.11
Austria;45to64;2022-47;0.54
Austria;45to64;2022-48;0.55
Austria;45to64;2022-49;4.34
Austria;45to64;2022-50;2.86
Austria;45to64;2022-51;5.4
Austria;45to64;2022-52;3.18
Austria;45to64;2023-01;1.95
Austria;45to64;2023-02;2.3
Austria;45to64;2023-03;-0.7
Austria;45to64;2023-04;0.9
Austria;45to64;2023-05;1.62
Austria;45to64;2023-06;-0.37
Austria;45to64;2023-07;-0.55
Austria;45to64;2023-08;2.42
Austria;45to64;2023-09;1
Austria;45to64;2023-10;1.19
Austria;45to64;2023-11;0.65
Austria;45to64;2023-12;2.32
Austria;45to64;2023-13;-0.12
Austria;45to64;2023-14;0.01
Austria;45to64;2023-15;0.65
Austria;45to64;2023-16;0.72
Austria;45to64;2023-17;-0.69
Austria;45to64;2023-18;-0.98
Austria;45to64;2023-19;0.83
Austria;45to64;2023-20;-1.28
Austria;45to64;2023-21;-1.86
Austria;45to64;2023-22;0.72
Austria;45to64;2023-23;-2.44
Austria;45to64;2023-24;-0.31
Austria;45to64;2023-25;1.51
Austria;45to64;2023-26;0.39
Austria;45to64;2023-27;-0.28
Austria;45to64;2023-28;-1.16
Austria;45to64;2023-29;-0.04
Austria;45to64;2023-30;0.08
Austria;45to64;2023-31;-0.79
Austria;45to64;2023-32;0
Austria;45to64;2023-33;-0.14
Austria;45to64;2023-34;0.11
Austria;45to64;2023-35;-2.27
Austria;45to64;2023-36;0.63
Austria;45to64;2023-37;0.23
Austria;45to64;2023-38;0.56
Austria;45to64;2023-39;-0.1
Austria;45to64;2023-40;0.04
Austria;45to64;2023-41;-0.22
Austria;45to64;2023-42;-0.49
Austria;45to64;2023-43;1.55
Austria;45to64;2023-44;0.59
Austria;45to64;2023-45;0.53
Austria;45to64;2023-46;0.78
Austria;45to64;2023-47;-0.91
Austria;45to64;2023-48;2.19
Austria;45to64;2023-49;1
Austria;45to64;2023-50;0.71
Belgium;45to64;2017-52;1.27
Belgium;45to64;2018-01;1.93
Belgium;45to64;2018-02;2.05
Belgium;45to64;2018-03;0.75
Belgium;45to64;2018-04;-0.03
Belgium;45to64;2018-05;1.23
Belgium;45to64;2018-06;0.47
Belgium;45to64;2018-07;2.36
Belgium;45to64;2018-08;1.72
Belgium;45to64;2018-09;4.93
Belgium;45to64;2018-10;3.84
Belgium;45to64;2018-11;1.24
Belgium;45to64;2018-12;2.78
Belgium;45to64;2018-13;1.87
Belgium;45to64;2018-14;1.21
Belgium;45to64;2018-15;0.77
Belgium;45to64;2018-16;0.14
Belgium;45to64;2018-17;1.45
Belgium;45to64;2018-18;-1.47
Belgium;45to64;2018-19;-1.64
Belgium;45to64;2018-20;-1.06
Belgium;45to64;2018-21;1.32
Belgium;45to64;2018-22;-0.39
Belgium;45to64;2018-23;0.01
Belgium;45to64;2018-24;-2.82
Belgium;45to64;2018-25;-1.51
Belgium;45to64;2018-26;2.22
Belgium;45to64;2018-27;0.15
Belgium;45to64;2018-28;0.01
Belgium;45to64;2018-29;-0.49
Belgium;45to64;2018-30;2.53
Belgium;45to64;2018-31;-0.36
Belgium;45to64;2018-32;1.63
Belgium;45to64;2018-33;0.96
Belgium;45to64;2018-34;-0.5
Belgium;45to64;2018-35;0.13
Belgium;45to64;2018-36;-0.51
Belgium;45to64;2018-37;-1.12
Belgium;45to64;2018-38;-0.11
Belgium;45to64;2018-39;-0.59
Belgium;45to64;2018-40;0.04
Belgium;45to64;2018-41;-0.01
Belgium;45to64;2018-42;0.61
Belgium;45to64;2018-43;-0.13
Belgium;45to64;2018-44;-0.5
Belgium;45to64;2018-45;0.35
Belgium;45to64;2018-46;0.45
Belgium;45to64;2018-47;0.26
Belgium;45to64;2018-48;1.45
Belgium;45to64;2018-49;0.62
Belgium;45to64;2018-50;2.32
Belgium;45to64;2018-51;1.4
Belgium;45to64;2018-52;1.37
Belgium;45to64;2019-01;0.95
Belgium;45to64;2019-02;-0.12
Belgium;45to64;2019-03;-0.15
Belgium;45to64;2019-04;2.21
Belgium;45to64;2019-05;0.96
Belgium;45to64;2019-06;1.53
Belgium;45to64;2019-07;2.42
Belgium;45to64;2019-08;1.77
Belgium;45to64;2019-09;0.46
Belgium;45to64;2019-10;0.89
Belgium;45to64;2019-11;-0.18
Belgium;45to64;2019-12;-0.02
Belgium;45to64;2019-13;-0.61
Belgium;45to64;2019-14;0.39
Belgium;45to64;2019-15;0.46
Belgium;45to64;2019-16;0.88
Belgium;45to64;2019-17;-0.97
Belgium;45to64;2019-18;-0.65
Belgium;45to64;2019-19;1.24
Belgium;45to64;2019-20;1.74
Belgium;45to64;2019-21;0.45
Belgium;45to64;2019-22;0.42
Belgium;45to64;2019-23;0.15
Belgium;45to64;2019-24;0.12
Belgium;45to64;2019-25;-0.88
Belgium;45to64;2019-26;-0.29
Belgium;45to64;2019-27;1.77
Belgium;45to64;2019-28;-0.22
Belgium;45to64;2019-29;0.55
Belgium;45to64;2019-30;3.31
Belgium;45to64;2019-31;0.68
Belgium;45to64;2019-32;-0.31
Belgium;45to64;2019-33;-0.77
Belgium;45to64;2019-34;-0.37
Belgium;45to64;2019-35;-0.84
Belgium;45to64;2019-36;1.32
Belgium;45to64;2019-37;-0.36
Belgium;45to64;2019-38;0.03
Belgium;45to64;2019-39;0.11
Belgium;45to64;2019-40;1.77
Belgium;45to64;2019-41;1.05
Belgium;45to64;2019-42;0.44
Belgium;45to64;2019-43;1.11
Belgium;45to64;2019-44;-0.8
Belgium;45to64;2019-45;-0.24
Belgium;45to64;2019-46;-1.74
Belgium;45to64;2019-47;-0.02
Belgium;45to64;2019-48;0.56
Belgium;45to64;2019-49;1.34
Belgium;45to64;2019-50;-0.42
Belgium;45to64;2019-51;2.39
