country;group;week;zscore
Belgium;85P;2021-44;1.36
Belgium;85P;2021-45;1.23
Belgium;85P;2021-46;1.59
Belgium;85P;2021-47;1.16
Belgium;85P;2021-48;3.17
Belgium;85P;2021-49;1.9
Belgium;85P;2021-50;0.67
Belgium;85P;2021-51;0.42
Belgium;85P;2021-52;1.11
Belgium;85P;2022-01;-0.02
Belgium;85P;2022-02;-0.46
Belgium;85P;2022-03;0.31
Belgium;85P;2022-04;1.57
Belgium;85P;2022-05;3.06
Belgium;85P;2022-06;2.84
Belgium;85P;2022-07;1.38
Belgium;85P;2022-08;-0.33
Belgium;85P;2022-09;-0.54
Belgium;85P;2022-10;1.08
Belgium;85P;2022-11;1.54
Belgium;85P;2022-12;1.43
Belgium;85P;2022-13;2.54
Belgium;85P;2022-14;3.98
Belgium;85P;2022-15;3.83
Belgium;85P;2022-16;2.47
Belgium;85P;2022-17;1.08
Belgium;85P;2022-18;1.66
Belgium;85P;2022-19;0.13
Belgium;85P;2022-20;0.86
Belgium;85P;2022-21;-0.3
Belgium;85P;2022-22;0.62
Belgium;85P;2022-23;-0.62
Belgium;85P;2022-24;0.66
Belgium;85P;2022-25;0.95
Belgium;85P;2022-26;0.51
Belgium;85P;2022-27;0.52
Belgium;85P;2022-28;1.25
Belgium;85P;2022-29;2.05
Belgium;85P;2022-30;1.4
Belgium;85P;2022-31;2.04
Belgium;85P;2022-32;2.28
Belgium;85P;2022-33;2.08
Belgium;85P;2022-34;0.83
Belgium;85P;2022-35;0.64
Belgium;85P;2022-36;0.3
Belgium;85P;2022-37;-0.34
Belgium;85P;2022-38;0.58
Belgium;85P;2022-39;0.85
Belgium;85P;2022-40;2.32
Belgium;85P;2022-41;1.92
Belgium;85P;2022-42;1.52
Belgium;85P;2022-43;0.71
Belgium;85P;2022-44;-1.26
Belgium;85P;2022-45;-1.18
Belgium;85P;2022-46;-0.57
Belgium;85P;2022-47;-0.26
Belgium;85P;2022-48;0.2
Belgium;85P;2022-49;1.64
Belgium;85P;2022-50;2.71
Belgium;85P;2022-51;5.56
Belgium;85P;2022-52;-7.23
Cyprus;85P;2019-02;3.65
Cyprus;85P;2019-03;1.44
Cyprus;85P;2019-04;0.13
Cyprus;85P;2019-05;0.09
Cyprus;85P;2019-06;1.19
Cyprus;85P;2019-07;-0.41
Cyprus;85P;2019-08;0.55
Cyprus;85P;2019-09;-0.97
Cyprus;85P;2019-10;-1.18
Cyprus;85P;2019-11;0.65
Cyprus;85P;2019-12;-1.02
Cyprus;85P;2019-13;0.4
Cyprus;85P;2019-14;-0.25
Cyprus;85P;2019-15;-0.8
Cyprus;85P;2019-16;1.27
Cyprus;85P;2019-17;0.24
Cyprus;85P;2019-18;-0.01
Cyprus;85P;2019-19;0.02
Cyprus;85P;2019-20;-0.25
Cyprus;85P;2019-21;1.1
Cyprus;85P;2019-22;2.4
Cyprus;85P;2019-23;-2.04
Cyprus;85P;2019-24;-0.39
Cyprus;85P;2019-25;-1.42
Cyprus;85P;2019-26;-0.79
Cyprus;85P;2019-27;1.52
Cyprus;85P;2019-28;3.45
Cyprus;85P;2019-29;0.3
Cyprus;85P;2019-30;-0.8
Cyprus;85P;2019-31;1.77
Cyprus;85P;2019-32;2.09
Cyprus;85P;2019-33;-0.93
Cyprus;85P;2019-34;1.01
Cyprus;85P;2019-35;2.47
Cyprus;85P;2019-36;-0.71
Cyprus;85P;2019-37;0.68
Cyprus;85P;2019-38;-1.41
Cyprus;85P;2019-39;-0.66
Cyprus;85P;2019-40;0.5
Cyprus;85P;2019-41;-0.43
Cyprus;85P;2019-42;-0.27
Cyprus;85P;2019-43;-0.74
Cyprus;85P;2019-44;0.3
Cyprus;85P;2019-45;-1.38
Cyprus;85P;2019-46;-0.64
Cyprus;85P;2019-47;-2
Cyprus;85P;2019-48;0.27
Cyprus;85P;2019-49;0.99
Cyprus;85P;2019-50;0.82
Cyprus;85P;2019-51;0.89
Cyprus;85P;2019-52;-1.49
Cyprus;85P;2020-01;0.96
Cyprus;85P;2020-02;0.73
Cyprus;85P;2020-03;1.08
Cyprus;85P;2020-04;0.23
Cyprus;85P;2020-05;1.39
Cyprus;85P;2020-06;1.26
Cyprus;85P;2020-07;-0.89
Cyprus;85P;2020-08;1.61
Cyprus;85P;2020-09;0.33
Cyprus;85P;2020-10;-0.8
Cyprus;85P;2020-11;-0.98
Cyprus;85P;2020-12;-0.14
Cyprus;85P;2020-13;-1.6
Cyprus;85P;2020-14;1.35
Cyprus;85P;2020-15;-1.51
Cyprus;85P;2020-16;-1.37
Cyprus;85P;2020-17;-2.76
Cyprus;85P;2020-18;-0.32
Cyprus;85P;2020-19;-0.15
Cyprus;85P;2020-20;1.43
Cyprus;85P;2020-21;4.81
Cyprus;85P;2020-22;-0.53
Cyprus;85P;2020-23;1.54
Cyprus;85P;2020-24;-1.34
Cyprus;85P;2020-25;-0.71
Cyprus;85P;2020-26;-1.76
Cyprus;85P;2020-27;-1.14
Cyprus;85P;2020-28;2.44
Cyprus;85P;2020-29;0.16
Cyprus;85P;2020-30;0.38
Cyprus;85P;2020-31;0.88
Cyprus;85P;2020-32;0.59
Cyprus;85P;2020-33;0.28
Cyprus;85P;2020-34;-0.06
Cyprus;85P;2020-35;1
Cyprus;85P;2020-36;-0.98
Cyprus;85P;2020-37;1.62
Cyprus;85P;2020-38;-0.32
Cyprus;85P;2020-39;0.21
Cyprus;85P;2020-40;-1.21
Cyprus;85P;2020-41;-0.85
Cyprus;85P;2020-42;-1.48
Cyprus;85P;2020-43;-0.07
Cyprus;85P;2020-44;-0.99
Cyprus;85P;2020-45;1.13
Cyprus;85P;2020-46;0.4
Cyprus;85P;2020-47;-1.47
Cyprus;85P;2020-48;0.43
Cyprus;85P;2020-49;2.07
Cyprus;85P;2020-50;0.21
Cyprus;85P;2020-51;1.58
Cyprus;85P;2020-52;1.74
Cyprus;85P;2020-53;2.33
Cyprus;85P;2021-01;0.93
Cyprus;85P;2021-02;-0.97
Cyprus;85P;2021-03;-0.11
Cyprus;85P;2021-04;0.28
Cyprus;85P;2021-05;0.89
Cyprus;85P;2021-06;-1.96
Cyprus;85P;2021-07;0.37
Cyprus;85P;2021-08;-0.5
Cyprus;85P;2021-09;-0.45
Cyprus;85P;2021-10;-1.61
Cyprus;85P;2021-11;-0.05
Cyprus;85P;2021-12;-0.8
Cyprus;85P;2021-13;-1.2
Cyprus;85P;2021-14;1.2
Cyprus;85P;2021-15;1.25
Cyprus;85P;2021-16;0.94
Cyprus;85P;2021-17;1.5
Cyprus;85P;2021-18;1.57
Cyprus;85P;2021-19;-2.08
Cyprus;85P;2021-20;-1.45
Cyprus;85P;2021-21;-0.23
Cyprus;85P;2021-22;0.23
Cyprus;85P;2021-23;-1.14
Cyprus;85P;2021-24;-0.84
Cyprus;85P;2021-25;-0.72
Cyprus;85P;2021-26;3.48
Cyprus;85P;2021-27;1.28
Cyprus;85P;2021-28;3.14
Cyprus;85P;2021-29;3.34
Cyprus;85P;2021-30;1.47
Cyprus;85P;2021-31;3.02
Cyprus;85P;2021-32;3.94
Cyprus;85P;2021-33;2.74
Cyprus;85P;2021-34;1.74
Cyprus;85P;2021-35;1.11
Cyprus;85P;2021-36;0.75
Cyprus;85P;2021-37;0.51
Cyprus;85P;2021-38;2.93
Cyprus;85P;2021-39;0.28
Cyprus;85P;2021-40;0.87
Cyprus;85P;2021-41;1.14
Cyprus;85P;2021-42;1.51
Cyprus;85P;2021-43;0.38
Cyprus;85P;2021-44;0.06
Cyprus;85P;2021-45;-0.11
Cyprus;85P;2021-46;0.88
Cyprus;85P;2021-47;1.9
Cyprus;85P;2021-48;1.46
Cyprus;85P;2021-49;0.58
Cyprus;85P;2021-50;0.76
Cyprus;85P;2021-51;0.39
Cyprus;85P;2021-52;1.96
Cyprus;85P;2022-01;1.01
Cyprus;85P;2022-02;2.79
Cyprus;85P;2022-03;2.41
Cyprus;85P;2022-04;2.63
Cyprus;85P;2022-05;3.06
Cyprus;85P;2022-06;2.21
Cyprus;85P;2022-07;1.45
Cyprus;85P;2022-08;0.88
Cyprus;85P;2022-09;0.2
Cyprus;85P;2022-10;0.27
Cyprus;85P;2022-11;1.45
Cyprus;85P;2022-12;3.25
Cyprus;85P;2022-13;3.83
Cyprus;85P;2022-14;2.89
Cyprus;85P;2022-15;0.57
Cyprus;85P;2022-16;1.7
Cyprus;85P;2022-17;0.42
Cyprus;85P;2022-18;-1.15
Cyprus;85P;2022-19;-1.57
Cyprus;85P;2022-20;0.82
Cyprus;85P;2022-21;1.13
Cyprus;85P;2022-22;-0.51
Cyprus;85P;2022-23;-0.36
Cyprus;85P;2022-24;-0.97
Cyprus;85P;2022-25;-1
Cyprus;85P;2022-26;0.6
Cyprus;85P;2022-27;1.93
Cyprus;85P;2022-28;3.69
Cyprus;85P;2022-29;-0.34
Cyprus;85P;2022-30;2.26
Cyprus;85P;2022-31;1.34
Cyprus;85P;2022-32;2.17
Cyprus;85P;2022-33;0.18
Cyprus;85P;2022-34;-0.78
Cyprus;85P;2022-35;0.83
Cyprus;85P;2022-36;-0.58
Cyprus;85P;2022-37;1.66
Cyprus;85P;2022-38;-2.4
Cyprus;85P;2022-39;1.44
Cyprus;85P;2022-40;1.83
Cyprus;85P;2022-41;-0.84
Cyprus;85P;2022-42;-0.54
Cyprus;85P;2022-43;0.41
Cyprus;85P;2022-44;1.39
Cyprus;85P;2022-45;0.44
Cyprus;85P;2022-46;1.01
Cyprus;85P;2022-47;0.09
Cyprus;85P;2022-48;1.29
Cyprus;85P;2022-49;1.04
Cyprus;85P;2022-50;1.31
Cyprus;85P;2022-51;0.64
Cyprus;85P;2022-52;0.25
Denmark;85P;2019-02;1.58
Denmark;85P;2019-03;0.78
Denmark;85P;2019-04;-0.38
Denmark;85P;2019-05;2.01
Denmark;85P;2019-06;2.73
Denmark;85P;2019-07;2.57
Denmark;85P;2019-08;0.05
Denmark;85P;2019-09;0.3
Denmark;85P;2019-10;-1.6
Denmark;85P;2019-11;0.3
Denmark;85P;2019-12;-0.19
Denmark;85P;2019-13;-0.54
Denmark;85P;2019-14;0.54
Denmark;85P;2019-15;-1.78
Denmark;85P;2019-16;0.79
Denmark;85P;2019-17;0.18
Denmark;85P;2019-18;1.4
Denmark;85P;2019-19;-1.02
Denmark;85P;2019-20;-1.01
Denmark;85P;2019-21;-1.2
Denmark;85P;2019-22;1.04
Denmark;85P;2019-23;-0.3
Denmark;85P;2019-24;-0.26
Denmark;85P;2019-25;0.91
Denmark;85P;2019-26;0.23
Denmark;85P;2019-27;-1.74
Denmark;85P;2019-28;-0.13
Denmark;85P;2019-29;1.12
Denmark;85P;2019-30;-0.12
Denmark;85P;2019-31;-1.1
Denmark;85P;2019-32;-2.49
Denmark;85P;2019-33;-0.24
Denmark;85P;2019-34;1.18
Denmark;85P;2019-35;0.04
Denmark;85P;2019-36;-0.17
Denmark;85P;2019-37;-0.26
Denmark;85P;2019-38;0.6
Denmark;85P;2019-39;1.07
Denmark;85P;2019-40;1.14
Denmark;85P;2019-41;0.45
Denmark;85P;2019-42;0.35
Denmark;85P;2019-43;-0.06
Denmark;85P;2019-44;-0.72
Denmark;85P;2019-45;0.33
Denmark;85P;2019-46;-0.7
Denmark;85P;2019-47;-0.25
Denmark;85P;2019-48;-0.09
Denmark;85P;2019-49;0.39
Denmark;85P;2019-50;0.94
Denmark;85P;2019-51;0.28
Denmark;85P;2019-52;0.24
Denmark;85P;2020-01;1.43
Denmark;85P;2020-02;1.98
Denmark;85P;2020-03;0.08
Denmark;85P;2020-04;-1.17
Denmark;85P;2020-05;-0.91
Denmark;85P;2020-06;-0.47
Denmark;85P;2020-07;-0.43
Denmark;85P;2020-08;-0.8
Denmark;85P;2020-09;-0.56
Denmark;85P;2020-10;-0.95
Denmark;85P;2020-11;-1.33
Denmark;85P;2020-12;1.03
Denmark;85P;2020-13;1.28
Denmark;85P;2020-14;0.07
Denmark;85P;2020-15;1.15
Denmark;85P;2020-16;0.53
Denmark;85P;2020-17;-0.29
Denmark;85P;2020-18;1.54
Denmark;85P;2020-19;-0.32
Denmark;85P;2020-20;-1.97
Denmark;85P;2020-21;0.25
Denmark;85P;2020-22;-1.41
Denmark;85P;2020-23;-1.21
Denmark;85P;2020-24;0.2
Denmark;85P;2020-25;-0.4
Denmark;85P;2020-26;-0.38
Denmark;85P;2020-27;0.69
Denmark;85P;2020-28;-0.09
Denmark;85P;2020-29;1.28
Denmark;85P;2020-30;-0.81
Denmark;85P;2020-31;-0.09
Denmark;85P;2020-32;0.17
Denmark;85P;2020-33;-0.82
Denmark;85P;2020-34;1.73
Denmark;85P;2020-35;-0.44
Denmark;85P;2020-36;1.64
Denmark;85P;2020-37;0.69
Denmark;85P;2020-38;1.37
Denmark;85P;2020-39;-0.45
Denmark;85P;2020-40;0.36
Denmark;85P;2020-41;-0.61
Denmark;85P;2020-42;-1.5
Denmark;85P;2020-43;1.43
Denmark;85P;2020-44;-1.51
Denmark;85P;2020-45;-0.85
Denmark;85P;2020-46;0.39
Denmark;85P;2020-47;1.16
Denmark;85P;2020-48;0.14
Denmark;85P;2020-49;0.56
Denmark;85P;2020-50;1.81
Denmark;85P;2020-51;3.77
Denmark;85P;2020-52;3.6
Denmark;85P;2020-53;4.58
Denmark;85P;2021-01;1.8
Denmark;85P;2021-02;2.49
Denmark;85P;2021-03;3.84
Denmark;85P;2021-04;1.86
Denmark;85P;2021-05;2.46
Denmark;85P;2021-06;-0.13
Denmark;85P;2021-07;-0.91
Denmark;85P;2021-08;-0.89
Denmark;85P;2021-09;-1.83
Denmark;85P;2021-10;-1.96
Denmark;85P;2021-11;-4.4
Denmark;85P;2021-12;-1.59
Denmark;85P;2021-13;-2.73
Denmark;85P;2021-14;-1.8
Denmark;85P;2021-15;-0.9
Denmark;85P;2021-16;-0.48
Denmark;85P;2021-17;-0.56
Denmark;85P;2021-18;1.11
Denmark;85P;2021-19;0.59
Denmark;85P;2021-20;-0.47
Denmark;85P;2021-21;-1.03
Denmark;85P;2021-22;0.68
Denmark;85P;2021-23;1.19
Denmark;85P;2021-24;0.62
Denmark;85P;2021-25;0.69
Denmark;85P;2021-26;2.94
Denmark;85P;2021-27;0.03
Denmark;85P;2021-28;1.74
Denmark;85P;2021-29;0.63
Denmark;85P;2021-30;1.22
Denmark;85P;2021-31;2.85
Denmark;85P;2021-32;1.8
Denmark;85P;2021-33;1.83
Denmark;85P;2021-34;0.91
Denmark;85P;2021-35;1.88
Denmark;85P;2021-36;2.36
Denmark;85P;2021-37;1.16
Denmark;85P;2021-38;0.15
Denmark;85P;2021-39;2.36
Denmark;85P;2021-40;-0.01
Denmark;85P;2021-41;2.79
Denmark;85P;2021-42;3.55
Denmark;85P;2021-43;2.04
Denmark;85P;2021-44;1.94
Denmark;85P;2021-45;2.97
Denmark;85P;2021-46;0.61
Denmark;85P;2021-47;1.18
Denmark;85P;2021-48;2.05
Denmark;85P;2021-49;2.41
Denmark;85P;2021-50;3.43
Denmark;85P;2021-51;4.49
Denmark;85P;2021-52;3
Denmark;85P;2022-01;3.71
Denmark;85P;2022-02;1.2
Denmark;85P;2022-03;1.36
Denmark;85P;2022-04;0.5
Denmark;85P;2022-05;1.86
Denmark;85P;2022-06;3.98
Denmark;85P;2022-07;2.66
Denmark;85P;2022-08;3.87
Denmark;85P;2022-09;2.15
Denmark;85P;2022-10;2.9
Denmark;85P;2022-11;1.3
Denmark;85P;2022-12;2.5
Denmark;85P;2022-13;1.41
Denmark;85P;2022-14;0.63
Denmark;85P;2022-15;2.04
Denmark;85P;2022-16;-0.57
Denmark;85P;2022-17;0.77
Denmark;85P;2022-18;0.18
Denmark;85P;2022-19;-1.95
Denmark;85P;2022-20;0.81
Denmark;85P;2022-21;-1.19
Denmark;85P;2022-22;-0.07
Denmark;85P;2022-23;-1.37
Denmark;85P;2022-24;-0.21
