country;group;week;zscore
Austria;45to64;2015-49;-0.53
Austria;45to64;2015-50;-0.03
Austria;45to64;2015-51;0.58
Austria;45to64;2015-52;0.92
Austria;45to64;2015-53;0.36
Austria;45to64;2016-01;0.03
Austria;45to64;2016-02;-0.53
Austria;45to64;2016-03;1.43
Austria;45to64;2016-04;-0.37
Austria;45to64;2016-05;0.35
Austria;45to64;2016-06;0.99
Austria;45to64;2016-07;-0.78
Austria;45to64;2016-08;-1.49
Austria;45to64;2016-09;1.11
Austria;45to64;2016-10;-0.88
Austria;45to64;2016-11;0.19
Austria;45to64;2016-12;0.88
Austria;45to64;2016-13;1.14
Austria;45to64;2016-14;2.21
Austria;45to64;2016-15;0.52
Austria;45to64;2016-16;-0.06
Austria;45to64;2016-17;-1.14
Austria;45to64;2016-18;-0.59
Austria;45to64;2016-19;0.22
Austria;45to64;2016-20;1.15
Austria;45to64;2016-21;0.3
Austria;45to64;2016-22;1.1
Austria;45to64;2016-23;-0.22
Austria;45to64;2016-24;0.78
Austria;45to64;2016-25;0.66
Austria;45to64;2016-26;-1
Austria;45to64;2016-27;0.61
Austria;45to64;2016-28;-1.94
Austria;45to64;2016-29;0.94
Austria;45to64;2016-30;0.88
Austria;45to64;2016-31;0.88
Austria;45to64;2016-32;-0.76
Austria;45to64;2016-33;0.76
Austria;45to64;2016-34;-0.03
Austria;45to64;2016-35;0.5
Austria;45to64;2016-36;-0.57
Austria;45to64;2016-37;-0.37
Austria;45to64;2016-38;-1.13
Austria;45to64;2016-39;-1.34
Austria;45to64;2016-40;-0.53
Austria;45to64;2016-41;-0.74
Austria;45to64;2016-42;2.45
Austria;45to64;2016-43;0.44
Austria;45to64;2016-44;-0.5
Austria;45to64;2016-45;-1.11
Austria;45to64;2016-46;0.32
Austria;45to64;2016-47;-0.47
Austria;45to64;2016-48;1.71
Austria;45to64;2016-49;-1.33
Austria;45to64;2016-50;1.29
Austria;45to64;2016-51;-0.58
Austria;45to64;2016-52;1.94
Austria;45to64;2017-01;3.56
Austria;45to64;2017-02;2.4
Austria;45to64;2017-03;2.1
Austria;45to64;2017-04;1.16
Austria;45to64;2017-05;2.58
Austria;45to64;2017-06;0.91
Austria;45to64;2017-07;1.61
Austria;45to64;2017-08;1.37
Austria;45to64;2017-09;1.5
Austria;45to64;2017-10;0.29
Austria;45to64;2017-11;-0.33
Austria;45to64;2017-12;-0.6
Austria;45to64;2017-13;-0.34
Austria;45to64;2017-14;-0.41
Austria;45to64;2017-15;-0.68
Austria;45to64;2017-16;0.37
Austria;45to64;2017-17;-1.57
Austria;45to64;2017-18;-0.01
Austria;45to64;2017-19;1.94
Austria;45to64;2017-20;0.66
Austria;45to64;2017-21;0.54
Austria;45to64;2017-22;0.28
Austria;45to64;2017-23;-1.33
Austria;45to64;2017-24;-0.5
Austria;45to64;2017-25;1.97
Austria;45to64;2017-26;-0.02
Austria;45to64;2017-27;2.16
Austria;45to64;2017-28;-0.86
Austria;45to64;2017-29;-0.46
Austria;45to64;2017-30;0.4
Austria;45to64;2017-31;1.74
Austria;45to64;2017-32;1.68
Austria;45to64;2017-33;0.15
Austria;45to64;2017-34;-0.31
Austria;45to64;2017-35;1.38
Austria;45to64;2017-36;0.15
Austria;45to64;2017-37;0.93
Austria;45to64;2017-38;0
Austria;45to64;2017-39;0.79
Austria;45to64;2017-40;1.36
Austria;45to64;2017-41;-0.22
Austria;45to64;2017-42;0.17
Austria;45to64;2017-43;0.28
Austria;45to64;2017-44;0.59
Austria;45to64;2017-45;-0.01
Austria;45to64;2017-46;-0.22
Austria;45to64;2017-47;0.78
Austria;45to64;2017-48;-0.44
Austria;45to64;2017-49;1.77
Austria;45to64;2017-50;0.1
Austria;45to64;2017-51;-0.04
Austria;45to64;2017-52;1.73
Austria;45to64;2018-01;-0.01
Austria;45to64;2018-02;2.42
Austria;45to64;2018-03;1.83
Austria;45to64;2018-04;1.76
Austria;45to64;2018-05;1.4
Austria;45to64;2018-06;-0.49
Austria;45to64;2018-07;1.04
Austria;45to64;2018-08;2.76
Austria;45to64;2018-09;2.55
Austria;45to64;2018-10;2.62
Austria;45to64;2018-11;2.29
Austria;45to64;2018-12;0.94
Austria;45to64;2018-13;1.01
Austria;45to64;2018-14;-0.31
Austria;45to64;2018-15;0.08
Austria;45to64;2018-16;1.29
Austria;45to64;2018-17;0.41
Austria;45to64;2018-18;-0.97
Austria;45to64;2018-19;0.36
Austria;45to64;2018-20;0.3
Austria;45to64;2018-21;-0.89
Austria;45to64;2018-22;0.38
Austria;45to64;2018-23;0.13
Austria;45to64;2018-24;0.65
Austria;45to64;2018-25;0.34
Austria;45to64;2018-26;-0.31
Austria;45to64;2018-27;0.54
Austria;45to64;2018-28;-1.75
Austria;45to64;2018-29;1.18
Austria;45to64;2018-30;-0.67
Austria;45to64;2018-31;1.69
Austria;45to64;2018-32;1.51
Austria;45to64;2018-33;-0.01
Austria;45to64;2018-34;0.7
Austria;45to64;2018-35;0.44
Austria;45to64;2018-36;1.34
Austria;45to64;2018-37;-0.68
Austria;45to64;2018-38;-1.02
Austria;45to64;2018-39;-0.03
Austria;45to64;2018-40;1.07
Austria;45to64;2018-41;0.02
Austria;45to64;2018-42;-0.99
Austria;45to64;2018-43;1.28
Austria;45to64;2018-44;0.18
Austria;45to64;2018-45;0.42
Austria;45to64;2018-46;0.9
Austria;45to64;2018-47;-0.25
Austria;45to64;2018-48;-1.16
Austria;45to64;2018-49;1.54
Austria;45to64;2018-50;0.14
Austria;45to64;2018-51;0.84
Austria;45to64;2018-52;-0.02
Austria;45to64;2019-01;-0.09
Austria;45to64;2019-02;0.72
Austria;45to64;2019-03;-0.24
Austria;45to64;2019-04;0.04
Austria;45to64;2019-05;-0.8
Austria;45to64;2019-06;3.07
Austria;45to64;2019-07;2.02
Austria;45to64;2019-08;0.06
Austria;45to64;2019-09;0.53
Austria;45to64;2019-10;1
Austria;45to64;2019-11;0.83
Austria;45to64;2019-12;0.95
Austria;45to64;2019-13;0.29
Austria;45to64;2019-14;0.48
Austria;45to64;2019-15;-2.1
Austria;45to64;2019-16;-0.21
Austria;45to64;2019-17;-0.01
Austria;45to64;2019-18;-2.26
Austria;45to64;2019-19;-1.45
Austria;45to64;2019-20;0.45
Austria;45to64;2019-21;-0.45
Austria;45to64;2019-22;-0.57
Austria;45to64;2019-23;-0.36
Austria;45to64;2019-24;-0.75
Austria;45to64;2019-25;1.55
Austria;45to64;2019-26;0.56
Austria;45to64;2019-27;2.17
Austria;45to64;2019-28;-1.76
Austria;45to64;2019-29;-0.25
Austria;45to64;2019-30;-0.69
Austria;45to64;2019-31;-0.05
Austria;45to64;2019-32;-0.56
Austria;45to64;2019-33;-0.81
Austria;45to64;2019-34;0.84
Austria;45to64;2019-35;0.15
Austria;45to64;2019-36;0.09
Austria;45to64;2019-37;-0.63
Austria;45to64;2019-38;0.53
Austria;45to64;2019-39;0.13
Austria;45to64;2019-40;0.51
Austria;45to64;2019-41;-0.6
Austria;45to64;2019-42;-1.27
Austria;45to64;2019-43;0.73
Austria;45to64;2019-44;-0.56
Austria;45to64;2019-45;0.06
Austria;45to64;2019-46;-1.49
Austria;45to64;2019-47;-0.15
Austria;45to64;2019-48;-0.29
Austria;45to64;2019-49;-0.37
Austria;45to64;2019-50;0.11
Austria;45to64;2019-51;0.21
Austria;45to64;2019-52;-0.52
Austria;45to64;2020-01;0.4
Austria;45to64;2020-02;0.73
Austria;45to64;2020-03;0.03
Austria;45to64;2020-04;1.7
Austria;45to64;2020-05;-0.7
Austria;45to64;2020-06;0.79
Austria;45to64;2020-07;1.29
Austria;45to64;2020-08;0.26
Austria;45to64;2020-09;0.31
Austria;45to64;2020-10;1.17
Austria;45to64;2020-11;0.42
Austria;45to64;2020-12;1.59
Austria;45to64;2020-13;1.14
Austria;45to64;2020-14;1.44
Austria;45to64;2020-15;0.92
Austria;45to64;2020-16;-0.37
Austria;45to64;2020-17;0.01
Austria;45to64;2020-18;-0.3
Austria;45to64;2020-19;0.46
Austria;45to64;2020-20;-0.8
Austria;45to64;2020-21;-1.31
Austria;45to64;2020-22;0.98
Austria;45to64;2020-23;1.23
Austria;45to64;2020-24;-0.83
Austria;45to64;2020-25;-0.63
Austria;45to64;2020-26;-1.13
Austria;45to64;2020-27;0.52
Austria;45to64;2020-28;-1.43
Austria;45to64;2020-29;-1.04
Austria;45to64;2020-30;-0.52
Austria;45to64;2020-31;0.11
Austria;45to64;2020-32;0.42
Austria;45to64;2020-33;-1.21
Austria;45to64;2020-34;-0.83
Austria;45to64;2020-35;-0.83
Austria;45to64;2020-36;0.36
Austria;45to64;2020-37;2.01
Austria;45to64;2020-38;-0.92
Austria;45to64;2020-39;-0.28
Austria;45to64;2020-40;-1.32
Austria;45to64;2020-41;0.21
Austria;45to64;2020-42;-0.82
Austria;45to64;2020-43;0.62
Austria;45to64;2020-44;0.23
Austria;45to64;2020-45;1.01
Austria;45to64;2020-46;-0.35
Austria;45to64;2020-47;3.83
Austria;45to64;2020-48;1.46
Austria;45to64;2020-49;2.34
Austria;45to64;2020-50;3.99
Austria;45to64;2020-51;1.54
Austria;45to64;2020-52;0.78
Austria;45to64;2020-53;0.48
