country;group;week;zscore
Austria;65to74;2017-52;2.09
Austria;65to74;2018-01;2.39
Austria;65to74;2018-02;3.69
Austria;65to74;2018-03;1.15
Austria;65to74;2018-04;1.26
Austria;65to74;2018-05;3.05
Austria;65to74;2018-06;0.41
Austria;65to74;2018-07;1.42
Austria;65to74;2018-08;2.58
Austria;65to74;2018-09;3.78
Austria;65to74;2018-10;3.89
Austria;65to74;2018-11;4.41
Austria;65to74;2018-12;0.56
Austria;65to74;2018-13;1.76
Austria;65to74;2018-14;-0.62
Austria;65to74;2018-15;1.03
Austria;65to74;2018-16;0.08
Austria;65to74;2018-17;-1.86
Austria;65to74;2018-18;-1.18
Austria;65to74;2018-19;-1.58
Austria;65to74;2018-20;0.35
Austria;65to74;2018-21;-2.26
Austria;65to74;2018-22;-0.58
Austria;65to74;2018-23;-0.18
Austria;65to74;2018-24;-0.32
Austria;65to74;2018-25;-0.27
Austria;65to74;2018-26;0.59
Austria;65to74;2018-27;1.09
Austria;65to74;2018-28;0.84
Austria;65to74;2018-29;0.13
Austria;65to74;2018-30;-0.47
Austria;65to74;2018-31;0.09
Austria;65to74;2018-32;2.68
Austria;65to74;2018-33;1.14
Austria;65to74;2018-34;-0.76
Austria;65to74;2018-35;0.38
Austria;65to74;2018-36;-0.13
Austria;65to74;2018-37;-0.06
Austria;65to74;2018-38;1.59
Austria;65to74;2018-39;1.82
Austria;65to74;2018-40;1.01
Austria;65to74;2018-41;0.47
Austria;65to74;2018-42;-0.5
Austria;65to74;2018-43;-0.28
Austria;65to74;2018-44;0.05
Austria;65to74;2018-45;0.43
Austria;65to74;2018-46;0.51
Austria;65to74;2018-47;2.19
Austria;65to74;2018-48;0.92
Austria;65to74;2018-49;-0.3
Austria;65to74;2018-50;0.43
Austria;65to74;2018-51;0.28
Austria;65to74;2018-52;2.75
Austria;65to74;2019-01;-0.09
Austria;65to74;2019-02;1.03
Austria;65to74;2019-03;-0.77
Austria;65to74;2019-04;2.17
Austria;65to74;2019-05;1.62
Austria;65to74;2019-06;1.33
Austria;65to74;2019-07;3.12
Austria;65to74;2019-08;2.45
Austria;65to74;2019-09;2.09
Austria;65to74;2019-10;1.56
Austria;65to74;2019-11;2.34
Austria;65to74;2019-12;2.09
Austria;65to74;2019-13;1.2
Austria;65to74;2019-14;0.16
Austria;65to74;2019-15;0.5
Austria;65to74;2019-16;0.91
Austria;65to74;2019-17;-0.62
Austria;65to74;2019-18;0.21
Austria;65to74;2019-19;0.24
Austria;65to74;2019-20;0.5
Austria;65to74;2019-21;-0.17
Austria;65to74;2019-22;0.92
Austria;65to74;2019-23;0.84
Austria;65to74;2019-24;0.82
Austria;65to74;2019-25;0.17
Austria;65to74;2019-26;0.68
Austria;65to74;2019-27;1.74
Austria;65to74;2019-28;-2.01
Austria;65to74;2019-29;-1.24
Austria;65to74;2019-30;-0.08
Austria;65to74;2019-31;-0.57
Austria;65to74;2019-32;-1.01
Austria;65to74;2019-33;-0.45
Austria;65to74;2019-34;-1.2
Austria;65to74;2019-35;1.8
Austria;65to74;2019-36;-0.56
Austria;65to74;2019-37;-1.46
Austria;65to74;2019-38;-0.48
Austria;65to74;2019-39;1.11
Austria;65to74;2019-40;-0.01
Austria;65to74;2019-41;-0.2
Austria;65to74;2019-42;0.62
Austria;65to74;2019-43;-0.11
Austria;65to74;2019-44;-1.39
Austria;65to74;2019-45;0.07
Austria;65to74;2019-46;0.27
Austria;65to74;2019-47;0.23
Austria;65to74;2019-48;0.97
Austria;65to74;2019-49;1.08
Austria;65to74;2019-50;1.35
Austria;65to74;2019-51;0.32
Austria;65to74;2019-52;0.49
Austria;65to74;2020-01;-1.13
Austria;65to74;2020-02;1.33
Austria;65to74;2020-03;2.1
Austria;65to74;2020-04;0.93
Austria;65to74;2020-05;2.01
Austria;65to74;2020-06;0.95
Austria;65to74;2020-07;1.99
Austria;65to74;2020-08;1.31
Austria;65to74;2020-09;0.67
Austria;65to74;2020-10;1.38
Austria;65to74;2020-11;1.85
Austria;65to74;2020-12;1.7
Austria;65to74;2020-13;0.19
Austria;65to74;2020-14;0.69
Austria;65to74;2020-15;1.2
Austria;65to74;2020-16;1.05
Austria;65to74;2020-17;0.39
Austria;65to74;2020-18;-2.17
Austria;65to74;2020-19;-0.48
Austria;65to74;2020-20;0.07
Austria;65to74;2020-21;-0.19
Austria;65to74;2020-22;-1.64
Austria;65to74;2020-23;-0.52
Austria;65to74;2020-24;-0.54
Austria;65to74;2020-25;-1.5
Austria;65to74;2020-26;-0.8
Austria;65to74;2020-27;1.76
Austria;65to74;2020-28;-0.89
Austria;65to74;2020-29;0.72
Austria;65to74;2020-30;-0.68
Austria;65to74;2020-31;0.17
Austria;65to74;2020-32;-1.2
Austria;65to74;2020-33;0.92
Austria;65to74;2020-34;-0.2
Austria;65to74;2020-35;-1.07
Austria;65to74;2020-36;0.07
Austria;65to74;2020-37;-1.16
Austria;65to74;2020-38;1.83
Austria;65to74;2020-39;0.45
Austria;65to74;2020-40;2.07
Austria;65to74;2020-41;0.68
Austria;65to74;2020-42;1.18
Austria;65to74;2020-43;1.22
Austria;65to74;2020-44;2.93
Austria;65to74;2020-45;2.82
Austria;65to74;2020-46;5.72
Austria;65to74;2020-47;4.6
Austria;65to74;2020-48;4.98
Austria;65to74;2020-49;7.15
Austria;65to74;2020-50;5.97
Austria;65to74;2020-51;4.35
Austria;65to74;2020-52;3.92
Austria;65to74;2020-53;1.89
Austria;65to74;2021-01;2.38
Austria;65to74;2021-02;3.46
Austria;65to74;2021-03;3.55
Austria;65to74;2021-04;1.48
Austria;65to74;2021-05;1.14
Austria;65to74;2021-06;0.39
Austria;65to74;2021-07;1.03
Austria;65to74;2021-08;-0.41
Austria;65to74;2021-09;0.89
Austria;65to74;2021-10;2.07
Austria;65to74;2021-11;1.72
Austria;65to74;2021-12;2.51
Austria;65to74;2021-13;1.37
Austria;65to74;2021-14;1.38
Austria;65to74;2021-15;1.57
Austria;65to74;2021-16;2.89
Austria;65to74;2021-17;2.22
Austria;65to74;2021-18;1.43
Austria;65to74;2021-19;1.24
Austria;65to74;2021-20;0.71
Austria;65to74;2021-21;-1
Austria;65to74;2021-22;2.24
Austria;65to74;2021-23;1.94
Austria;65to74;2021-24;1.03
Austria;65to74;2021-25;2.4
Austria;65to74;2021-26;1.17
Austria;65to74;2021-27;-1.14
Austria;65to74;2021-28;0.29
Austria;65to74;2021-29;0.79
Austria;65to74;2021-30;-0.14
Austria;65to74;2021-31;0.18
Austria;65to74;2021-32;1.45
Austria;65to74;2021-33;1.04
Austria;65to74;2021-34;1.18
Austria;65to74;2021-35;1.49
Austria;65to74;2021-36;2.18
Austria;65to74;2021-37;1.41
Austria;65to74;2021-38;1.07
Austria;65to74;2021-39;1.47
Austria;65to74;2021-40;3.03
Austria;65to74;2021-41;0.76
Austria;65to74;2021-42;2.1
Austria;65to74;2021-43;3.76
Austria;65to74;2021-44;3.5
Austria;65to74;2021-45;5.22
Austria;65to74;2021-46;4.31
Austria;65to74;2021-47;6.78
Austria;65to74;2021-48;6.47
Austria;65to74;2021-49;5.83
Austria;65to74;2021-50;3.87
Austria;65to74;2021-51;1.98
Austria;65to74;2021-52;3.32
Austria;65to74;2022-01;2.26
Austria;65to74;2022-02;0.48
Austria;65to74;2022-03;2.54
Austria;65to74;2022-04;1.96
Austria;65to74;2022-05;1.22
Austria;65to74;2022-06;2.09
Austria;65to74;2022-07;1.86
Austria;65to74;2022-08;1.09
Austria;65to74;2022-09;3.47
Austria;65to74;2022-10;1.42
Austria;65to74;2022-11;0.9
Austria;65to74;2022-12;3.88
Austria;65to74;2022-13;0.85
Austria;65to74;2022-14;3.08
Austria;65to74;2022-15;1.15
Austria;65to74;2022-16;0.29
Austria;65to74;2022-17;2.34
Austria;65to74;2022-18;0.44
Austria;65to74;2022-19;0.02
Austria;65to74;2022-20;1.62
Austria;65to74;2022-21;0.65
Austria;65to74;2022-22;0.86
Austria;65to74;2022-23;1.46
Austria;65to74;2022-24;2.75
Austria;65to74;2022-25;2.35
Austria;65to74;2022-26;-0.05
Austria;65to74;2022-27;-0.4
Austria;65to74;2022-28;-0.82
Austria;65to74;2022-29;1.69
Austria;65to74;2022-30;2.81
Austria;65to74;2022-31;1.27
Austria;65to74;2022-32;0.75
Austria;65to74;2022-33;1.62
Austria;65to74;2022-34;0.36
Austria;65to74;2022-35;-0.37
