country;group;week;zscore
Austria;15to44;2015-49;-1.72
Austria;15to44;2015-50;-0.65
Austria;15to44;2015-51;-0.3
Austria;15to44;2015-52;-0.44
Austria;15to44;2015-53;-0.27
Austria;15to44;2016-01;0.96
Austria;15to44;2016-02;-0.58
Austria;15to44;2016-03;-0.11
Austria;15to44;2016-04;-0.76
Austria;15to44;2016-05;-0.78
Austria;15to44;2016-06;0.6
Austria;15to44;2016-07;1.31
Austria;15to44;2016-08;0.09
Austria;15to44;2016-09;0.51
Austria;15to44;2016-10;0.31
Austria;15to44;2016-11;-0.69
Austria;15to44;2016-12;-0.09
Austria;15to44;2016-13;1.09
Austria;15to44;2016-14;1.19
Austria;15to44;2016-15;0.38
Austria;15to44;2016-16;0.48
Austria;15to44;2016-17;1.04
Austria;15to44;2016-18;-0.76
Austria;15to44;2016-19;0.48
Austria;15to44;2016-20;-0.86
Austria;15to44;2016-21;-1.42
Austria;15to44;2016-22;-0.95
Austria;15to44;2016-23;0.15
Austria;15to44;2016-24;-1.34
Austria;15to44;2016-25;-0.22
Austria;15to44;2016-26;-0.39
Austria;15to44;2016-27;-0.24
Austria;15to44;2016-28;-0.4
Austria;15to44;2016-29;-0.55
Austria;15to44;2016-30;-0.38
Austria;15to44;2016-31;-0.84
Austria;15to44;2016-32;-0.66
Austria;15to44;2016-33;-1.29
Austria;15to44;2016-34;1.24
Austria;15to44;2016-35;-0.56
Austria;15to44;2016-36;-0.52
Austria;15to44;2016-37;0.01
Austria;15to44;2016-38;-1.44
Austria;15to44;2016-39;0.75
Austria;15to44;2016-40;-0.31
Austria;15to44;2016-41;-1.11
Austria;15to44;2016-42;-1.76
Austria;15to44;2016-43;0.49
Austria;15to44;2016-44;-0.43
Austria;15to44;2016-45;-0.55
Austria;15to44;2016-46;-1.54
Austria;15to44;2016-47;0.35
Austria;15to44;2016-48;-1.8
Austria;15to44;2016-49;0.09
Austria;15to44;2016-50;0.43
Austria;15to44;2016-51;-0.67
Austria;15to44;2016-52;0.3
Austria;15to44;2017-01;1.2
Austria;15to44;2017-02;0.3
Austria;15to44;2017-03;0.75
Austria;15to44;2017-04;-0.18
Austria;15to44;2017-05;1.86
Austria;15to44;2017-06;1.7
Austria;15to44;2017-07;0.37
Austria;15to44;2017-08;1.93
Austria;15to44;2017-09;0.6
Austria;15to44;2017-10;-0.85
Austria;15to44;2017-11;0.97
Austria;15to44;2017-12;0.48
Austria;15to44;2017-13;0.73
Austria;15to44;2017-14;-1.43
Austria;15to44;2017-15;0.32
Austria;15to44;2017-16;0.73
Austria;15to44;2017-17;-0.11
Austria;15to44;2017-18;-0.16
Austria;15to44;2017-19;-1.21
Austria;15to44;2017-20;-0.76
Austria;15to44;2017-21;0.48
Austria;15to44;2017-22;0.59
Austria;15to44;2017-23;1.59
Austria;15to44;2017-24;1.11
Austria;15to44;2017-25;0.79
Austria;15to44;2017-26;-1.43
Austria;15to44;2017-27;-0.62
Austria;15to44;2017-28;0
Austria;15to44;2017-29;0
Austria;15to44;2017-30;-1.59
Austria;15to44;2017-31;-0.12
Austria;15to44;2017-32;0.95
Austria;15to44;2017-33;0.84
Austria;15to44;2017-34;0.12
Austria;15to44;2017-35;0.77
Austria;15to44;2017-36;0.97
Austria;15to44;2017-37;0.1
Austria;15to44;2017-38;-0.66
Austria;15to44;2017-39;1.28
Austria;15to44;2017-40;-1.24
Austria;15to44;2017-41;-1.18
Austria;15to44;2017-42;-1.13
Austria;15to44;2017-43;0.26
Austria;15to44;2017-44;1.4
Austria;15to44;2017-45;-0.46
Austria;15to44;2017-46;0.87
Austria;15to44;2017-47;0.12
Austria;15to44;2017-48;-0.82
Austria;15to44;2017-49;-0.62
Austria;15to44;2017-50;-0.43
Austria;15to44;2017-51;-0.4
Austria;15to44;2017-52;0.39
Austria;15to44;2018-01;0.4
Austria;15to44;2018-02;0.24
Austria;15to44;2018-03;0.39
Austria;15to44;2018-04;1.4
Austria;15to44;2018-05;1.94
Austria;15to44;2018-06;1.22
Austria;15to44;2018-07;0.61
Austria;15to44;2018-08;-1.14
Austria;15to44;2018-09;1.42
Austria;15to44;2018-10;0.95
Austria;15to44;2018-11;0.77
Austria;15to44;2018-12;0.57
Austria;15to44;2018-13;1.27
Austria;15to44;2018-14;-0.15
Austria;15to44;2018-15;0.88
Austria;15to44;2018-16;1.42
Austria;15to44;2018-17;-0.16
Austria;15to44;2018-18;0.57
Austria;15to44;2018-19;-0.93
Austria;15to44;2018-20;-1.49
Austria;15to44;2018-21;0.87
Austria;15to44;2018-22;0.83
Austria;15to44;2018-23;-0.93
Austria;15to44;2018-24;-0.32
Austria;15to44;2018-25;-1.48
Austria;15to44;2018-26;0.85
Austria;15to44;2018-27;0.83
Austria;15to44;2018-28;0.83
Austria;15to44;2018-29;1.4
Austria;15to44;2018-30;0.54
Austria;15to44;2018-31;0.26
Austria;15to44;2018-32;-0.96
Austria;15to44;2018-33;0.9
Austria;15to44;2018-34;1.09
Austria;15to44;2018-35;0.69
Austria;15to44;2018-36;2.04
Austria;15to44;2018-37;0.02
Austria;15to44;2018-38;0.38
Austria;15to44;2018-39;-0.2
Austria;15to44;2018-40;-0.63
Austria;15to44;2018-41;2.05
Austria;15to44;2018-42;-0.36
Austria;15to44;2018-43;-0.63
Austria;15to44;2018-44;-0.58
