country;group;week;zscore
Austria;Total;2018-44;0.28
Austria;Total;2018-45;-0.84
Austria;Total;2018-46;-0.19
Austria;Total;2018-47;-0.82
Austria;Total;2018-48;-0.86
Austria;Total;2018-49;0.84
Austria;Total;2018-50;0.37
Austria;Total;2018-51;0.93
Austria;Total;2018-52;1.41
Austria;Total;2019-01;0.96
Austria;Total;2019-02;1.94
Austria;Total;2019-03;0.59
Austria;Total;2019-04;1.69
Austria;Total;2019-05;2.02
Austria;Total;2019-06;2.89
Austria;Total;2019-07;3.38
Austria;Total;2019-08;2.45
Austria;Total;2019-09;2.78
Austria;Total;2019-10;3.76
Austria;Total;2019-11;3.3
Austria;Total;2019-12;0.93
Austria;Total;2019-13;1.69
Austria;Total;2019-14;0.98
Austria;Total;2019-15;0.32
Austria;Total;2019-16;0.71
Austria;Total;2019-17;-0.05
Austria;Total;2019-18;-1.12
Austria;Total;2019-19;-0.32
Austria;Total;2019-20;0.9
Austria;Total;2019-21;0.29
Austria;Total;2019-22;0.5
Austria;Total;2019-23;1.48
Austria;Total;2019-24;1.97
Austria;Total;2019-25;-0.26
Austria;Total;2019-26;0.5
Austria;Total;2019-27;1.5
Austria;Total;2019-28;-1.78
Austria;Total;2019-29;-0.18
Austria;Total;2019-30;1.77
Austria;Total;2019-31;0.04
Austria;Total;2019-32;-0.56
Austria;Total;2019-33;-0.92
Austria;Total;2019-34;0.05
Austria;Total;2019-35;0.68
Austria;Total;2019-36;-0.86
Austria;Total;2019-37;-1.15
Austria;Total;2019-38;-0.43
Austria;Total;2019-39;1.49
Austria;Total;2019-40;0.43
Austria;Total;2019-41;1.07
Austria;Total;2019-42;-0.59
Austria;Total;2019-43;-0.19
Austria;Total;2019-44;-0.67
Austria;Total;2019-45;-0.13
Austria;Total;2019-46;-0.35
Austria;Total;2019-47;-0.57
Austria;Total;2019-48;-0.23
Austria;Total;2019-49;0.03
Austria;Total;2019-50;0.81
Austria;Total;2019-51;-0.41
Austria;Total;2019-52;0.05
Austria;Total;2020-01;-0.24
Austria;Total;2020-02;0.95
Austria;Total;2020-03;2.54
Austria;Total;2020-04;2.14
Austria;Total;2020-05;4.31
Austria;Total;2020-06;1.48
Austria;Total;2020-07;3.88
Austria;Total;2020-08;1.41
Austria;Total;2020-09;2.25
Austria;Total;2020-10;2.22
Austria;Total;2020-11;1.91
Austria;Total;2020-12;3.64
Austria;Total;2020-13;2.59
Austria;Total;2020-14;3.91
Austria;Total;2020-15;3.57
Austria;Total;2020-16;2.18
Austria;Total;2020-17;0.58
Austria;Total;2020-18;-1.14
Austria;Total;2020-19;-0.29
Austria;Total;2020-20;-0.63
Austria;Total;2020-21;-0.74
Austria;Total;2020-22;-1.59
Austria;Total;2020-23;-0.22
Austria;Total;2020-24;-0.69
Austria;Total;2020-25;-1.5
Austria;Total;2020-26;-0.93
Austria;Total;2020-27;1.36
Austria;Total;2020-28;-1.62
Austria;Total;2020-29;-0.49
Austria;Total;2020-30;-0.53
Austria;Total;2020-31;0.87
Austria;Total;2020-32;-1.02
Austria;Total;2020-33;1.87
Austria;Total;2020-34;-0.27
Austria;Total;2020-35;-0.05
Austria;Total;2020-36;0.21
Austria;Total;2020-37;0.87
Austria;Total;2020-38;0.65
Austria;Total;2020-39;-0.24
Austria;Total;2020-40;0.43
Austria;Total;2020-41;0.79
Austria;Total;2020-42;0.48
Austria;Total;2020-43;3.07
Austria;Total;2020-44;4.45
Austria;Total;2020-45;5.97
Austria;Total;2020-46;9.56
Austria;Total;2020-47;11.34
Austria;Total;2020-48;11.25
Austria;Total;2020-49;12.35
Austria;Total;2020-50;11.46
Austria;Total;2020-51;8.34
Austria;Total;2020-52;6.46
Austria;Total;2020-53;4.75
Austria;Total;2021-01;4.02
Austria;Total;2021-02;3.99
Austria;Total;2021-03;4.47
Austria;Total;2021-04;3.71
Austria;Total;2021-05;2.65
Austria;Total;2021-06;1.48
Austria;Total;2021-07;0.97
Austria;Total;2021-08;0.24
Austria;Total;2021-09;-0.96
Austria;Total;2021-10;1.65
Austria;Total;2021-11;1.02
Austria;Total;2021-12;0.47
Austria;Total;2021-13;2.36
Austria;Total;2021-14;1.03
Austria;Total;2021-15;1.65
Austria;Total;2021-16;1.7
Austria;Total;2021-17;1.77
Austria;Total;2021-18;1.53
Austria;Total;2021-19;0.73
Austria;Total;2021-20;-0.42
Austria;Total;2021-21;-0.62
Austria;Total;2021-22;1.18
Austria;Total;2021-23;0.5
Austria;Total;2021-24;1.17
Austria;Total;2021-25;1.99
Austria;Total;2021-26;0.11
Austria;Total;2021-27;-0.66
Austria;Total;2021-28;-0.63
Austria;Total;2021-29;1.3
Austria;Total;2021-30;0.35
Austria;Total;2021-31;-0.67
Austria;Total;2021-32;1.76
Austria;Total;2021-33;1.62
Austria;Total;2021-34;0.83
Austria;Total;2021-35;0.24
Austria;Total;2021-36;1.59
Austria;Total;2021-37;0.45
Austria;Total;2021-38;0.46
Austria;Total;2021-39;1.63
Austria;Total;2021-40;0.54
Austria;Total;2021-41;0.76
Austria;Total;2021-42;1.54
Austria;Total;2021-43;4.04
Austria;Total;2021-44;4.59
Austria;Total;2021-45;5.76
Austria;Total;2021-46;6.49
Austria;Total;2021-47;6.83
Austria;Total;2021-48;7.18
Austria;Total;2021-49;5.91
Austria;Total;2021-50;3.25
Austria;Total;2021-51;2.2
Austria;Total;2021-52;2.39
Austria;Total;2022-01;0.61
Austria;Total;2022-02;-0.48
Austria;Total;2022-03;1.23
Austria;Total;2022-04;0.84
Austria;Total;2022-05;1.09
Austria;Total;2022-06;2.22
Austria;Total;2022-07;2.88
Austria;Total;2022-08;2.15
Austria;Total;2022-09;3.67
Austria;Total;2022-10;2.37
Austria;Total;2022-11;3.57
Austria;Total;2022-12;4.76
Austria;Total;2022-13;4.21
Austria;Total;2022-14;4.48
Austria;Total;2022-15;2.5
Austria;Total;2022-16;0.49
Austria;Total;2022-17;1.08
Austria;Total;2022-18;0.72
Austria;Total;2022-19;-0.17
Austria;Total;2022-20;0.36
Austria;Total;2022-21;-0.45
Austria;Total;2022-22;0.36
Austria;Total;2022-23;0.4
Austria;Total;2022-24;1.52
Austria;Total;2022-25;1.48
Austria;Total;2022-26;1.72
Austria;Total;2022-27;0.83
Austria;Total;2022-28;0.62
Austria;Total;2022-29;4.62
Austria;Total;2022-30;2.76
Austria;Total;2022-31;1.58
Austria;Total;2022-32;-0.02
Austria;Total;2022-33;2.03
Austria;Total;2022-34;-0.35
Austria;Total;2022-35;-2.07
Austria;Total;2022-36;-0.85
Austria;Total;2022-37;-0.32
Austria;Total;2022-38;0.63
Austria;Total;2022-39;1.69
Austria;Total;2022-40;3.49
Austria;Total;2022-41;1.51
Austria;Total;2022-42;0.54
Belgium;Total;2018-44;-1.22
Belgium;Total;2018-45;0.45
Belgium;Total;2018-46;-0.34
Belgium;Total;2018-47;0
Belgium;Total;2018-48;0.22
Belgium;Total;2018-49;0.87
Belgium;Total;2018-50;1.18
Belgium;Total;2018-51;1.43
Belgium;Total;2018-52;1.07
Belgium;Total;2019-01;1.43
Belgium;Total;2019-02;1.8
Belgium;Total;2019-03;1.34
Belgium;Total;2019-04;2.14
Belgium;Total;2019-05;2.12
Belgium;Total;2019-06;3.65
Belgium;Total;2019-07;2.48
Belgium;Total;2019-08;2.59
Belgium;Total;2019-09;2.66
Belgium;Total;2019-10;2.47
Belgium;Total;2019-11;1.95
Belgium;Total;2019-12;0.42
Belgium;Total;2019-13;-0.62
Belgium;Total;2019-14;1.11
Belgium;Total;2019-15;-1.06
Belgium;Total;2019-16;0.62
Belgium;Total;2019-17;0.14
Belgium;Total;2019-18;0.15
Belgium;Total;2019-19;0.41
Belgium;Total;2019-20;0.74
Belgium;Total;2019-21;0.63
Belgium;Total;2019-22;0.19
Belgium;Total;2019-23;0.7
Belgium;Total;2019-24;-0.65
Belgium;Total;2019-25;0.65
Belgium;Total;2019-26;1.49
Belgium;Total;2019-27;1.15
Belgium;Total;2019-28;-0.62
Belgium;Total;2019-29;0.53
Belgium;Total;2019-30;5.61
Belgium;Total;2019-31;1
Belgium;Total;2019-32;-0.79
Belgium;Total;2019-33;-0.67
Belgium;Total;2019-34;0.21
Belgium;Total;2019-35;2.15
Belgium;Total;2019-36;-0.08
Belgium;Total;2019-37;-0.45
Belgium;Total;2019-38;0.31
Belgium;Total;2019-39;-0.14
Belgium;Total;2019-40;1.55
Belgium;Total;2019-41;0.09
Belgium;Total;2019-42;0.13
Belgium;Total;2019-43;1.24
Belgium;Total;2019-44;-0.8
Belgium;Total;2019-45;-0.11
Belgium;Total;2019-46;-0.37
Belgium;Total;2019-47;1.38
Belgium;Total;2019-48;0.49
Belgium;Total;2019-49;0.5
Belgium;Total;2019-50;1.13
Belgium;Total;2019-51;2.14
Belgium;Total;2019-52;0.04
Belgium;Total;2020-01;0.81
Belgium;Total;2020-02;2.46
Belgium;Total;2020-03;1.42
Belgium;Total;2020-04;0.28
Belgium;Total;2020-05;1.86
Belgium;Total;2020-06;-0.11
Belgium;Total;2020-07;1.35
Belgium;Total;2020-08;1.21
Belgium;Total;2020-09;0.64
Belgium;Total;2020-10;0.49
Belgium;Total;2020-11;1.09
Belgium;Total;2020-12;4.58
Belgium;Total;2020-13;11.19
Belgium;Total;2020-14;19.38
Belgium;Total;2020-15;22.29
Belgium;Total;2020-16;17.1
Belgium;Total;2020-17;10.97
Belgium;Total;2020-18;4.23
Belgium;Total;2020-19;4.41
Belgium;Total;2020-20;0.76
Belgium;Total;2020-21;1.41
Belgium;Total;2020-22;0.31
Belgium;Total;2020-23;-1.75
Belgium;Total;2020-24;-0.3
Belgium;Total;2020-25;-1.02
Belgium;Total;2020-26;0.89
Belgium;Total;2020-27;-1.4
Belgium;Total;2020-28;-2.43
Belgium;Total;2020-29;-0.08
Belgium;Total;2020-30;-0.61
Belgium;Total;2020-31;1.09
Belgium;Total;2020-32;2.2
Belgium;Total;2020-33;11.47
Belgium;Total;2020-34;4.05
Belgium;Total;2020-35;-0.01
Belgium;Total;2020-36;-0.01
Belgium;Total;2020-37;-0.81
Belgium;Total;2020-38;1.03
Belgium;Total;2020-39;-0.17
Belgium;Total;2020-40;-0.07
Belgium;Total;2020-41;1.13
Belgium;Total;2020-42;1.91
Belgium;Total;2020-43;7.1
Belgium;Total;2020-44;13.6
Belgium;Total;2020-45;17.24
Belgium;Total;2020-46;14.35
Belgium;Total;2020-47;11.55
Belgium;Total;2020-48;8.54
Belgium;Total;2020-49;5.97
Belgium;Total;2020-50;6.7
Belgium;Total;2020-51;5.89
Belgium;Total;2020-52;4.49
Belgium;Total;2020-53;2.76
Belgium;Total;2021-01;2.84
Belgium;Total;2021-02;2.06
Belgium;Total;2021-03;2.33
Belgium;Total;2021-04;2.1
Belgium;Total;2021-05;0.83
Belgium;Total;2021-06;0.2
Belgium;Total;2021-07;1.21
Belgium;Total;2021-08;-0.49
Belgium;Total;2021-09;-1.67
Belgium;Total;2021-10;-0.04
Belgium;Total;2021-11;-0.59
Belgium;Total;2021-12;-0.26
Belgium;Total;2021-13;1.29
Belgium;Total;2021-14;1.22
Belgium;Total;2021-15;1.01
Belgium;Total;2021-16;1.86
Belgium;Total;2021-17;2
Belgium;Total;2021-18;2.8
Belgium;Total;2021-19;0.82
Belgium;Total;2021-20;0.57
Belgium;Total;2021-21;0.45
Belgium;Total;2021-22;0.77
Belgium;Total;2021-23;-0.42
Belgium;Total;2021-24;0.56
Belgium;Total;2021-25;-1.27
Belgium;Total;2021-26;0.6
Belgium;Total;2021-27;-0.31
Belgium;Total;2021-28;0.51
Belgium;Total;2021-29;1.9
Belgium;Total;2021-30;0.41
Belgium;Total;2021-31;0.38
Belgium;Total;2021-32;0.58
Belgium;Total;2021-33;-0.25
Belgium;Total;2021-34;-0.13
Belgium;Total;2021-35;0.82
Belgium;Total;2021-36;1.61
Belgium;Total;2021-37;-0.09
Belgium;Total;2021-38;-0.39
Belgium;Total;2021-39;0.1
Belgium;Total;2021-40;1.09
Belgium;Total;2021-41;2.85
Belgium;Total;2021-42;3.96
Belgium;Total;2021-43;3.5
Belgium;Total;2021-44;2.69
Belgium;Total;2021-45;3.57
Belgium;Total;2021-46;3.41
Belgium;Total;2021-47;4.23
Belgium;Total;2021-48;6.36
Belgium;Total;2021-49;4.77
Belgium;Total;2021-50;3.85
Belgium;Total;2021-51;2.94
Belgium;Total;2021-52;2.74
Belgium;Total;2022-01;1.64
Belgium;Total;2022-02;0.25
Belgium;Total;2022-03;1.56
Belgium;Total;2022-04;3.1
Belgium;Total;2022-05;4.1
Belgium;Total;2022-06;3.36
Belgium;Total;2022-07;2.37
Belgium;Total;2022-08;1.12
Belgium;Total;2022-09;-0.32
Belgium;Total;2022-10;2.38
Belgium;Total;2022-11;2.3
Belgium;Total;2022-12;2.37
Belgium;Total;2022-13;3.78
Belgium;Total;2022-14;4.52
Belgium;Total;2022-15;3.84
