country;group;week;zscore
Austria;45to64;2017-03;2.26
Austria;45to64;2017-04;1.31
Austria;45to64;2017-05;2.77
Austria;45to64;2017-06;1.06
Austria;45to64;2017-07;1.78
Austria;45to64;2017-08;1.54
Austria;45to64;2017-09;1.72
Austria;45to64;2017-10;0.41
Austria;45to64;2017-11;-0.25
Austria;45to64;2017-12;-0.54
Austria;45to64;2017-13;-0.16
Austria;45to64;2017-14;-0.39
Austria;45to64;2017-15;-0.69
Austria;45to64;2017-16;0.52
Austria;45to64;2017-17;-1.68
Austria;45to64;2017-18;-0.08
Austria;45to64;2017-19;1.95
Austria;45to64;2017-20;0.57
Austria;45to64;2017-21;0.42
Austria;45to64;2017-22;0.12
Austria;45to64;2017-23;-1.59
Austria;45to64;2017-24;-0.75
Austria;45to64;2017-25;1.82
Austria;45to64;2017-26;-0.28
Austria;45to64;2017-27;2.05
Austria;45to64;2017-28;-1.19
Austria;45to64;2017-29;-0.77
Austria;45to64;2017-30;0.18
Austria;45to64;2017-31;1.51
Austria;45to64;2017-32;1.45
Austria;45to64;2017-33;-0.14
Austria;45to64;2017-34;-0.62
Austria;45to64;2017-35;1.16
Austria;45to64;2017-36;-0.11
Austria;45to64;2017-37;0.73
Austria;45to64;2017-38;-0.22
Austria;45to64;2017-39;0.63
Austria;45to64;2017-40;1.26
Austria;45to64;2017-41;-0.3
Austria;45to64;2017-42;0.06
Austria;45to64;2017-43;0.22
Austria;45to64;2017-44;0.65
Austria;45to64;2017-45;-0.02
Austria;45to64;2017-46;-0.21
Austria;45to64;2017-47;0.87
Austria;45to64;2017-48;-0.37
Austria;45to64;2017-49;1.95
Austria;45to64;2017-50;0.24
Austria;45to64;2017-51;0.12
Austria;45to64;2017-52;1.97
Austria;45to64;2018-01;0.19
Austria;45to64;2018-02;2.71
Austria;45to64;2018-03;2.11
Austria;45to64;2018-04;2.05
Austria;45to64;2018-05;1.69
Austria;45to64;2018-06;-0.27
Austria;45to64;2018-07;1.38
Austria;45to64;2018-08;3.1
Austria;45to64;2018-09;2.88
Austria;45to64;2018-10;3.01
Austria;45to64;2018-11;2.6
Austria;45to64;2018-12;1.24
Austria;45to64;2018-13;1.24
Austria;45to64;2018-14;-0.16
Austria;45to64;2018-15;0.23
Austria;45to64;2018-16;1.48
Austria;45to64;2018-17;0.52
Austria;45to64;2018-18;-0.96
Austria;45to64;2018-19;0.41
Austria;45to64;2018-20;0.33
Austria;45to64;2018-21;-0.89
Austria;45to64;2018-22;0.35
Austria;45to64;2018-23;0.06
Austria;45to64;2018-24;0.59
Austria;45to64;2018-25;0.24
Austria;45to64;2018-26;-0.46
Austria;45to64;2018-27;0.42
Austria;45to64;2018-28;-2
Austria;45to64;2018-29;1.07
Austria;45to64;2018-30;-0.88
Austria;45to64;2018-31;1.59
Austria;45to64;2018-32;1.4
Austria;45to64;2018-33;-0.19
Austria;45to64;2018-34;0.56
Austria;45to64;2018-35;0.31
Austria;45to64;2018-36;1.26
Austria;45to64;2018-37;-0.77
Austria;45to64;2018-38;-1.18
Austria;45to64;2018-39;-0.11
Austria;45to64;2018-40;1.08
Austria;45to64;2018-41;0.07
Austria;45to64;2018-42;-1.04
Austria;45to64;2018-43;1.39
Austria;45to64;2018-44;0.26
Austria;45to64;2018-45;0.54
Austria;45to64;2018-46;1.08
Austria;45to64;2018-47;-0.1
Austria;45to64;2018-48;-1.02
Austria;45to64;2018-49;1.84
Austria;45to64;2018-50;0.39
Austria;45to64;2018-51;1.2
Austria;45to64;2018-52;0.33
Austria;45to64;2019-01;0.21
Austria;45to64;2019-02;1.06
Austria;45to64;2019-03;0.08
