country;group;week;zscore
Austria;45to64;2019-02;1.08
Austria;45to64;2019-03;0.1
Austria;45to64;2019-04;0.41
Austria;45to64;2019-05;-0.47
Austria;45to64;2019-06;3.57
Austria;45to64;2019-07;2.48
Austria;45to64;2019-08;0.44
Austria;45to64;2019-09;0.92
Austria;45to64;2019-10;1.41
Austria;45to64;2019-11;1.22
Austria;45to64;2019-12;1.33
Austria;45to64;2019-13;0.62
Austria;45to64;2019-14;0.8
Austria;45to64;2019-15;-1.92
Austria;45to64;2019-16;0.1
Austria;45to64;2019-17;0.21
Austria;45to64;2019-18;-2.19
Austria;45to64;2019-19;-1.36
Austria;45to64;2019-20;0.62
Austria;45to64;2019-21;-0.36
Austria;45to64;2019-22;-0.52
Austria;45to64;2019-23;-0.33
Austria;45to64;2019-24;-0.76
Austria;45to64;2019-25;1.64
Austria;45to64;2019-26;0.57
Austria;45to64;2019-27;2.3
Austria;45to64;2019-28;-1.89
Austria;45to64;2019-29;-0.32
Austria;45to64;2019-30;-0.79
Austria;45to64;2019-31;0.01
Austria;45to64;2019-32;-0.65
Austria;45to64;2019-33;-0.92
Austria;45to64;2019-34;0.83
Austria;45to64;2019-35;0.11
Austria;45to64;2019-36;0.06
Austria;45to64;2019-37;-0.68
Austria;45to64;2019-38;0.56
Austria;45to64;2019-39;0.24
Austria;45to64;2019-40;0.6
Austria;45to64;2019-41;-0.54
Austria;45to64;2019-42;-1.14
Austria;45to64;2019-43;0.99
Austria;45to64;2019-44;-0.4
Austria;45to64;2019-45;0.36
Austria;45to64;2019-46;-1.31
Austria;45to64;2019-47;0.13
Austria;45to64;2019-48;0.08
Austria;45to64;2019-49;-0.04
Austria;45to64;2019-50;0.48
Austria;45to64;2019-51;0.61
Austria;45to64;2019-52;-0.14
Austria;45to64;2020-01;0.85
Austria;45to64;2020-02;1.2
Austria;45to64;2020-03;0.48
Austria;45to64;2020-04;2.24
Austria;45to64;2020-05;-0.25
Austria;45to64;2020-06;1.36
Austria;45to64;2020-07;1.82
Austria;45to64;2020-08;0.81
Austria;45to64;2020-09;0.8
Austria;45to64;2020-10;1.69
Austria;45to64;2020-11;0.9
Austria;45to64;2020-12;2.11
Austria;45to64;2020-13;1.69
Austria;45to64;2020-14;1.93
Austria;45to64;2020-15;1.36
Austria;45to64;2020-16;0.06
Austria;45to64;2020-17;0.43
Austria;45to64;2020-18;0.08
Austria;45to64;2020-19;0.78
Austria;45to64;2020-20;-0.58
Austria;45to64;2020-21;-1.08
Austria;45to64;2020-22;1.3
Austria;45to64;2020-23;1.47
Austria;45to64;2020-24;-0.72
Austria;45to64;2020-25;-0.53
Austria;45to64;2020-26;-1.08
Austria;45to64;2020-27;0.69
Austria;45to64;2020-28;-1.42
Austria;45to64;2020-29;-1.02
Austria;45to64;2020-30;-0.49
Austria;45to64;2020-31;0.16
Austria;45to64;2020-32;0.48
Austria;45to64;2020-33;-1.08
Austria;45to64;2020-34;-0.81
Austria;45to64;2020-35;-0.8
Austria;45to64;2020-36;0.46
Austria;45to64;2020-37;2.2
Austria;45to64;2020-38;-0.83
Austria;45to64;2020-39;-0.15
Austria;45to64;2020-40;-1.14
Austria;45to64;2020-41;0.42
Austria;45to64;2020-42;-0.62
Austria;45to64;2020-43;0.98
Austria;45to64;2020-44;0.55
Austria;45to64;2020-45;1.46
Austria;45to64;2020-46;-0.01
Austria;45to64;2020-47;4.46
Austria;45to64;2020-48;1.95
Austria;45to64;2020-49;2.95
Austria;45to64;2020-50;4.63
Austria;45to64;2020-51;2.09
Austria;45to64;2020-52;1.38
Austria;45to64;2020-53;1.02
Austria;45to64;2021-01;0.31
Austria;45to64;2021-02;1.53
Austria;45to64;2021-03;0.48
Austria;45to64;2021-04;0.83
Austria;45to64;2021-05;1.11
Austria;45to64;2021-06;1.85
Austria;45to64;2021-07;0.81
Austria;45to64;2021-08;1.26
Austria;45to64;2021-09;0.01
Austria;45to64;2021-10;1.25
Austria;45to64;2021-11;2.07
Austria;45to64;2021-12;0.94
Austria;45to64;2021-13;1.77
Austria;45to64;2021-14;1.28
Austria;45to64;2021-15;1.75
Austria;45to64;2021-16;2.41
Austria;45to64;2021-17;1.73
Austria;45to64;2021-18;0.58
Austria;45to64;2021-19;1.38
Austria;45to64;2021-20;-1.82
Austria;45to64;2021-21;0.9
Austria;45to64;2021-22;1.81
Austria;45to64;2021-23;-0.22
Austria;45to64;2021-24;-0.24
Austria;45to64;2021-25;0.82
Austria;45to64;2021-26;1.05
Austria;45to64;2021-27;0.05
Austria;45to64;2021-28;-0.52
Austria;45to64;2021-29;1.15
Austria;45to64;2021-30;-0.84
Austria;45to64;2021-31;0.05
Austria;45to64;2021-32;0.49
Austria;45to64;2021-33;3.55
Austria;45to64;2021-34;-0.7
Austria;45to64;2021-35;0.77
Austria;45to64;2021-36;0.35
Austria;45to64;2021-37;1.12
Austria;45to64;2021-38;1.2
Austria;45to64;2021-39;1.6
Austria;45to64;2021-40;0.42
Austria;45to64;2021-41;0.06
Austria;45to64;2021-42;-0.37
Austria;45to64;2021-43;1.97
Austria;45to64;2021-44;2.15
Austria;45to64;2021-45;3.5
Austria;45to64;2021-46;4.84
Austria;45to64;2021-47;2.26
Austria;45to64;2021-48;4.27
Austria;45to64;2021-49;3.91
Austria;45to64;2021-50;2.16
Austria;45to64;2021-51;2.53
Austria;45to64;2021-52;2.79
Austria;45to64;2022-01;0.2
Austria;45to64;2022-02;1.67
Austria;45to64;2022-03;2.04
Austria;45to64;2022-04;0.93
Austria;45to64;2022-05;1.48
Austria;45to64;2022-06;0.01
Austria;45to64;2022-07;1.63
Austria;45to64;2022-08;0.39
Austria;45to64;2022-09;1.9
Austria;45to64;2022-10;0.65
Austria;45to64;2022-11;1.33
Austria;45to64;2022-12;0.22
Austria;45to64;2022-13;0.96
Austria;45to64;2022-14;0.65
Austria;45to64;2022-15;1.47
Austria;45to64;2022-16;-1.05
Austria;45to64;2022-17;-1.46
Austria;45to64;2022-18;-0.22
Austria;45to64;2022-19;0
Austria;45to64;2022-20;-0.64
Austria;45to64;2022-21;-0.47
Austria;45to64;2022-22;1.16
Austria;45to64;2022-23;-0.63
Austria;45to64;2022-24;0.76
Austria;45to64;2022-25;0.08
Austria;45to64;2022-26;0.91
Austria;45to64;2022-27;-1.04
Austria;45to64;2022-28;0.42
Austria;45to64;2022-29;2.16
Austria;45to64;2022-30;0.41
Austria;45to64;2022-31;-0.49
Austria;45to64;2022-32;-0.42
Austria;45to64;2022-33;1.43
Austria;45to64;2022-34;-0.59
Austria;45to64;2022-35;-0.65
Austria;45to64;2022-36;0.65
Austria;45to64;2022-37;-0.19
Austria;45to64;2022-38;1.1
Austria;45to64;2022-39;-1.22
Austria;45to64;2022-40;1.26
Austria;45to64;2022-41;-0.12
Austria;45to64;2022-42;-1.04
Austria;45to64;2022-43;2.65
Austria;45to64;2022-44;-1.24
Austria;45to64;2022-45;-0.16
Austria;45to64;2022-46;0.98
Austria;45to64;2022-47;0.23
Austria;45to64;2022-48;0.12
Austria;45to64;2022-49;3.46
Austria;45to64;2022-50;1.77
Austria;45to64;2022-51;3.04
Austria;45to64;2022-52;-5.5
Belgium;45to64;2019-02;-0.39
Belgium;45to64;2019-03;-0.42
Belgium;45to64;2019-04;1.86
Belgium;45to64;2019-05;0.64
Belgium;45to64;2019-06;1.2
Belgium;45to64;2019-07;2.06
Belgium;45to64;2019-08;1.44
Belgium;45to64;2019-09;0.16
Belgium;45to64;2019-10;0.54
Belgium;45to64;2019-11;-0.44
Belgium;45to64;2019-12;-0.27
Belgium;45to64;2019-13;-0.83
Belgium;45to64;2019-14;0.16
Belgium;45to64;2019-15;0.24
Belgium;45to64;2019-16;0.62
Belgium;45to64;2019-17;-1.12
Belgium;45to64;2019-18;-0.79
Belgium;45to64;2019-19;1.1
Belgium;45to64;2019-20;1.62
Belgium;45to64;2019-21;0.26
Belgium;45to64;2019-22;0.37
Belgium;45to64;2019-23;0.12
Belgium;45to64;2019-24;0.11
Belgium;45to64;2019-25;-0.86
Belgium;45to64;2019-26;-0.26
Belgium;45to64;2019-27;1.78
Belgium;45to64;2019-28;-0.16
Belgium;45to64;2019-29;0.59
Belgium;45to64;2019-30;3.32
Belgium;45to64;2019-31;0.73
Belgium;45to64;2019-32;-0.3
Belgium;45to64;2019-33;-0.7
Belgium;45to64;2019-34;-0.31
Belgium;45to64;2019-35;-0.78
Belgium;45to64;2019-36;1.34
Belgium;45to64;2019-37;-0.46
Belgium;45to64;2019-38;-0.03
Belgium;45to64;2019-39;0.09
Belgium;45to64;2019-40;1.71
Belgium;45to64;2019-41;0.98
Belgium;45to64;2019-42;0.36
Belgium;45to64;2019-43;0.93
Belgium;45to64;2019-44;-0.98
Belgium;45to64;2019-45;-0.45
Belgium;45to64;2019-46;-1.88
Belgium;45to64;2019-47;-0.33
Belgium;45to64;2019-48;0.33
Belgium;45to64;2019-49;1.07
Belgium;45to64;2019-50;-0.66
Belgium;45to64;2019-51;2.04
Belgium;45to64;2019-52;0.1
Belgium;45to64;2020-01;1.08
Belgium;45to64;2020-02;1.87
Belgium;45to64;2020-03;0.16
Belgium;45to64;2020-04;0.08
Belgium;45to64;2020-05;1.15
Belgium;45to64;2020-06;1.34
Belgium;45to64;2020-07;1.32
Belgium;45to64;2020-08;0.48
Belgium;45to64;2020-09;-0.94
Belgium;45to64;2020-10;0.52
Belgium;45to64;2020-11;1.71
Belgium;45to64;2020-12;1.3
Belgium;45to64;2020-13;2.46
Belgium;45to64;2020-14;5.33
Belgium;45to64;2020-15;6.07
Belgium;45to64;2020-16;2.11
Belgium;45to64;2020-17;2.49
Belgium;45to64;2020-18;-0.81
Belgium;45to64;2020-19;0.07
Belgium;45to64;2020-20;-0.36
Belgium;45to64;2020-21;0.98
Belgium;45to64;2020-22;1.03
Belgium;45to64;2020-23;-1.43
Belgium;45to64;2020-24;0.13
Belgium;45to64;2020-25;-1.94
Belgium;45to64;2020-26;-0.9
Belgium;45to64;2020-27;-0.49
Belgium;45to64;2020-28;-1.04
Belgium;45to64;2020-29;-0.33
Belgium;45to64;2020-30;-0.29
Belgium;45to64;2020-31;0.1
Belgium;45to64;2020-32;0.13
Belgium;45to64;2020-33;4.3
Belgium;45to64;2020-34;2.22
Belgium;45to64;2020-35;-0.94
