Gruppe;Datum;Genkopien pro EW / Tag * 10^6
Vorarlberg;2022-09-01;83.37
Vorarlberg;2022-09-02;84.43
Vorarlberg;2022-09-03;85.28
Vorarlberg;2022-09-04;82.25
Vorarlberg;2022-09-05;83.05
Vorarlberg;2022-09-06;84.08
Vorarlberg;2022-09-07;85.32
Vorarlberg;2022-09-08;86.83
Vorarlberg;2022-09-09;88.55
Vorarlberg;2022-09-10;90.55
Vorarlberg;2022-09-11;92.93
Vorarlberg;2022-09-12;95.79
Vorarlberg;2022-09-13;99.3
Vorarlberg;2022-09-14;103.42
Vorarlberg;2022-09-15;108.12
Vorarlberg;2022-09-16;113.22
Vorarlberg;2022-09-17;118.43
Vorarlberg;2022-09-18;123.69
Vorarlberg;2022-09-19;128.85
Vorarlberg;2022-09-20;133.95
Vorarlberg;2022-09-21;139.1
Vorarlberg;2022-09-22;144.32
Vorarlberg;2022-09-23;149.73
Vorarlberg;2022-09-24;155.43
Vorarlberg;2022-09-25;161.6
Vorarlberg;2022-09-26;168.34
Vorarlberg;2022-09-27;175.73
Vorarlberg;2022-09-28;183.65
Vorarlberg;2022-09-29;191.86
Vorarlberg;2022-09-30;199.93
Vorarlberg;2022-10-01;207.57
Vorarlberg;2022-10-02;214.25
Vorarlberg;2022-10-03;219.84
Vorarlberg;2022-10-04;224.22
Vorarlberg;2022-10-05;227.41
Vorarlberg;2022-10-06;229.37
Vorarlberg;2022-10-07;230.02
Vorarlberg;2022-10-08;229.24
Vorarlberg;2022-10-09;226.83
Vorarlberg;2022-10-10;222.74
Vorarlberg;2022-10-11;217.17
Vorarlberg;2022-10-12;210.49
Vorarlberg;2022-10-13;203.03
Vorarlberg;2022-10-14;195.04
Vorarlberg;2022-10-15;186.76
Vorarlberg;2022-10-16;178.29
Vorarlberg;2022-10-17;169.83
Vorarlberg;2022-10-18;161.52
Vorarlberg;2022-10-19;153.47
Vorarlberg;2022-10-20;145.74
Vorarlberg;2022-10-21;138.22
Vorarlberg;2022-10-22;131.02
Vorarlberg;2022-10-23;124.24
Vorarlberg;2022-10-24;117.91
Vorarlberg;2022-10-25;112.12
Vorarlberg;2022-10-26;106.8
Vorarlberg;2022-10-27;101.92
Vorarlberg;2022-10-28;97.38
Vorarlberg;2022-10-29;93.2
Vorarlberg;2022-10-30;89.28
Vorarlberg;2022-10-31;85.69
Vorarlberg;2022-11-01;82.48
Vorarlberg;2022-11-02;79.64
Vorarlberg;2022-11-03;77.21
Vorarlberg;2022-11-04;75.23
Vorarlberg;2022-11-05;73.72
Vorarlberg;2022-11-06;72.81
