Gruppe;Datum;Genkopien pro EW / Tag * 10^6
Vorarlberg;2022-09-01;83.4
Vorarlberg;2022-09-02;84.43
Vorarlberg;2022-09-03;85.28
Vorarlberg;2022-09-04;82.4
Vorarlberg;2022-09-05;83.18
Vorarlberg;2022-09-06;84.18
Vorarlberg;2022-09-07;85.38
Vorarlberg;2022-09-08;86.88
Vorarlberg;2022-09-09;88.57
Vorarlberg;2022-09-10;90.58
Vorarlberg;2022-09-11;92.96
Vorarlberg;2022-09-12;95.82
Vorarlberg;2022-09-13;99.29
Vorarlberg;2022-09-14;103.43
Vorarlberg;2022-09-15;108.12
Vorarlberg;2022-09-16;113.21
Vorarlberg;2022-09-17;118.45
Vorarlberg;2022-09-18;123.67
Vorarlberg;2022-09-19;128.84
Vorarlberg;2022-09-20;133.97
Vorarlberg;2022-09-21;139.08
Vorarlberg;2022-09-22;144.31
Vorarlberg;2022-09-23;149.7
Vorarlberg;2022-09-24;155.4
Vorarlberg;2022-09-25;161.56
Vorarlberg;2022-09-26;168.33
Vorarlberg;2022-09-27;175.73
Vorarlberg;2022-09-28;183.64
Vorarlberg;2022-09-29;191.87
Vorarlberg;2022-09-30;199.95
Vorarlberg;2022-10-01;207.6
Vorarlberg;2022-10-02;214.31
Vorarlberg;2022-10-03;219.9
Vorarlberg;2022-10-04;224.31
Vorarlberg;2022-10-05;227.48
Vorarlberg;2022-10-06;229.45
Vorarlberg;2022-10-07;230.1
Vorarlberg;2022-10-08;229.3
Vorarlberg;2022-10-09;226.9
Vorarlberg;2022-10-10;222.78
Vorarlberg;2022-10-11;217.22
Vorarlberg;2022-10-12;210.5
Vorarlberg;2022-10-13;203.08
Vorarlberg;2022-10-14;195.08
Vorarlberg;2022-10-15;186.78
Vorarlberg;2022-10-16;178.3
Vorarlberg;2022-10-17;169.83
Vorarlberg;2022-10-18;161.52
Vorarlberg;2022-10-19;153.47
Vorarlberg;2022-10-20;145.73
Vorarlberg;2022-10-21;138.21
Vorarlberg;2022-10-22;131.01
Vorarlberg;2022-10-23;124.21
Vorarlberg;2022-10-24;117.92
Vorarlberg;2022-10-25;112.09
Vorarlberg;2022-10-26;106.79
Vorarlberg;2022-10-27;101.89
Vorarlberg;2022-10-28;97.35
Vorarlberg;2022-10-29;93.16
Vorarlberg;2022-10-30;89.26
Vorarlberg;2022-10-31;85.71
Vorarlberg;2022-11-01;82.45
Vorarlberg;2022-11-02;79.61
Vorarlberg;2022-11-03;77.2
Vorarlberg;2022-11-04;75.21
Vorarlberg;2022-11-05;73.67
Vorarlberg;2022-11-06;72.78
Vorarlberg;2022-11-07;72.53
Vorarlberg;2022-11-08;73.15
Vorarlberg;2022-11-09;74.5
Vorarlberg;2022-11-10;76.52
Vorarlberg;2022-11-11;79.15
Vorarlberg;2022-11-12;82.16
Vorarlberg;2022-11-13;85.56
Vorarlberg;2022-11-14;89.31
Vorarlberg;2022-11-15;93.37
Vorarlberg;2022-11-16;97.74
Vorarlberg;2022-11-17;102.21
Vorarlberg;2022-11-18;106.72
Vorarlberg;2022-11-19;111.19
Vorarlberg;2022-11-20;115.6
Vorarlberg;2022-11-21;119.93
Vorarlberg;2022-11-22;124.24
Vorarlberg;2022-11-23;128.56
Vorarlberg;2022-11-24;132.91
Vorarlberg;2022-11-25;137.27
Vorarlberg;2022-11-26;141.58
Vorarlberg;2022-11-27;145.86
Vorarlberg;2022-11-28;150.06
Vorarlberg;2022-11-29;153.96
Vorarlberg;2022-11-30;157.49
Vorarlberg;2022-12-01;160.6
Vorarlberg;2022-12-02;163.32
Vorarlberg;2022-12-03;165.81
Vorarlberg;2022-12-04;168.29
Vorarlberg;2022-12-05;170.75
Vorarlberg;2022-12-06;173.41
Vorarlberg;2022-12-07;176.23
Vorarlberg;2022-12-08;179.1
Vorarlberg;2022-12-09;181.84
Vorarlberg;2022-12-10;184.38
Vorarlberg;2022-12-11;186.5
Vorarlberg;2022-12-12;188.22
Vorarlberg;2022-12-13;189.66
Vorarlberg;2022-12-14;191.17
Vorarlberg;2022-12-15;192.81
Vorarlberg;2022-12-16;194.6
Vorarlberg;2022-12-17;196.34
Vorarlberg;2022-12-18;197.93
Vorarlberg;2022-12-19;199.1
Vorarlberg;2022-12-20;199.58
Vorarlberg;2022-12-21;199.29
Vorarlberg;2022-12-22;198.06
Vorarlberg;2022-12-23;196.09
Vorarlberg;2022-12-24;193.38
Vorarlberg;2022-12-25;190.03
Vorarlberg;2022-12-26;186.07
