Gruppe;Datum;Genkopien pro EW / Tag * 10^6
Vorarlberg;2022-09-01;83.37
Vorarlberg;2022-09-02;84.43
Vorarlberg;2022-09-03;85.28
Vorarlberg;2022-09-04;84.99
Vorarlberg;2022-09-05;85.35
Vorarlberg;2022-09-06;86.0
Vorarlberg;2022-09-07;86.93
Vorarlberg;2022-09-08;88.14
Vorarlberg;2022-09-09;89.63
Vorarlberg;2022-09-10;91.44
Vorarlberg;2022-09-11;93.67
Vorarlberg;2022-09-12;96.39
Vorarlberg;2022-09-13;99.76
Vorarlberg;2022-09-14;103.81
Vorarlberg;2022-09-15;108.44
Vorarlberg;2022-09-16;113.46
Vorarlberg;2022-09-17;118.67
Vorarlberg;2022-09-18;123.86
Vorarlberg;2022-09-19;129.01
Vorarlberg;2022-09-20;134.11
Vorarlberg;2022-09-21;139.21
Vorarlberg;2022-09-22;144.43
Vorarlberg;2022-09-23;149.79
Vorarlberg;2022-09-24;155.46
Vorarlberg;2022-09-25;161.63
Vorarlberg;2022-09-26;168.37
Vorarlberg;2022-09-27;175.73
Vorarlberg;2022-09-28;183.64
Vorarlberg;2022-09-29;191.85
Vorarlberg;2022-09-30;199.96
Vorarlberg;2022-10-01;207.58
Vorarlberg;2022-10-02;214.27
Vorarlberg;2022-10-03;219.85
Vorarlberg;2022-10-04;224.24
Vorarlberg;2022-10-05;227.43
Vorarlberg;2022-10-06;229.4
Vorarlberg;2022-10-07;230.05
Vorarlberg;2022-10-08;229.25
Vorarlberg;2022-10-09;226.83
Vorarlberg;2022-10-10;222.74
Vorarlberg;2022-10-11;217.18
Vorarlberg;2022-10-12;210.5
Vorarlberg;2022-10-13;203.05
Vorarlberg;2022-10-14;195.06
Vorarlberg;2022-10-15;186.76
Vorarlberg;2022-10-16;178.29
Vorarlberg;2022-10-17;169.81
Vorarlberg;2022-10-18;161.52
Vorarlberg;2022-10-19;153.45
Vorarlberg;2022-10-20;145.72
Vorarlberg;2022-10-21;138.21
Vorarlberg;2022-10-22;131.01
Vorarlberg;2022-10-23;124.22
Vorarlberg;2022-10-24;117.91
Vorarlberg;2022-10-25;112.12
Vorarlberg;2022-10-26;106.79
Vorarlberg;2022-10-27;101.91
Vorarlberg;2022-10-28;97.39
Vorarlberg;2022-10-29;93.19
Vorarlberg;2022-10-30;89.27
Vorarlberg;2022-10-31;85.74
Vorarlberg;2022-11-01;82.46
Vorarlberg;2022-11-02;79.62
Vorarlberg;2022-11-03;77.22
Vorarlberg;2022-11-04;75.23
Vorarlberg;2022-11-05;73.71
Vorarlberg;2022-11-06;72.8
