Gruppe;Datum;Genkopien pro EW / Tag * 10^6
Vorarlberg;2022-09-01;83.4
Vorarlberg;2022-09-02;84.45
Vorarlberg;2022-09-03;85.31
Vorarlberg;2022-09-04;82.32
Vorarlberg;2022-09-05;83.13
Vorarlberg;2022-09-06;84.13
Vorarlberg;2022-09-07;85.39
Vorarlberg;2022-09-08;86.88
Vorarlberg;2022-09-09;88.57
Vorarlberg;2022-09-10;90.59
Vorarlberg;2022-09-11;92.96
Vorarlberg;2022-09-12;95.84
Vorarlberg;2022-09-13;99.31
Vorarlberg;2022-09-14;103.45
Vorarlberg;2022-09-15;108.15
Vorarlberg;2022-09-16;113.22
Vorarlberg;2022-09-17;118.44
Vorarlberg;2022-09-18;123.65
Vorarlberg;2022-09-19;128.83
Vorarlberg;2022-09-20;133.94
Vorarlberg;2022-09-21;139.08
Vorarlberg;2022-09-22;144.28
Vorarlberg;2022-09-23;149.7
Vorarlberg;2022-09-24;155.42
Vorarlberg;2022-09-25;161.59
Vorarlberg;2022-09-26;168.33
Vorarlberg;2022-09-27;175.71
Vorarlberg;2022-09-28;183.63
Vorarlberg;2022-09-29;191.83
Vorarlberg;2022-09-30;199.91
Vorarlberg;2022-10-01;207.53
Vorarlberg;2022-10-02;214.22
Vorarlberg;2022-10-03;219.81
Vorarlberg;2022-10-04;224.18
Vorarlberg;2022-10-05;227.35
Vorarlberg;2022-10-06;229.33
Vorarlberg;2022-10-07;229.97
Vorarlberg;2022-10-08;229.18
Vorarlberg;2022-10-09;226.79
Vorarlberg;2022-10-10;222.69
Vorarlberg;2022-10-11;217.12
Vorarlberg;2022-10-12;210.45
Vorarlberg;2022-10-13;203.02
Vorarlberg;2022-10-14;195.05
Vorarlberg;2022-10-15;186.74
Vorarlberg;2022-10-16;178.29
Vorarlberg;2022-10-17;169.83
Vorarlberg;2022-10-18;161.54
Vorarlberg;2022-10-19;153.49
Vorarlberg;2022-10-20;145.76
Vorarlberg;2022-10-21;138.25
Vorarlberg;2022-10-22;131.04
Vorarlberg;2022-10-23;124.28
Vorarlberg;2022-10-24;117.96
Vorarlberg;2022-10-25;112.14
Vorarlberg;2022-10-26;106.83
Vorarlberg;2022-10-27;101.94
Vorarlberg;2022-10-28;97.4
