Variante;Datum;Anteil [%];Gruppenzuordnung
BA.1;2023-08-09;0.001;sonstige
BA.1;2023-08-16;0.0;sonstige
BA.1;2023-08-23;0.0;sonstige
BA.1;2023-08-30;0.0;sonstige
BA.1;2023-09-06;0.003;sonstige
BA.1;2023-09-13;0.001;sonstige
BA.1;2023-09-20;0.002;sonstige
BA.1;2023-09-27;0.001;sonstige
BA.1;2023-10-04;0.001;sonstige
FL.1.5;2022-09-21;0.0;XBB.x
FL.1.5;2022-09-28;0.0;XBB.x
FL.1.5;2022-10-05;0.0;XBB.x
FL.1.5;2022-10-12;0.0;XBB.x
FL.1.5;2022-10-19;0.0;XBB.x
FL.1.5;2022-10-26;0.0;XBB.x
FL.1.5;2022-11-02;0.0;XBB.x
FL.1.5;2022-11-09;0.0;XBB.x
FL.1.5;2022-11-16;0.0;XBB.x
FL.1.5;2022-11-23;0.0;XBB.x
FL.1.5;2022-11-30;0.0;XBB.x
FL.1.5;2022-12-07;0.0;XBB.x
FL.1.5;2022-12-14;0.0;XBB.x
FL.1.5;2022-12-21;0.0;XBB.x
FL.1.5;2022-12-28;0.0;XBB.x
FL.1.5;2023-01-04;0.0;XBB.x
FL.1.5;2023-01-11;0.0;XBB.x
FL.1.5;2023-01-18;0.0;XBB.x
FL.1.5;2023-01-25;0.0;XBB.x
FL.1.5;2023-02-01;0.0;XBB.x
FL.1.5;2023-02-08;0.001;XBB.x
FL.1.5;2023-02-15;0.0;XBB.x
FL.1.5;2023-02-22;0.0;XBB.x
FL.1.5;2023-03-01;0.0;XBB.x
FL.1.5;2023-03-08;0.0;XBB.x
FL.1.5;2023-03-15;0.0;XBB.x
FL.1.5;2023-03-22;0.0;XBB.x
FL.1.5;2023-03-29;0.0;XBB.x
FL.1.5;2023-04-05;0.0;XBB.x
FL.1.5;2023-04-12;0.001;XBB.x
FL.1.5;2023-04-19;0.0;XBB.x
FL.1.5;2023-04-26;0.003;XBB.x
FL.1.5;2023-05-03;0.034;XBB.x
FL.1.5;2023-05-10;0.0;XBB.x
FL.1.5;2023-05-17;0.013;XBB.x
FL.1.5;2023-05-24;0.012;XBB.x
FL.1.5;2023-05-31;0.0;XBB.x
FL.1.5;2023-06-07;0.0;XBB.x
FL.1.5;2023-06-14;0.0;XBB.x
FL.1.5;2023-06-21;0.024;XBB.x
FL.1.5;2023-06-28;0.0;XBB.x
FL.1.5;2023-07-05;0.004;XBB.x
FL.1.5;2023-07-12;0.012;XBB.x
FL.1.5;2023-07-19;0.01;XBB.x
FL.1.5;2023-07-26;0.127;XBB.x
FL.1.5;2023-08-02;0.102;XBB.x
FL.1.5;2023-08-09;0.075;XBB.x
FL.1.5;2023-08-16;0.047;XBB.x
FL.1.5;2023-08-23;0.025;XBB.x
FL.1.5;2023-08-30;0.016;XBB.x
FL.1.5;2023-09-06;0.061;XBB.x
FL.1.5;2023-09-13;0.077;XBB.x
FL.1.5;2023-09-20;0.078;XBB.x
FL.1.5;2023-09-27;0.067;XBB.x
FL.1.5;2023-10-04;0.097;XBB.x
EG.10;2022-09-21;0.0;XBB.x
EG.10;2022-09-28;0.0;XBB.x
EG.10;2022-10-05;0.0;XBB.x
EG.10;2022-10-12;0.0;XBB.x
EG.10;2022-10-19;0.0;XBB.x
EG.10;2022-10-26;0.0;XBB.x
EG.10;2022-11-02;0.0;XBB.x
EG.10;2022-11-09;0.0;XBB.x
EG.10;2022-11-16;0.0;XBB.x
EG.10;2022-11-23;0.0;XBB.x
EG.10;2022-11-30;0.0;XBB.x
EG.10;2022-12-07;0.0;XBB.x
EG.10;2022-12-14;0.0;XBB.x
EG.10;2022-12-21;0.0;XBB.x
EG.10;2022-12-28;0.0;XBB.x
EG.10;2023-01-04;0.0;XBB.x
EG.10;2023-01-11;0.0;XBB.x
EG.10;2023-01-18;0.0;XBB.x
EG.10;2023-01-25;0.0;XBB.x
EG.10;2023-02-01;0.0;XBB.x
EG.10;2023-02-08;0.0;XBB.x
EG.10;2023-02-15;0.0;XBB.x
EG.10;2023-02-22;0.0;XBB.x
EG.10;2023-03-01;0.0;XBB.x
EG.10;2023-03-08;0.0;XBB.x
EG.10;2023-03-15;0.0;XBB.x
EG.10;2023-03-22;0.0;XBB.x
EG.10;2023-03-29;0.0;XBB.x
EG.10;2023-04-05;0.0;XBB.x
EG.10;2023-04-12;0.0;XBB.x
EG.10;2023-04-19;0.0;XBB.x
EG.10;2023-04-26;0.0;XBB.x
EG.10;2023-05-03;0.0;XBB.x
EG.10;2023-05-10;0.0;XBB.x
EG.10;2023-05-17;0.0;XBB.x
EG.10;2023-05-24;0.0;XBB.x
EG.10;2023-05-31;0.0;XBB.x
EG.10;2023-06-07;0.0;XBB.x
EG.10;2023-06-14;0.0;XBB.x
EG.10;2023-06-21;0.0;XBB.x
EG.10;2023-06-28;0.001;XBB.x
EG.10;2023-07-05;0.0;XBB.x
EG.10;2023-07-12;0.0;XBB.x
EG.10;2023-07-19;0.002;XBB.x
EG.10;2023-07-26;0.014;XBB.x
EG.10;2023-08-02;0.012;XBB.x
EG.10;2023-08-09;0.011;XBB.x
EG.10;2023-08-16;0.035;XBB.x
EG.10;2023-08-23;0.03;XBB.x
EG.10;2023-08-30;0.037;XBB.x
EG.10;2023-09-06;0.027;XBB.x
EG.10;2023-09-13;0.035;XBB.x
EG.10;2023-09-20;0.029;XBB.x
EG.10;2023-09-27;0.036;XBB.x
EG.10;2023-10-04;0.032;XBB.x
XBB.2.3;2022-09-21;0.0;XBB.x
XBB.2.3;2022-09-28;0.0;XBB.x
XBB.2.3;2022-10-05;0.0;XBB.x
XBB.2.3;2022-10-12;0.0;XBB.x
XBB.2.3;2022-10-19;0.0;XBB.x
XBB.2.3;2022-10-26;0.0;XBB.x
XBB.2.3;2022-11-02;0.0;XBB.x
XBB.2.3;2022-11-09;0.0;XBB.x
XBB.2.3;2022-11-16;0.0;XBB.x
XBB.2.3;2022-11-23;0.0;XBB.x
XBB.2.3;2022-11-30;0.0;XBB.x
XBB.2.3;2022-12-07;0.0;XBB.x
XBB.2.3;2022-12-14;0.0;XBB.x
XBB.2.3;2022-12-21;0.0;XBB.x
XBB.2.3;2022-12-28;0.0;XBB.x
XBB.2.3;2023-01-04;0.0;XBB.x
XBB.2.3;2023-01-11;0.0;XBB.x
XBB.2.3;2023-01-18;0.0;XBB.x
XBB.2.3;2023-01-25;0.0;XBB.x
XBB.2.3;2023-02-01;0.0;XBB.x
XBB.2.3;2023-02-08;0.0;XBB.x
XBB.2.3;2023-02-15;0.0;XBB.x
XBB.2.3;2023-02-22;0.0;XBB.x
XBB.2.3;2023-03-01;0.002;XBB.x
XBB.2.3;2023-03-08;0.003;XBB.x
XBB.2.3;2023-03-15;0.002;XBB.x
XBB.2.3;2023-03-22;0.003;XBB.x
XBB.2.3;2023-03-29;0.009;XBB.x
XBB.2.3;2023-04-05;0.001;XBB.x
XBB.2.3;2023-04-12;0.014;XBB.x
XBB.2.3;2023-04-19;0.007;XBB.x
XBB.2.3;2023-04-26;0.033;XBB.x
XBB.2.3;2023-05-03;0.034;XBB.x
XBB.2.3;2023-05-10;0.051;XBB.x
XBB.2.3;2023-05-17;0.072;XBB.x
XBB.2.3;2023-05-24;0.07;XBB.x
XBB.2.3;2023-05-31;0.076;XBB.x
XBB.2.3;2023-06-07;0.091;XBB.x
XBB.2.3;2023-06-14;0.09;XBB.x
XBB.2.3;2023-06-21;0.126;XBB.x
XBB.2.3;2023-06-28;0.051;XBB.x
XBB.2.3;2023-07-05;0.063;XBB.x
XBB.2.3;2023-07-12;0.059;XBB.x
XBB.2.3;2023-07-19;0.037;XBB.x
XBB.2.3;2023-07-26;0.045;XBB.x
XBB.2.3;2023-08-02;0.117;XBB.x
XBB.2.3;2023-08-09;0.029;XBB.x
XBB.2.3;2023-08-16;0.066;XBB.x
XBB.2.3;2023-08-23;0.099;XBB.x
XBB.2.3;2023-08-30;0.084;XBB.x
XBB.2.3;2023-09-06;0.062;XBB.x
XBB.2.3;2023-09-13;0.075;XBB.x
XBB.2.3;2023-09-20;0.067;XBB.x
XBB.2.3;2023-09-27;0.063;XBB.x
XBB.2.3;2023-10-04;0.05;XBB.x
EG.5.1;2022-09-21;0.0;XBB.x
EG.5.1;2022-09-28;0.0;XBB.x
EG.5.1;2022-10-05;0.0;XBB.x
EG.5.1;2022-10-12;0.0;XBB.x
EG.5.1;2022-10-19;0.0;XBB.x
EG.5.1;2022-10-26;0.0;XBB.x
EG.5.1;2022-11-02;0.0;XBB.x
EG.5.1;2022-11-09;0.0;XBB.x
EG.5.1;2022-11-16;0.0;XBB.x
EG.5.1;2022-11-23;0.0;XBB.x
EG.5.1;2022-11-30;0.003;XBB.x
EG.5.1;2022-12-07;0.001;XBB.x
EG.5.1;2022-12-14;0.0;XBB.x
EG.5.1;2022-12-21;0.0;XBB.x
EG.5.1;2022-12-28;0.0;XBB.x
EG.5.1;2023-01-04;0.0;XBB.x
EG.5.1;2023-01-11;0.0;XBB.x
EG.5.1;2023-01-18;0.0;XBB.x
EG.5.1;2023-01-25;0.0;XBB.x
EG.5.1;2023-02-01;0.0;XBB.x
EG.5.1;2023-02-08;0.0;XBB.x
EG.5.1;2023-02-15;0.0;XBB.x
EG.5.1;2023-02-22;0.0;XBB.x
EG.5.1;2023-03-01;0.0;XBB.x
EG.5.1;2023-03-08;0.0;XBB.x
EG.5.1;2023-03-15;0.0;XBB.x
EG.5.1;2023-03-22;0.0;XBB.x
EG.5.1;2023-03-29;0.033;XBB.x
EG.5.1;2023-04-05;0.001;XBB.x
EG.5.1;2023-04-12;0.002;XBB.x
EG.5.1;2023-04-19;0.0;XBB.x
EG.5.1;2023-04-26;0.027;XBB.x
EG.5.1;2023-05-03;0.042;XBB.x
EG.5.1;2023-05-10;0.07;XBB.x
EG.5.1;2023-05-17;0.015;XBB.x
EG.5.1;2023-05-24;0.028;XBB.x
EG.5.1;2023-05-31;0.005;XBB.x
EG.5.1;2023-06-07;0.008;XBB.x
EG.5.1;2023-06-14;0.142;XBB.x
EG.5.1;2023-06-21;0.103;XBB.x
EG.5.1;2023-06-28;0.172;XBB.x
EG.5.1;2023-07-05;0.245;XBB.x
EG.5.1;2023-07-12;0.332;XBB.x
EG.5.1;2023-07-19;0.383;XBB.x
EG.5.1;2023-07-26;0.336;XBB.x
EG.5.1;2023-08-02;0.364;XBB.x
EG.5.1;2023-08-09;0.471;XBB.x
EG.5.1;2023-08-16;0.461;XBB.x
EG.5.1;2023-08-23;0.461;XBB.x
EG.5.1;2023-08-30;0.427;XBB.x
EG.5.1;2023-09-06;0.438;XBB.x
EG.5.1;2023-09-13;0.417;XBB.x
EG.5.1;2023-09-20;0.431;XBB.x
EG.5.1;2023-09-27;0.442;XBB.x
EG.5.1;2023-10-04;0.429;XBB.x
XBB.1.9.2;2022-09-21;0.0;XBB.x
XBB.1.9.2;2022-09-28;0.0;XBB.x
XBB.1.9.2;2022-10-05;0.0;XBB.x
XBB.1.9.2;2022-10-12;0.0;XBB.x
XBB.1.9.2;2022-10-19;0.0;XBB.x
XBB.1.9.2;2022-10-26;0.0;XBB.x
XBB.1.9.2;2022-11-02;0.0;XBB.x
XBB.1.9.2;2022-11-09;0.0;XBB.x
XBB.1.9.2;2022-11-16;0.0;XBB.x
XBB.1.9.2;2022-11-23;0.0;XBB.x
XBB.1.9.2;2022-11-30;0.0;XBB.x
XBB.1.9.2;2022-12-07;0.0;XBB.x
XBB.1.9.2;2022-12-14;0.0;XBB.x
XBB.1.9.2;2022-12-21;0.001;XBB.x
XBB.1.9.2;2022-12-28;0.0;XBB.x
XBB.1.9.2;2023-01-04;0.0;XBB.x
XBB.1.9.2;2023-01-11;0.002;XBB.x
XBB.1.9.2;2023-01-18;0.005;XBB.x
XBB.1.9.2;2023-01-25;0.035;XBB.x
XBB.1.9.2;2023-02-01;0.041;XBB.x
XBB.1.9.2;2023-02-08;0.065;XBB.x
XBB.1.9.2;2023-02-15;0.076;XBB.x
XBB.1.9.2;2023-02-22;0.105;XBB.x
XBB.1.9.2;2023-03-01;0.099;XBB.x
XBB.1.9.2;2023-03-08;0.112;XBB.x
XBB.1.9.2;2023-03-15;0.108;XBB.x
XBB.1.9.2;2023-03-22;0.09;XBB.x
XBB.1.9.2;2023-03-29;0.1;XBB.x
XBB.1.9.2;2023-04-05;0.101;XBB.x
XBB.1.9.2;2023-04-12;0.126;XBB.x
XBB.1.9.2;2023-04-19;0.157;XBB.x
XBB.1.9.2;2023-04-26;0.091;XBB.x
XBB.1.9.2;2023-05-03;0.095;XBB.x
XBB.1.9.2;2023-05-10;0.084;XBB.x
XBB.1.9.2;2023-05-17;0.113;XBB.x
XBB.1.9.2;2023-05-24;0.117;XBB.x
XBB.1.9.2;2023-05-31;0.239;XBB.x
XBB.1.9.2;2023-06-07;0.152;XBB.x
XBB.1.9.2;2023-06-14;0.059;XBB.x
XBB.1.9.2;2023-06-21;0.1;XBB.x
XBB.1.9.2;2023-06-28;0.241;XBB.x
XBB.1.9.2;2023-07-05;0.098;XBB.x
XBB.1.9.2;2023-07-12;0.077;XBB.x
XBB.1.9.2;2023-07-19;0.054;XBB.x
XBB.1.9.2;2023-07-26;0.07;XBB.x
XBB.1.9.2;2023-08-02;0.081;XBB.x
XBB.1.9.2;2023-08-09;0.11;XBB.x
XBB.1.9.2;2023-08-16;0.049;XBB.x
XBB.1.9.2;2023-08-23;0.032;XBB.x
XBB.1.9.2;2023-08-30;0.005;XBB.x
XBB.1.9.2;2023-09-06;0.017;XBB.x
XBB.1.9.2;2023-09-13;0.01;XBB.x
XBB.1.9.2;2023-09-20;0.022;XBB.x
XBB.1.9.2;2023-09-27;0.03;XBB.x
XBB.1.9.2;2023-10-04;0.025;XBB.x
XBB.1.9.1;2022-09-21;0.0;XBB.x
XBB.1.9.1;2022-09-28;0.002;XBB.x
XBB.1.9.1;2022-10-05;0.0;XBB.x
XBB.1.9.1;2022-10-12;0.003;XBB.x
XBB.1.9.1;2022-10-19;0.016;XBB.x
XBB.1.9.1;2022-10-26;0.006;XBB.x
XBB.1.9.1;2022-11-02;0.001;XBB.x
XBB.1.9.1;2022-11-09;0.001;XBB.x
XBB.1.9.1;2022-11-16;0.001;XBB.x
XBB.1.9.1;2022-11-23;0.001;XBB.x
XBB.1.9.1;2022-11-30;0.001;XBB.x
XBB.1.9.1;2022-12-07;0.001;XBB.x
XBB.1.9.1;2022-12-14;0.0;XBB.x
XBB.1.9.1;2022-12-21;0.0;XBB.x
XBB.1.9.1;2022-12-28;0.0;XBB.x
XBB.1.9.1;2023-01-04;0.001;XBB.x
XBB.1.9.1;2023-01-11;0.043;XBB.x
XBB.1.9.1;2023-01-18;0.003;XBB.x
XBB.1.9.1;2023-01-25;0.003;XBB.x
XBB.1.9.1;2023-02-01;0.009;XBB.x
XBB.1.9.1;2023-02-08;0.01;XBB.x
XBB.1.9.1;2023-02-15;0.012;XBB.x
XBB.1.9.1;2023-02-22;0.031;XBB.x
XBB.1.9.1;2023-03-01;0.027;XBB.x
XBB.1.9.1;2023-03-08;0.019;XBB.x
XBB.1.9.1;2023-03-15;0.029;XBB.x
XBB.1.9.1;2023-03-22;0.041;XBB.x
XBB.1.9.1;2023-03-29;0.056;XBB.x
XBB.1.9.1;2023-04-05;0.105;XBB.x
XBB.1.9.1;2023-04-12;0.083;XBB.x
XBB.1.9.1;2023-04-19;0.091;XBB.x
XBB.1.9.1;2023-04-26;0.094;XBB.x
XBB.1.9.1;2023-05-03;0.095;XBB.x
XBB.1.9.1;2023-05-10;0.094;XBB.x
XBB.1.9.1;2023-05-17;0.147;XBB.x
XBB.1.9.1;2023-05-24;0.118;XBB.x
XBB.1.9.1;2023-05-31;0.053;XBB.x
XBB.1.9.1;2023-06-07;0.054;XBB.x
XBB.1.9.1;2023-06-14;0.112;XBB.x
XBB.1.9.1;2023-06-21;0.029;XBB.x
XBB.1.9.1;2023-06-28;0.007;XBB.x
XBB.1.9.1;2023-07-05;0.084;XBB.x
XBB.1.9.1;2023-07-12;0.066;XBB.x
XBB.1.9.1;2023-07-19;0.138;XBB.x
XBB.1.9.1;2023-07-26;0.017;XBB.x
XBB.1.9.1;2023-08-02;0.002;XBB.x
XBB.1.9.1;2023-08-09;0.009;XBB.x
XBB.1.9.1;2023-08-16;0.007;XBB.x
XBB.1.9.1;2023-08-23;0.001;XBB.x
XBB.1.9.1;2023-08-30;0.015;XBB.x
XBB.1.9.1;2023-09-06;0.007;XBB.x
XBB.1.9.1;2023-09-13;0.015;XBB.x
XBB.1.9.1;2023-09-20;0.018;XBB.x
XBB.1.9.1;2023-09-27;0.01;XBB.x
XBB.1.9.1;2023-10-04;0.063;XBB.x
XBB.1.9;2022-09-21;0.0;XBB.x
XBB.1.9;2022-09-28;0.0;XBB.x
XBB.1.9;2022-10-05;0.0;XBB.x
XBB.1.9;2022-10-12;0.001;XBB.x
XBB.1.9;2022-10-19;0.0;XBB.x
XBB.1.9;2022-10-26;0.002;XBB.x
XBB.1.9;2022-11-02;0.0;XBB.x
XBB.1.9;2022-11-09;0.0;XBB.x
XBB.1.9;2022-11-16;0.0;XBB.x
XBB.1.9;2022-11-23;0.001;XBB.x
XBB.1.9;2022-11-30;0.0;XBB.x
XBB.1.9;2022-12-07;0.0;XBB.x
XBB.1.9;2022-12-14;0.0;XBB.x
XBB.1.9;2022-12-21;0.0;XBB.x
XBB.1.9;2022-12-28;0.0;XBB.x
XBB.1.9;2023-01-04;0.0;XBB.x
XBB.1.9;2023-01-11;0.001;XBB.x
XBB.1.9;2023-01-18;0.009;XBB.x
XBB.1.9;2023-01-25;0.001;XBB.x
XBB.1.9;2023-02-01;0.002;XBB.x
XBB.1.9;2023-02-08;0.003;XBB.x
XBB.1.9;2023-02-15;0.002;XBB.x
XBB.1.9;2023-02-22;0.001;XBB.x
XBB.1.9;2023-03-01;0.003;XBB.x
XBB.1.9;2023-03-08;0.004;XBB.x
XBB.1.9;2023-03-15;0.009;XBB.x
XBB.1.9;2023-03-22;0.062;XBB.x
XBB.1.9;2023-03-29;0.004;XBB.x
XBB.1.9;2023-04-05;0.009;XBB.x
XBB.1.9;2023-04-12;0.02;XBB.x
XBB.1.9;2023-04-19;0.021;XBB.x
XBB.1.9;2023-04-26;0.02;XBB.x
XBB.1.9;2023-05-03;0.061;XBB.x
XBB.1.9;2023-05-10;0.034;XBB.x
XBB.1.9;2023-05-17;0.016;XBB.x
XBB.1.9;2023-05-24;0.018;XBB.x
XBB.1.9;2023-05-31;0.02;XBB.x
XBB.1.9;2023-06-07;0.072;XBB.x
XBB.1.9;2023-06-14;0.041;XBB.x
XBB.1.9;2023-06-21;0.099;XBB.x
XBB.1.9;2023-06-28;0.067;XBB.x
XBB.1.9;2023-07-05;0.087;XBB.x
XBB.1.9;2023-07-12;0.063;XBB.x
XBB.1.9;2023-07-19;0.049;XBB.x
XBB.1.9;2023-07-26;0.039;XBB.x
XBB.1.9;2023-08-02;0.032;XBB.x
XBB.1.9;2023-08-09;0.033;XBB.x
XBB.1.9;2023-08-16;0.031;XBB.x
XBB.1.9;2023-08-23;0.053;XBB.x
XBB.1.9;2023-08-30;0.055;XBB.x
XBB.1.9;2023-09-06;0.054;XBB.x
XBB.1.9;2023-09-13;0.033;XBB.x
XBB.1.9;2023-09-20;0.023;XBB.x
XBB.1.9;2023-09-27;0.031;XBB.x
XBB.1.9;2023-10-04;0.014;XBB.x
GK.2;2022-09-21;0.0;XBB.x
GK.2;2022-09-28;0.0;XBB.x
GK.2;2022-10-05;0.0;XBB.x
GK.2;2022-10-12;0.0;XBB.x
GK.2;2022-10-19;0.0;XBB.x
GK.2;2022-10-26;0.0;XBB.x
GK.2;2022-11-02;0.0;XBB.x
GK.2;2022-11-09;0.0;XBB.x
GK.2;2022-11-16;0.0;XBB.x
GK.2;2022-11-23;0.0;XBB.x
GK.2;2022-11-30;0.0;XBB.x
GK.2;2022-12-07;0.0;XBB.x
GK.2;2022-12-14;0.0;XBB.x
GK.2;2022-12-21;0.0;XBB.x
GK.2;2022-12-28;0.0;XBB.x
GK.2;2023-01-04;0.0;XBB.x
GK.2;2023-01-11;0.0;XBB.x
GK.2;2023-01-18;0.0;XBB.x
GK.2;2023-01-25;0.0;XBB.x
GK.2;2023-02-01;0.0;XBB.x
GK.2;2023-02-08;0.0;XBB.x
GK.2;2023-02-15;0.0;XBB.x
GK.2;2023-02-22;0.0;XBB.x
GK.2;2023-03-01;0.0;XBB.x
GK.2;2023-03-08;0.0;XBB.x
GK.2;2023-03-15;0.0;XBB.x
GK.2;2023-03-22;0.0;XBB.x
GK.2;2023-03-29;0.0;XBB.x
GK.2;2023-04-05;0.0;XBB.x
GK.2;2023-04-12;0.0;XBB.x
GK.2;2023-04-19;0.0;XBB.x
GK.2;2023-04-26;0.0;XBB.x
GK.2;2023-05-03;0.0;XBB.x
GK.2;2023-05-10;0.0;XBB.x
GK.2;2023-05-17;0.0;XBB.x
GK.2;2023-05-24;0.0;XBB.x
GK.2;2023-05-31;0.0;XBB.x
GK.2;2023-06-07;0.001;XBB.x
GK.2;2023-06-14;0.0;XBB.x
GK.2;2023-06-21;0.003;XBB.x
GK.2;2023-06-28;0.0;XBB.x
GK.2;2023-07-05;0.025;XBB.x
GK.2;2023-07-12;0.0;XBB.x
GK.2;2023-07-19;0.0;XBB.x
GK.2;2023-07-26;0.004;XBB.x
GK.2;2023-08-02;0.003;XBB.x
GK.2;2023-08-09;0.009;XBB.x
GK.2;2023-08-16;0.041;XBB.x
GK.2;2023-08-23;0.054;XBB.x
GK.2;2023-08-30;0.023;XBB.x
GK.2;2023-09-06;0.023;XBB.x
GK.2;2023-09-13;0.038;XBB.x
GK.2;2023-09-20;0.065;XBB.x
GK.2;2023-09-27;0.072;XBB.x
GK.2;2023-10-04;0.058;XBB.x
XBB.1.5;2022-09-21;0.0;XBB.x
XBB.1.5;2022-09-28;0.0;XBB.x
XBB.1.5;2022-10-05;0.0;XBB.x
XBB.1.5;2022-10-12;0.01;XBB.x
XBB.1.5;2022-10-19;0.011;XBB.x
XBB.1.5;2022-10-26;0.015;XBB.x
XBB.1.5;2022-11-02;0.005;XBB.x
XBB.1.5;2022-11-09;0.015;XBB.x
XBB.1.5;2022-11-16;0.013;XBB.x
XBB.1.5;2022-11-23;0.021;XBB.x
XBB.1.5;2022-11-30;0.011;XBB.x
XBB.1.5;2022-12-07;0.022;XBB.x
XBB.1.5;2022-12-14;0.037;XBB.x
XBB.1.5;2022-12-21;0.039;XBB.x
XBB.1.5;2022-12-28;0.058;XBB.x
XBB.1.5;2023-01-04;0.062;XBB.x
XBB.1.5;2023-01-11;0.081;XBB.x
XBB.1.5;2023-01-18;0.14;XBB.x
XBB.1.5;2023-01-25;0.17;XBB.x
XBB.1.5;2023-02-01;0.259;XBB.x
XBB.1.5;2023-02-08;0.307;XBB.x
XBB.1.5;2023-02-15;0.39;XBB.x
XBB.1.5;2023-02-22;0.429;XBB.x
XBB.1.5;2023-03-01;0.514;XBB.x
XBB.1.5;2023-03-08;0.555;XBB.x
XBB.1.5;2023-03-15;0.581;XBB.x
XBB.1.5;2023-03-22;0.6;XBB.x
XBB.1.5;2023-03-29;0.596;XBB.x
XBB.1.5;2023-04-05;0.6;XBB.x
XBB.1.5;2023-04-12;0.566;XBB.x
XBB.1.5;2023-04-19;0.543;XBB.x
XBB.1.5;2023-04-26;0.506;XBB.x
XBB.1.5;2023-05-03;0.453;XBB.x
XBB.1.5;2023-05-10;0.463;XBB.x
XBB.1.5;2023-05-17;0.39;XBB.x
XBB.1.5;2023-05-24;0.391;XBB.x
XBB.1.5;2023-05-31;0.311;XBB.x
XBB.1.5;2023-06-07;0.239;XBB.x
XBB.1.5;2023-06-14;0.263;XBB.x
XBB.1.5;2023-06-21;0.226;XBB.x
XBB.1.5;2023-06-28;0.116;XBB.x
XBB.1.5;2023-07-05;0.119;XBB.x
XBB.1.5;2023-07-12;0.089;XBB.x
XBB.1.5;2023-07-19;0.012;XBB.x
XBB.1.5;2023-07-26;0.141;XBB.x
XBB.1.5;2023-08-02;0.108;XBB.x
XBB.1.5;2023-08-09;0.09;XBB.x
XBB.1.5;2023-08-16;0.032;XBB.x
XBB.1.5;2023-08-23;0.019;XBB.x
XBB.1.5;2023-08-30;0.115;XBB.x
XBB.1.5;2023-09-06;0.075;XBB.x
XBB.1.5;2023-09-13;0.037;XBB.x
XBB.1.5;2023-09-20;0.019;XBB.x
XBB.1.5;2023-09-27;0.029;XBB.x
XBB.1.5;2023-10-04;0.019;XBB.x
FE.1;2022-09-21;0.0;XBB.x
FE.1;2022-09-28;0.0;XBB.x
FE.1;2022-10-05;0.0;XBB.x
FE.1;2022-10-12;0.0;XBB.x
FE.1;2022-10-19;0.0;XBB.x
FE.1;2022-10-26;0.0;XBB.x
FE.1;2022-11-02;0.0;XBB.x
FE.1;2022-11-09;0.0;XBB.x
FE.1;2022-11-16;0.0;XBB.x
FE.1;2022-11-23;0.0;XBB.x
FE.1;2022-11-30;0.0;XBB.x
FE.1;2022-12-07;0.0;XBB.x
FE.1;2022-12-14;0.0;XBB.x
FE.1;2022-12-21;0.0;XBB.x
FE.1;2022-12-28;0.0;XBB.x
FE.1;2023-01-04;0.0;XBB.x
FE.1;2023-01-11;0.0;XBB.x
FE.1;2023-01-18;0.0;XBB.x
FE.1;2023-01-25;0.0;XBB.x
FE.1;2023-02-01;0.0;XBB.x
FE.1;2023-02-08;0.0;XBB.x
FE.1;2023-02-15;0.0;XBB.x
FE.1;2023-02-22;0.0;XBB.x
FE.1;2023-03-01;0.0;XBB.x
FE.1;2023-03-08;0.0;XBB.x
FE.1;2023-03-15;0.0;XBB.x
FE.1;2023-03-22;0.001;XBB.x
FE.1;2023-03-29;0.0;XBB.x
