KW;BUNDESLAND;STATION;COVID;INFLUENZA;RSV;SONSTIGE;AUFNAHMEN
27. KW 2023;T;I;0;0;0;4;4
27. KW 2023;T;N;5;0;0;85;88
27. KW 2023;V;I;0;0;0;4;4
27. KW 2023;V;N;0;0;0;26;26
27. KW 2023;W;I;1;0;0;11;12
27. KW 2023;W;N;13;0;1;132;146
28. KW 2023;BGL;I;1;0;0;1;2
28. KW 2023;BGL;N;3;0;0;28;29
28. KW 2023;KTN;I;0;0;0;3;3
28. KW 2023;KTN;N;1;0;0;57;58
28. KW 2023;NÖ;I;0;0;0;3;3
28. KW 2023;NÖ;N;6;0;1;145;150
28. KW 2023;OÖ;I;0;0;0;6;6
28. KW 2023;OÖ;N;5;0;0;129;134
28. KW 2023;SBG;I;0;0;0;5;5
28. KW 2023;SBG;N;3;0;0;48;51
28. KW 2023;ST;I;0;0;0;5;5
28. KW 2023;ST;N;5;0;1;132;138
28. KW 2023;T;I;0;0;0;3;3
28. KW 2023;T;N;1;0;0;82;83
28. KW 2023;V;I;0;0;0;3;3
28. KW 2023;V;N;0;0;0;27;27
28. KW 2023;W;I;0;0;0;11;11
28. KW 2023;W;N;14;1;0;122;136
29. KW 2023;BGL;I;0;0;0;4;4
29. KW 2023;BGL;N;4;0;0;24;28
29. KW 2023;KTN;I;0;0;0;1;1
29. KW 2023;KTN;N;2;0;0;75;77
29. KW 2023;NÖ;I;0;0;0;7;7
29. KW 2023;NÖ;N;8;0;0;133;140
29. KW 2023;OÖ;I;0;0;0;8;8
29. KW 2023;OÖ;N;6;0;2;120;128
29. KW 2023;SBG;I;0;0;0;6;6
29. KW 2023;SBG;N;3;0;0;44;47
29. KW 2023;ST;I;1;0;0;6;7
29. KW 2023;ST;N;4;0;1;119;124
29. KW 2023;T;I;0;0;0;1;1
29. KW 2023;T;N;2;0;0;63;65
29. KW 2023;V;I;1;0;0;1;2
29. KW 2023;V;N;2;0;0;28;29
29. KW 2023;W;I;2;0;0;14;16
29. KW 2023;W;N;8;0;0;103;110
30. KW 2023;BGL;I;0;0;0;1;1
30. KW 2023;BGL;N;4;0;0;32;36
30. KW 2023;KTN;I;1;0;0;2;3
30. KW 2023;KTN;N;6;0;0;63;68
30. KW 2023;NÖ;I;0;0;0;6;6
30. KW 2023;NÖ;N;11;0;0;122;131
30. KW 2023;OÖ;I;0;0;0;14;14
30. KW 2023;OÖ;N;6;0;0;111;116
30. KW 2023;SBG;I;0;0;0;1;1
30. KW 2023;SBG;N;4;0;0;45;48
30. KW 2023;ST;I;0;0;0;6;6
30. KW 2023;ST;N;11;0;1;123;134
30. KW 2023;T;I;0;0;0;2;2
30. KW 2023;T;N;3;0;0;96;98
30. KW 2023;V;I;0;0;0;2;2
30. KW 2023;V;N;3;0;0;47;49
30. KW 2023;W;I;0;0;0;9;9
30. KW 2023;W;N;10;0;0;88;98
31. KW 2023;BGL;I;0;0;0;0;0
31. KW 2023;BGL;N;2;0;0;21;23
31. KW 2023;KTN;I;0;0;0;1;1
31. KW 2023;KTN;N;4;0;1;55;59
31. KW 2023;NÖ;I;0;0;0;4;4
31. KW 2023;NÖ;N;13;0;0;110;121
31. KW 2023;OÖ;I;0;0;0;7;7
31. KW 2023;OÖ;N;7;0;0;117;121
31. KW 2023;SBG;I;0;0;0;5;5
31. KW 2023;SBG;N;2;0;0;36;38
31. KW 2023;ST;I;0;0;0;7;7
31. KW 2023;ST;N;8;0;0;118;125
31. KW 2023;T;I;0;0;0;5;5
31. KW 2023;T;N;7;0;0;82;87
31. KW 2023;V;I;0;0;0;2;2
31. KW 2023;V;N;7;0;0;31;38
31. KW 2023;W;I;1;0;0;9;9
31. KW 2023;W;N;16;0;0;100;116
32. KW 2023;BGL;I;0;0;0;2;2
32. KW 2023;BGL;N;2;0;0;27;29
32. KW 2023;KTN;I;1;0;0;6;6
32. KW 2023;KTN;N;10;0;0;62;71
32. KW 2023;NÖ;I;0;0;0;4;4
32. KW 2023;NÖ;N;17;0;0;137;152
32. KW 2023;OÖ;I;0;0;0;7;7
32. KW 2023;OÖ;N;18;0;0;122;138
32. KW 2023;SBG;I;0;0;0;2;2
32. KW 2023;SBG;N;9;0;0;53;60
32. KW 2023;ST;I;1;0;0;9;10
32. KW 2023;ST;N;20;0;0;104;121
32. KW 2023;T;I;0;0;0;3;3
32. KW 2023;T;N;11;0;0;75;84
32. KW 2023;V;I;0;0;0;3;3
32. KW 2023;V;N;2;0;1;39;40
32. KW 2023;W;I;2;0;0;10;12
32. KW 2023;W;N;28;0;0;120;144
33. KW 2023;BGL;I;0;0;0;1;1
33. KW 2023;BGL;N;5;0;0;20;24
33. KW 2023;KTN;I;0;0;0;1;1
33. KW 2023;KTN;N;17;0;0;71;85
33. KW 2023;NÖ;I;0;0;0;3;3
33. KW 2023;NÖ;N;19;0;0;113;130
33. KW 2023;OÖ;I;3;0;0;4;7
33. KW 2023;OÖ;N;21;1;0;114;131
33. KW 2023;SBG;I;1;1;0;1;3
33. KW 2023;SBG;N;9;0;0;52;61
33. KW 2023;ST;I;1;0;0;3;4
33. KW 2023;ST;N;29;0;1;120;147
33. KW 2023;T;I;1;0;0;5;6
33. KW 2023;T;N;13;0;0;61;73
33. KW 2023;V;I;0;0;0;3;3
33. KW 2023;V;N;7;0;0;42;49
33. KW 2023;W;I;0;0;0;12;12
33. KW 2023;W;N;34;0;0;134;163
34. KW 2023;BGL;I;0;0;0;2;2
34. KW 2023;BGL;N;5;0;0;24;29
34. KW 2023;KTN;I;0;0;0;3;3
34. KW 2023;KTN;N;16;0;0;63;76
34. KW 2023;NÖ;I;1;0;0;4;5
34. KW 2023;NÖ;N;37;1;0;109;143
34. KW 2023;OÖ;I;0;0;0;8;8
34. KW 2023;OÖ;N;27;0;0;116;142
34. KW 2023;SBG;I;0;1;0;6;7
34. KW 2023;SBG;N;17;0;0;41;58
34. KW 2023;ST;I;1;0;0;5;6
34. KW 2023;ST;N;33;0;1;136;166
34. KW 2023;T;I;1;0;0;5;6
34. KW 2023;T;N;10;0;0;86;96
34. KW 2023;V;I;0;0;0;1;1
34. KW 2023;V;N;6;0;0;39;44
34. KW 2023;W;I;2;0;0;12;13
34. KW 2023;W;N;44;0;2;96;136
35. KW 2023;BGL;I;0;0;0;1;1
35. KW 2023;BGL;N;8;0;0;25;33
35. KW 2023;KTN;I;0;0;1;3;4
35. KW 2023;KTN;N;16;0;0;48;64
35. KW 2023;NÖ;I;1;0;0;6;7
35. KW 2023;NÖ;N;31;0;0;101;128
35. KW 2023;OÖ;I;0;0;0;6;6
35. KW 2023;OÖ;N;24;0;1;117;138
35. KW 2023;SBG;I;0;0;0;2;2
35. KW 2023;SBG;N;10;0;1;51;60
35. KW 2023;ST;I;4;0;0;9;12
35. KW 2023;ST;N;31;1;0;125;155
35. KW 2023;T;I;0;0;0;3;3
35. KW 2023;T;N;18;0;0;73;89
35. KW 2023;V;I;0;0;0;0;0
35. KW 2023;V;N;9;0;0;27;34
35. KW 2023;W;I;3;0;0;5;8
35. KW 2023;W;N;42;0;0;116;153
36. KW 2023;BGL;I;0;0;0;2;2
36. KW 2023;BGL;N;7;0;0;27;32
36. KW 2023;KTN;I;1;0;0;2;3
36. KW 2023;KTN;N;25;0;0;65;87
36. KW 2023;NÖ;I;0;0;0;3;3
36. KW 2023;NÖ;N;42;1;0;107;146
36. KW 2023;OÖ;I;3;0;0;3;6
36. KW 2023;OÖ;N;39;0;2;123;161
36. KW 2023;SBG;I;0;0;0;8;8
36. KW 2023;SBG;N;17;0;0;51;65
36. KW 2023;ST;I;0;0;0;4;4
36. KW 2023;ST;N;30;0;1;128;156
36. KW 2023;T;I;0;0;0;7;7
36. KW 2023;T;N;27;0;1;77;102
36. KW 2023;V;I;0;0;0;0;0
36. KW 2023;V;N;9;0;0;30;38
36. KW 2023;W;I;1;0;0;4;5
36. KW 2023;W;N;46;0;0;134;175
37. KW 2023;BGL;I;1;0;0;3;4
37. KW 2023;BGL;N;12;0;0;24;34
37. KW 2023;KTN;I;0;0;0;1;1
37. KW 2023;KTN;N;24;0;0;87;111
37. KW 2023;NÖ;I;0;0;0;0;0
37. KW 2023;NÖ;N;36;0;0;122;156
37. KW 2023;OÖ;I;1;0;0;4;5
37. KW 2023;OÖ;N;37;0;1;124;162
37. KW 2023;SBG;I;0;0;0;1;1
37. KW 2023;SBG;N;13;0;0;53;64
37. KW 2023;ST;I;1;0;0;7;8
37. KW 2023;ST;N;38;0;0;133;169
37. KW 2023;T;I;1;0;0;5;6
37. KW 2023;T;N;25;1;0;66;89
37. KW 2023;V;I;1;0;0;3;4
37. KW 2023;V;N;5;1;1;39;44
37. KW 2023;W;I;2;0;0;9;11
37. KW 2023;W;N;61;2;0;155;212
38. KW 2023;BGL;I;0;0;0;2;2
38. KW 2023;BGL;N;11;0;0;35;45
38. KW 2023;KTN;I;0;0;0;0;0
38. KW 2023;KTN;N;15;1;0;48;64
38. KW 2023;NÖ;I;0;0;0;2;2
38. KW 2023;NÖ;N;43;0;0;113;153
38. KW 2023;OÖ;I;0;0;0;1;1
38. KW 2023;OÖ;N;32;0;1;99;132
38. KW 2023;SBG;I;1;0;0;2;3
38. KW 2023;SBG;N;18;0;0;32;49
38. KW 2023;ST;I;2;0;0;9;9
38. KW 2023;ST;N;26;0;0;127;150
38. KW 2023;T;I;0;0;0;0;0
38. KW 2023;T;N;17;0;0;71;87
38. KW 2023;V;I;0;0;0;0;0
38. KW 2023;V;N;9;0;0;34;41
38. KW 2023;W;I;2;0;0;4;6
38. KW 2023;W;N;61;2;0;123;182
39. KW 2023;BGL;I;0;0;0;1;1
39. KW 2023;BGL;N;5;0;0;12;17
39. KW 2023;KTN;I;0;0;0;1;1
39. KW 2023;KTN;N;9;1;0;27;35
39. KW 2023;NÖ;I;0;0;0;2;2
39. KW 2023;NÖ;N;13;0;0;57;70
39. KW 2023;OÖ;I;0;0;0;2;2
39. KW 2023;OÖ;N;15;0;0;66;80
39. KW 2023;SBG;I;0;0;0;2;2
39. KW 2023;SBG;N;21;0;0;27;48
39. KW 2023;ST;I;1;0;0;1;2
39. KW 2023;ST;N;38;0;0;91;128
39. KW 2023;T;I;0;0;0;1;1
39. KW 2023;T;N;5;0;1;33;39
39. KW 2023;V;I;0;0;0;0;0
39. KW 2023;V;N;1;0;0;16;17
39. KW 2023;W;I;0;0;0;5;5
39. KW 2023;W;N;28;2;0;95;125
