KW;WOHNORT;GESCHLECHT;ALTERSGRUPPE;STATION;COVID;INFLUENZA;RSV;SONSTIGE;AUFNAHMEN;BEV_ZAHL
37. KW 2023;T;W;45 - 59;I;0;0;0;1;1;83993
37. KW 2023;T;W;45 - 59;N;0;0;0;1;1;83993
37. KW 2023;T;W;5 - 14;I;0;0;0;0;0;36455
37. KW 2023;T;W;5 - 14;N;0;0;0;2;2;36455
37. KW 2023;T;W;60 - 69;I;0;0;0;2;2;49749
37. KW 2023;T;W;60 - 69;N;1;0;0;5;5;49749
37. KW 2023;T;W;70 - 79;I;0;0;0;1;1;34146
37. KW 2023;T;W;70 - 79;N;2;0;0;4;5;34146
37. KW 2023;T;W;80+;I;0;0;0;0;0;27093
37. KW 2023;T;W;80+;N;7;0;0;14;20;27093
37. KW 2023;V;M;0 - 4;I;0;0;0;0;0;11015
37. KW 2023;V;M;0 - 4;N;0;0;0;4;4;11015
37. KW 2023;V;M;15 - 29;I;0;0;0;0;0;36807
37. KW 2023;V;M;15 - 29;N;0;0;0;2;2;36807
37. KW 2023;V;M;30 - 44;I;0;0;0;0;0;42631
37. KW 2023;V;M;30 - 44;N;0;0;0;0;0;42631
37. KW 2023;V;M;45 - 59;I;0;0;0;0;0;43730
37. KW 2023;V;M;45 - 59;N;1;0;0;3;4;43730
37. KW 2023;V;M;5 - 14;I;0;0;0;0;0;22388
37. KW 2023;V;M;5 - 14;N;0;0;0;0;0;22388
37. KW 2023;V;M;60 - 69;I;0;0;0;1;1;24085
37. KW 2023;V;M;60 - 69;N;0;0;0;3;3;24085
37. KW 2023;V;M;70 - 79;I;0;0;0;0;0;14509
37. KW 2023;V;M;70 - 79;N;0;0;0;3;3;14509
37. KW 2023;V;M;80+;I;0;0;0;3;3;8971
37. KW 2023;V;M;80+;N;2;0;0;9;11;8971
37. KW 2023;V;W;0 - 4;I;0;0;0;0;0;10198
37. KW 2023;V;W;0 - 4;N;0;0;1;5;5;10198
37. KW 2023;V;W;15 - 29;I;0;0;0;0;0;33295
37. KW 2023;V;W;15 - 29;N;0;0;0;0;0;33295
37. KW 2023;V;W;30 - 44;I;0;0;0;0;0;41672
37. KW 2023;V;W;30 - 44;N;0;0;0;0;0;41672
37. KW 2023;V;W;45 - 59;I;0;0;0;0;0;43635
37. KW 2023;V;W;45 - 59;N;0;1;0;3;3;43635
37. KW 2023;V;W;5 - 14;I;0;0;0;0;0;21134
37. KW 2023;V;W;5 - 14;N;0;0;0;4;4;21134
37. KW 2023;V;W;60 - 69;I;1;0;0;1;2;25172
37. KW 2023;V;W;60 - 69;N;0;0;0;2;2;25172
37. KW 2023;V;W;70 - 79;I;0;0;0;0;0;17098
37. KW 2023;V;W;70 - 79;N;0;0;0;3;3;17098
37. KW 2023;V;W;80+;I;0;0;0;0;0;13633
37. KW 2023;V;W;80+;N;2;0;0;11;13;13633
37. KW 2023;W;M;0 - 4;I;0;0;0;0;0;49120
37. KW 2023;W;M;0 - 4;N;4;0;0;23;27;49120
37. KW 2023;W;M;15 - 29;I;0;0;0;0;0;201885
37. KW 2023;W;M;15 - 29;N;0;0;0;1;1;201885
37. KW 2023;W;M;30 - 44;I;0;0;0;0;0;239269
37. KW 2023;W;M;30 - 44;N;0;0;0;1;1;239269
37. KW 2023;W;M;45 - 59;I;0;0;0;1;1;196174
37. KW 2023;W;M;45 - 59;N;1;0;0;5;6;196174
37. KW 2023;W;M;5 - 14;I;0;0;0;0;0;100202
37. KW 2023;W;M;5 - 14;N;0;0;0;6;6;100202
37. KW 2023;W;M;60 - 69;I;0;0;0;2;2;100526
37. KW 2023;W;M;60 - 69;N;3;0;0;9;11;100526
37. KW 2023;W;M;70 - 79;I;0;0;0;0;0;59506
37. KW 2023;W;M;70 - 79;N;11;0;0;17;27;59506
37. KW 2023;W;M;80+;I;1;0;0;1;2;36229
37. KW 2023;W;M;80+;N;11;0;0;26;34;36229
37. KW 2023;W;W;0 - 4;I;0;0;0;0;0;46289
37. KW 2023;W;W;0 - 4;N;1;0;0;14;15;46289
37. KW 2023;W;W;15 - 29;I;0;0;0;0;0;196411
37. KW 2023;W;W;15 - 29;N;0;0;0;2;2;196411
37. KW 2023;W;W;30 - 44;I;0;0;0;0;0;231202
37. KW 2023;W;W;30 - 44;N;1;0;0;4;5;231202
37. KW 2023;W;W;45 - 59;I;1;0;0;0;1;203324
37. KW 2023;W;W;45 - 59;N;4;0;0;5;9;203324
37. KW 2023;W;W;5 - 14;I;0;0;0;0;0;93681
37. KW 2023;W;W;5 - 14;N;0;0;0;3;3;93681
37. KW 2023;W;W;60 - 69;I;0;0;0;0;0;110782
37. KW 2023;W;W;60 - 69;N;7;0;0;7;13;110782
37. KW 2023;W;W;70 - 79;I;0;0;0;1;1;79875
37. KW 2023;W;W;70 - 79;N;4;0;0;13;17;79875
37. KW 2023;W;W;80+;I;1;0;0;2;3;61285
37. KW 2023;W;W;80+;N;25;2;0;27;52;61285
38. KW 2023;BGL;M;0 - 4;I;0;0;0;0;0;6041
38. KW 2023;BGL;M;0 - 4;N;1;0;0;2;3;6041
38. KW 2023;BGL;M;15 - 29;I;0;0;0;0;0;21205
38. KW 2023;BGL;M;15 - 29;N;0;0;0;2;2;21205
38. KW 2023;BGL;M;30 - 44;I;0;0;0;0;0;27093
38. KW 2023;BGL;M;30 - 44;N;0;0;0;1;1;27093
38. KW 2023;BGL;M;45 - 59;I;0;0;0;1;1;33970
38. KW 2023;BGL;M;45 - 59;N;1;0;0;2;3;33970
38. KW 2023;BGL;M;5 - 14;I;0;0;0;0;0;14285
38. KW 2023;BGL;M;5 - 14;N;0;0;0;0;0;14285
38. KW 2023;BGL;M;60 - 69;I;0;0;0;1;1;23073
38. KW 2023;BGL;M;60 - 69;N;1;0;0;5;6;23073
38. KW 2023;BGL;M;70 - 79;I;0;0;0;0;0;14299
38. KW 2023;BGL;M;70 - 79;N;1;0;0;4;5;14299
38. KW 2023;BGL;M;80+;I;0;0;0;0;0;7816
38. KW 2023;BGL;M;80+;N;1;0;0;5;6;7816
38. KW 2023;BGL;W;0 - 4;I;0;0;0;0;0;5757
38. KW 2023;BGL;W;0 - 4;N;2;0;0;0;2;5757
38. KW 2023;BGL;W;15 - 29;I;0;0;0;0;0;19664
38. KW 2023;BGL;W;15 - 29;N;0;0;0;0;0;19664
38. KW 2023;BGL;W;30 - 44;I;0;0;0;0;0;27851
38. KW 2023;BGL;W;30 - 44;N;0;0;0;1;1;27851
38. KW 2023;BGL;W;45 - 59;I;0;0;0;0;0;34998
38. KW 2023;BGL;W;45 - 59;N;0;0;0;2;2;34998
38. KW 2023;BGL;W;5 - 14;I;0;0;0;0;0;13518
38. KW 2023;BGL;W;5 - 14;N;0;0;0;0;0;13518
38. KW 2023;BGL;W;60 - 69;I;0;0;0;0;0;23990
38. KW 2023;BGL;W;60 - 69;N;0;0;0;2;2;23990
38. KW 2023;BGL;W;70 - 79;I;0;0;0;0;0;16066
38. KW 2023;BGL;W;70 - 79;N;3;0;0;8;10;16066
38. KW 2023;BGL;W;80+;I;0;0;0;1;1;12325
38. KW 2023;BGL;W;80+;N;3;0;0;8;11;12325
38. KW 2023;KTN;M;0 - 4;I;0;0;0;0;0;11896
38. KW 2023;KTN;M;0 - 4;N;1;0;0;5;6;11896
38. KW 2023;KTN;M;15 - 29;I;0;0;0;0;0;44088
38. KW 2023;KTN;M;15 - 29;N;0;0;0;0;0;44088
38. KW 2023;KTN;M;30 - 44;I;0;0;0;0;0;53732
38. KW 2023;KTN;M;30 - 44;N;0;0;0;2;2;53732
38. KW 2023;KTN;M;45 - 59;I;0;0;0;0;0;60965
38. KW 2023;KTN;M;45 - 59;N;1;0;0;4;5;60965
38. KW 2023;KTN;M;5 - 14;I;0;0;0;0;0;26502
38. KW 2023;KTN;M;5 - 14;N;0;0;0;0;0;26502
38. KW 2023;KTN;M;60 - 69;I;0;0;0;0;0;41100
38. KW 2023;KTN;M;60 - 69;N;1;0;0;5;6;41100
38. KW 2023;KTN;M;70 - 79;I;0;0;0;2;2;25104
38. KW 2023;KTN;M;70 - 79;N;4;0;0;12;15;25104
38. KW 2023;KTN;M;80+;I;0;0;0;0;0;15181
38. KW 2023;KTN;M;80+;N;5;0;0;11;16;15181
38. KW 2023;KTN;W;0 - 4;I;0;0;0;0;0;11251
38. KW 2023;KTN;W;0 - 4;N;0;0;0;2;2;11251
38. KW 2023;KTN;W;15 - 29;I;0;0;0;0;0;40341
38. KW 2023;KTN;W;15 - 29;N;0;0;0;0;0;40341
38. KW 2023;KTN;W;30 - 44;I;0;0;0;0;0;52840
38. KW 2023;KTN;W;30 - 44;N;0;0;0;2;2;52840
38. KW 2023;KTN;W;45 - 59;I;0;0;0;0;0;62807
38. KW 2023;KTN;W;45 - 59;N;0;0;0;4;4;62807
38. KW 2023;KTN;W;5 - 14;I;0;0;0;0;0;25149
38. KW 2023;KTN;W;5 - 14;N;0;0;0;1;1;25149
38. KW 2023;KTN;W;60 - 69;I;0;0;0;0;0;43860
38. KW 2023;KTN;W;60 - 69;N;2;0;0;1;3;43860
38. KW 2023;KTN;W;70 - 79;I;0;0;0;0;0;30129
38. KW 2023;KTN;W;70 - 79;N;1;0;0;3;4;30129
38. KW 2023;KTN;W;80+;I;0;0;0;0;0;24799
38. KW 2023;KTN;W;80+;N;11;0;0;14;25;24799
38. KW 2023;NÖ;M;0 - 4;I;0;0;0;1;1;39610
38. KW 2023;NÖ;M;0 - 4;N;1;0;0;14;15;39610
38. KW 2023;NÖ;M;15 - 29;I;0;0;0;1;1;134628
38. KW 2023;NÖ;M;15 - 29;N;0;0;0;2;2;134628
38. KW 2023;NÖ;M;30 - 44;I;0;0;0;0;0;165831
38. KW 2023;NÖ;M;30 - 44;N;0;0;0;1;1;165831
38. KW 2023;NÖ;M;45 - 59;I;0;0;0;0;0;190844
38. KW 2023;NÖ;M;45 - 59;N;5;0;0;7;12;190844
38. KW 2023;NÖ;M;5 - 14;I;0;0;0;0;0;88473
38. KW 2023;NÖ;M;5 - 14;N;1;0;0;6;7;88473
38. KW 2023;NÖ;M;60 - 69;I;0;0;0;1;1;115311
38. KW 2023;NÖ;M;60 - 69;N;6;0;0;12;18;115311
38. KW 2023;NÖ;M;70 - 79;I;0;0;0;1;1;68861
38. KW 2023;NÖ;M;70 - 79;N;6;0;0;21;27;68861
38. KW 2023;NÖ;M;80+;I;1;0;0;3;3;44640
38. KW 2023;NÖ;M;80+;N;20;0;0;29;44;44640
38. KW 2023;NÖ;W;0 - 4;I;0;0;0;0;0;37713
38. KW 2023;NÖ;W;0 - 4;N;0;0;0;7;7;37713
38. KW 2023;NÖ;W;15 - 29;I;0;0;0;0;0;124365
38. KW 2023;NÖ;W;15 - 29;N;0;0;0;2;2;124365
38. KW 2023;NÖ;W;30 - 44;I;0;0;0;0;0;165372
38. KW 2023;NÖ;W;30 - 44;N;0;0;0;1;1;165372
38. KW 2023;NÖ;W;45 - 59;I;0;0;0;0;0;194577
38. KW 2023;NÖ;W;45 - 59;N;2;0;0;5;7;194577
38. KW 2023;NÖ;W;5 - 14;I;0;0;0;0;0;83682
38. KW 2023;NÖ;W;5 - 14;N;0;0;0;2;2;83682
38. KW 2023;NÖ;W;60 - 69;I;0;0;0;0;0;120346
38. KW 2023;NÖ;W;60 - 69;N;5;0;0;6;11;120346
38. KW 2023;NÖ;W;70 - 79;I;1;0;0;2;3;81779
38. KW 2023;NÖ;W;70 - 79;N;7;0;0;11;17;81779
38. KW 2023;NÖ;W;80+;I;1;0;0;0;1;67691
38. KW 2023;NÖ;W;80+;N;12;1;0;28;41;67691
38. KW 2023;OÖ;M;0 - 4;I;0;0;0;0;0;38580
38. KW 2023;OÖ;M;0 - 4;N;0;0;0;20;20;38580
38. KW 2023;OÖ;M;15 - 29;I;0;0;0;1;1;133123
38. KW 2023;OÖ;M;15 - 29;N;0;0;0;1;1;133123
38. KW 2023;OÖ;M;30 - 44;I;0;0;0;0;0;159471
38. KW 2023;OÖ;M;30 - 44;N;2;0;0;5;7;159471
38. KW 2023;OÖ;M;45 - 59;I;0;0;0;0;0;161023
38. KW 2023;OÖ;M;45 - 59;N;2;0;0;2;4;161023
38. KW 2023;OÖ;M;5 - 14;I;0;0;0;0;0;80560
38. KW 2023;OÖ;M;5 - 14;N;1;0;0;9;10;80560
38. KW 2023;OÖ;M;60 - 69;I;0;0;0;2;2;99033
38. KW 2023;OÖ;M;60 - 69;N;2;0;0;12;14;99033
38. KW 2023;OÖ;M;70 - 79;I;0;0;0;2;2;56426
38. KW 2023;OÖ;M;70 - 79;N;9;0;0;21;29;56426
38. KW 2023;OÖ;M;80+;I;0;0;0;2;2;34222
38. KW 2023;OÖ;M;80+;N;17;0;0;16;32;34222
38. KW 2023;OÖ;W;0 - 4;I;0;0;0;0;0;36431
38. KW 2023;OÖ;W;0 - 4;N;1;0;0;5;6;36431
38. KW 2023;OÖ;W;15 - 29;I;0;0;0;0;0;121300
38. KW 2023;OÖ;W;15 - 29;N;1;0;0;3;4;121300
38. KW 2023;OÖ;W;30 - 44;I;0;0;0;0;0;150188
38. KW 2023;OÖ;W;30 - 44;N;1;0;0;3;4;150188
38. KW 2023;OÖ;W;45 - 59;I;0;0;0;0;0;160021
38. KW 2023;OÖ;W;45 - 59;N;0;0;0;4;4;160021
38. KW 2023;OÖ;W;5 - 14;I;0;0;0;0;0;75932
38. KW 2023;OÖ;W;5 - 14;N;0;0;0;3;3;75932
38. KW 2023;OÖ;W;60 - 69;I;0;0;0;0;0;102629
38. KW 2023;OÖ;W;60 - 69;N;4;0;0;4;8;102629
38. KW 2023;OÖ;W;70 - 79;I;0;0;0;1;1;66672
38. KW 2023;OÖ;W;70 - 79;N;8;0;0;12;19;66672
38. KW 2023;OÖ;W;80+;I;0;0;0;0;0;54738
38. KW 2023;OÖ;W;80+;N;8;0;0;23;31;54738
38. KW 2023;SBG;M;0 - 4;I;0;0;0;0;0;14277
38. KW 2023;SBG;M;0 - 4;N;0;0;0;7;7;14277
38. KW 2023;SBG;M;15 - 29;I;0;0;0;0;0;49284
38. KW 2023;SBG;M;15 - 29;N;0;0;0;1;1;49284
38. KW 2023;SBG;M;30 - 44;I;0;0;0;0;0;59128
38. KW 2023;SBG;M;30 - 44;N;0;0;0;0;0;59128
38. KW 2023;SBG;M;45 - 59;I;0;0;0;1;1;59288
38. KW 2023;SBG;M;45 - 59;N;0;0;0;1;1;59288
38. KW 2023;SBG;M;5 - 14;I;0;0;0;0;0;28337
38. KW 2023;SBG;M;5 - 14;N;0;0;0;0;0;28337
38. KW 2023;SBG;M;60 - 69;I;0;0;0;0;0;34525
38. KW 2023;SBG;M;60 - 69;N;1;0;0;4;5;34525
38. KW 2023;SBG;M;70 - 79;I;2;0;0;1;2;21700
38. KW 2023;SBG;M;70 - 79;N;4;0;0;6;10;21700
38. KW 2023;SBG;M;80+;I;0;0;0;0;0;13305
38. KW 2023;SBG;M;80+;N;8;0;0;5;13;13305
38. KW 2023;SBG;W;0 - 4;I;0;0;0;0;0;13389
38. KW 2023;SBG;W;0 - 4;N;0;0;0;1;1;13389
38. KW 2023;SBG;W;15 - 29;I;0;0;0;0;0;46528
38. KW 2023;SBG;W;15 - 29;N;1;0;0;1;2;46528
38. KW 2023;SBG;W;30 - 44;I;0;0;0;0;0;58079
38. KW 2023;SBG;W;30 - 44;N;0;0;0;0;0;58079
38. KW 2023;SBG;W;45 - 59;I;0;0;0;0;0;61266
38. KW 2023;SBG;W;45 - 59;N;0;0;0;0;0;61266
38. KW 2023;SBG;W;5 - 14;I;0;0;0;0;0;27097
38. KW 2023;SBG;W;5 - 14;N;0;0;0;1;1;27097
38. KW 2023;SBG;W;60 - 69;I;0;0;0;0;0;38008
38. KW 2023;SBG;W;60 - 69;N;1;0;0;4;5;38008
38. KW 2023;SBG;W;70 - 79;I;1;0;0;1;2;26888
38. KW 2023;SBG;W;70 - 79;N;4;0;0;2;6;26888
38. KW 2023;SBG;W;80+;I;0;0;0;0;0;20380
38. KW 2023;SBG;W;80+;N;2;0;0;9;10;20380
38. KW 2023;ST;M;0 - 4;I;0;0;0;0;0;28320
38. KW 2023;ST;M;0 - 4;N;3;0;0;13;16;28320
38. KW 2023;ST;M;15 - 29;I;0;0;0;0;0;105918
38. KW 2023;ST;M;15 - 29;N;0;0;0;0;0;105918
38. KW 2023;ST;M;30 - 44;I;1;0;0;1;1;129810
38. KW 2023;ST;M;30 - 44;N;1;0;0;5;6;129810
38. KW 2023;ST;M;45 - 59;I;0;0;0;1;1;136822
38. KW 2023;ST;M;45 - 59;N;0;0;0;2;2;136822
38. KW 2023;ST;M;5 - 14;I;0;0;0;0;0;59916
38. KW 2023;ST;M;5 - 14;N;1;0;0;5;6;59916
38. KW 2023;ST;M;60 - 69;I;0;0;0;2;2;84571
38. KW 2023;ST;M;60 - 69;N;0;0;0;12;12;84571
38. KW 2023;ST;M;70 - 79;I;2;0;0;3;5;50408
38. KW 2023;ST;M;70 - 79;N;5;0;0;19;23;50408
38. KW 2023;ST;M;80+;I;1;0;0;0;1;32053
38. KW 2023;ST;M;80+;N;8;0;0;24;31;32053
38. KW 2023;ST;W;0 - 4;I;0;0;0;0;0;27116
38. KW 2023;ST;W;0 - 4;N;2;0;0;10;12;27116
38. KW 2023;ST;W;15 - 29;I;0;0;0;0;0;97610
38. KW 2023;ST;W;15 - 29;N;1;0;0;1;2;97610
38. KW 2023;ST;W;30 - 44;I;0;0;0;0;0;123606
38. KW 2023;ST;W;30 - 44;N;0;0;0;2;2;123606
38. KW 2023;ST;W;45 - 59;I;0;0;0;0;0;135454
38. KW 2023;ST;W;45 - 59;N;1;0;0;3;4;135454
38. KW 2023;ST;W;5 - 14;I;0;0;0;0;0;55967
38. KW 2023;ST;W;5 - 14;N;0;0;0;3;3;55967
38. KW 2023;ST;W;60 - 69;I;0;0;0;2;2;88980
38. KW 2023;ST;W;60 - 69;N;2;0;0;6;8;88980
38. KW 2023;ST;W;70 - 79;I;0;0;0;2;2;61136
38. KW 2023;ST;W;70 - 79;N;4;0;0;12;16;61136
38. KW 2023;ST;W;80+;I;3;0;0;1;3;52114
38. KW 2023;ST;W;80+;N;12;0;0;31;40;52114
38. KW 2023;T;M;0 - 4;I;0;0;0;0;0;18862
38. KW 2023;T;M;0 - 4;N;1;0;0;9;10;18862
38. KW 2023;T;M;15 - 29;I;0;0;0;0;0;68441
38. KW 2023;T;M;15 - 29;N;0;0;0;1;1;68441
38. KW 2023;T;M;30 - 44;I;0;0;0;0;0;81200
38. KW 2023;T;M;30 - 44;N;0;0;0;1;1;81200
38. KW 2023;T;M;45 - 59;I;0;0;0;0;0;82253
38. KW 2023;T;M;45 - 59;N;0;0;0;4;4;82253
38. KW 2023;T;M;5 - 14;I;0;0;0;0;0;38619
38. KW 2023;T;M;5 - 14;N;0;0;0;3;3;38619
38. KW 2023;T;M;60 - 69;I;0;0;0;0;0;47228
38. KW 2023;T;M;60 - 69;N;2;0;0;7;9;47228
38. KW 2023;T;M;70 - 79;I;0;0;0;1;1;28439
38. KW 2023;T;M;70 - 79;N;4;0;0;11;15;28439
38. KW 2023;T;M;80+;I;1;0;0;0;1;18095
38. KW 2023;T;M;80+;N;6;0;0;16;22;18095
38. KW 2023;T;W;0 - 4;I;0;0;0;0;0;18059
38. KW 2023;T;W;0 - 4;N;0;0;0;3;3;18059
38. KW 2023;T;W;15 - 29;I;0;0;0;0;0;63618
38. KW 2023;T;W;15 - 29;N;0;0;0;1;1;63618
38. KW 2023;T;W;30 - 44;I;0;0;0;0;0;79720
38. KW 2023;T;W;30 - 44;N;0;0;0;1;1;79720
38. KW 2023;T;W;45 - 59;I;0;0;0;0;0;83993
38. KW 2023;T;W;45 - 59;N;0;0;0;3;3;83993
38. KW 2023;T;W;5 - 14;I;0;0;0;0;0;36455
38. KW 2023;T;W;5 - 14;N;0;0;0;2;2;36455
38. KW 2023;T;W;60 - 69;I;0;0;0;0;0;49749
38. KW 2023;T;W;60 - 69;N;1;0;0;6;7;49749
38. KW 2023;T;W;70 - 79;I;0;0;0;0;0;34146
38. KW 2023;T;W;70 - 79;N;2;0;0;9;11;34146
38. KW 2023;T;W;80+;I;0;0;0;0;0;27093
38. KW 2023;T;W;80+;N;9;0;0;16;23;27093
38. KW 2023;V;M;0 - 4;I;0;0;0;0;0;11015
38. KW 2023;V;M;0 - 4;N;0;0;0;7;7;11015
38. KW 2023;V;M;15 - 29;I;0;0;0;0;0;36807
38. KW 2023;V;M;15 - 29;N;0;0;0;1;1;36807
38. KW 2023;V;M;30 - 44;I;0;0;0;0;0;42631
38. KW 2023;V;M;30 - 44;N;0;0;0;1;1;42631
38. KW 2023;V;M;45 - 59;I;0;0;0;0;0;43730
38. KW 2023;V;M;45 - 59;N;0;0;0;2;2;43730
38. KW 2023;V;M;5 - 14;I;0;0;0;0;0;22388
38. KW 2023;V;M;5 - 14;N;0;0;0;3;3;22388
38. KW 2023;V;M;60 - 69;I;0;0;0;1;1;24085
38. KW 2023;V;M;60 - 69;N;0;0;0;1;1;24085
38. KW 2023;V;M;70 - 79;I;0;0;0;0;0;14509
38. KW 2023;V;M;70 - 79;N;1;0;0;1;2;14509
38. KW 2023;V;M;80+;I;0;0;0;0;0;8971
38. KW 2023;V;M;80+;N;3;0;0;8;10;8971
38. KW 2023;V;W;0 - 4;I;0;0;0;0;0;10198
38. KW 2023;V;W;0 - 4;N;0;0;0;3;3;10198
38. KW 2023;V;W;15 - 29;I;0;0;0;0;0;33295
38. KW 2023;V;W;15 - 29;N;0;0;0;0;0;33295
38. KW 2023;V;W;30 - 44;I;0;0;0;0;0;41672
38. KW 2023;V;W;30 - 44;N;1;0;0;1;2;41672
38. KW 2023;V;W;45 - 59;I;0;0;0;0;0;43635
38. KW 2023;V;W;45 - 59;N;1;0;0;2;3;43635
38. KW 2023;V;W;5 - 14;I;0;0;0;0;0;21134
38. KW 2023;V;W;5 - 14;N;0;0;0;5;5;21134
38. KW 2023;V;W;60 - 69;I;0;0;0;0;0;25172
38. KW 2023;V;W;60 - 69;N;1;0;0;2;2;25172
38. KW 2023;V;W;70 - 79;I;1;0;0;0;1;17098
38. KW 2023;V;W;70 - 79;N;0;0;0;3;3;17098
38. KW 2023;V;W;80+;I;0;0;0;0;0;13633
38. KW 2023;V;W;80+;N;2;0;0;9;10;13633
38. KW 2023;W;M;0 - 4;I;0;0;0;0;0;49120
38. KW 2023;W;M;0 - 4;N;4;0;0;15;19;49120
38. KW 2023;W;M;15 - 29;I;0;0;0;0;0;201885
38. KW 2023;W;M;15 - 29;N;1;0;0;3;4;201885
38. KW 2023;W;M;30 - 44;I;0;0;0;0;0;239269
38. KW 2023;W;M;30 - 44;N;1;0;0;4;5;239269
38. KW 2023;W;M;45 - 59;I;0;0;0;0;0;196174
38. KW 2023;W;M;45 - 59;N;4;0;0;3;5;196174
38. KW 2023;W;M;5 - 14;I;0;0;0;0;0;100202
38. KW 2023;W;M;5 - 14;N;0;0;0;6;6;100202
38. KW 2023;W;M;60 - 69;I;0;0;0;0;0;100526
38. KW 2023;W;M;60 - 69;N;5;0;0;9;13;100526
38. KW 2023;W;M;70 - 79;I;0;0;0;0;0;59506
38. KW 2023;W;M;70 - 79;N;11;0;0;13;22;59506
38. KW 2023;W;M;80+;I;2;0;0;1;3;36229
38. KW 2023;W;M;80+;N;11;0;0;22;33;36229
38. KW 2023;W;W;0 - 4;I;0;0;0;0;0;46289
38. KW 2023;W;W;0 - 4;N;1;0;0;10;10;46289
38. KW 2023;W;W;15 - 29;I;0;0;0;1;1;196411
38. KW 2023;W;W;15 - 29;N;1;0;0;1;2;196411
38. KW 2023;W;W;30 - 44;I;0;0;0;0;0;231202
38. KW 2023;W;W;30 - 44;N;1;0;0;4;5;231202
38. KW 2023;W;W;45 - 59;I;1;0;0;0;1;203324
38. KW 2023;W;W;45 - 59;N;6;0;0;3;9;203324
38. KW 2023;W;W;5 - 14;I;0;0;0;1;1;93681
38. KW 2023;W;W;5 - 14;N;0;0;0;1;1;93681
38. KW 2023;W;W;60 - 69;I;0;0;0;0;0;110782
38. KW 2023;W;W;60 - 69;N;3;0;0;10;13;110782
38. KW 2023;W;W;70 - 79;I;1;0;0;0;1;79875
38. KW 2023;W;W;70 - 79;N;6;0;0;13;17;79875
38. KW 2023;W;W;80+;I;0;0;0;1;1;61285
38. KW 2023;W;W;80+;N;17;2;0;20;39;61285
39. KW 2023;BGL;M;0 - 4;I;0;0;0;0;0;6041
39. KW 2023;BGL;M;0 - 4;N;1;0;0;0;1;6041
39. KW 2023;BGL;M;15 - 29;I;0;0;0;0;0;21205
39. KW 2023;BGL;M;15 - 29;N;0;0;0;0;0;21205
39. KW 2023;BGL;M;30 - 44;I;0;0;0;0;0;27093
39. KW 2023;BGL;M;30 - 44;N;0;0;0;0;0;27093
39. KW 2023;BGL;M;45 - 59;I;0;0;0;0;0;33970
39. KW 2023;BGL;M;45 - 59;N;0;0;0;0;0;33970
39. KW 2023;BGL;M;5 - 14;I;0;0;0;0;0;14285
39. KW 2023;BGL;M;5 - 14;N;0;0;0;0;0;14285
39. KW 2023;BGL;M;60 - 69;I;0;0;0;0;0;23073
39. KW 2023;BGL;M;60 - 69;N;1;0;0;3;4;23073
39. KW 2023;BGL;M;70 - 79;I;1;0;0;1;1;14299
39. KW 2023;BGL;M;70 - 79;N;3;0;0;4;7;14299
39. KW 2023;BGL;M;80+;I;0;0;0;0;0;7816
39. KW 2023;BGL;M;80+;N;2;0;0;6;7;7816
39. KW 2023;BGL;W;0 - 4;I;0;0;0;0;0;5757
39. KW 2023;BGL;W;0 - 4;N;0;0;0;2;2;5757
39. KW 2023;BGL;W;15 - 29;I;0;0;0;0;0;19664
39. KW 2023;BGL;W;15 - 29;N;2;0;0;1;2;19664
39. KW 2023;BGL;W;30 - 44;I;0;0;0;0;0;27851
39. KW 2023;BGL;W;30 - 44;N;2;0;0;0;2;27851
39. KW 2023;BGL;W;45 - 59;I;0;0;0;0;0;34998
39. KW 2023;BGL;W;45 - 59;N;0;0;0;2;2;34998
39. KW 2023;BGL;W;5 - 14;I;0;0;0;0;0;13518
39. KW 2023;BGL;W;5 - 14;N;0;0;0;0;0;13518
39. KW 2023;BGL;W;60 - 69;I;0;0;0;0;0;23990
39. KW 2023;BGL;W;60 - 69;N;2;0;0;1;2;23990
39. KW 2023;BGL;W;70 - 79;I;0;0;0;0;0;16066
39. KW 2023;BGL;W;70 - 79;N;0;0;0;2;2;16066
39. KW 2023;BGL;W;80+;I;1;0;0;0;1;12325
39. KW 2023;BGL;W;80+;N;5;0;0;1;5;12325
39. KW 2023;KTN;M;0 - 4;I;0;0;0;0;0;11896
39. KW 2023;KTN;M;0 - 4;N;0;0;0;10;10;11896
39. KW 2023;KTN;M;15 - 29;I;0;0;0;0;0;44088
39. KW 2023;KTN;M;15 - 29;N;0;0;0;1;1;44088
39. KW 2023;KTN;M;30 - 44;I;0;0;0;0;0;53732
39. KW 2023;KTN;M;30 - 44;N;0;0;0;1;1;53732
39. KW 2023;KTN;M;45 - 59;I;0;0;0;0;0;60965
39. KW 2023;KTN;M;45 - 59;N;5;1;0;5;9;60965
39. KW 2023;KTN;M;5 - 14;I;0;0;0;0;0;26502
39. KW 2023;KTN;M;5 - 14;N;0;0;0;1;1;26502
39. KW 2023;KTN;M;60 - 69;I;0;0;0;1;1;41100
39. KW 2023;KTN;M;60 - 69;N;3;0;0;6;8;41100
39. KW 2023;KTN;M;70 - 79;I;0;0;0;1;1;25104
39. KW 2023;KTN;M;70 - 79;N;3;0;0;5;8;25104
39. KW 2023;KTN;M;80+;I;1;0;0;0;1;15181
39. KW 2023;KTN;M;80+;N;8;0;0;22;29;15181
39. KW 2023;KTN;W;0 - 4;I;0;0;0;0;0;11251
