KW;WOHNORT;GESCHLECHT;ALTERSGRUPPE;STATION;COVID;INFLUENZA;RSV;SONSTIGE;AUFNAHMEN;BEV_ZAHL
30. KW 2023;W;W;0 - 4;I;0;0;0;0;0;46967
30. KW 2023;W;W;0 - 4;N;0;0;0;3;3;46967
30. KW 2023;W;W;15 - 29;I;0;0;0;1;1;194282
30. KW 2023;W;W;15 - 29;N;0;0;0;2;2;194282
30. KW 2023;W;W;30 - 44;I;0;0;0;0;0;228259
30. KW 2023;W;W;30 - 44;N;1;0;0;3;4;228259
30. KW 2023;W;W;45 - 59;I;0;0;0;0;0;203725
30. KW 2023;W;W;45 - 59;N;1;0;0;4;5;203725
30. KW 2023;W;W;5 - 14;I;0;0;0;0;0;92193
30. KW 2023;W;W;5 - 14;N;0;0;0;1;1;92193
30. KW 2023;W;W;60 - 69;I;0;0;0;0;0;107201
30. KW 2023;W;W;60 - 69;N;0;0;0;2;2;107201
30. KW 2023;W;W;70 - 79;I;0;0;0;0;0;81196
30. KW 2023;W;W;70 - 79;N;0;0;0;11;11;81196
30. KW 2023;W;W;80+;I;0;0;0;1;1;59149
30. KW 2023;W;W;80+;N;1;0;0;19;20;59149
31. KW 2023;BGL;M;0 - 4;I;0;0;0;0;0;6203
31. KW 2023;BGL;M;0 - 4;N;0;0;0;0;0;6203
31. KW 2023;BGL;M;15 - 29;I;0;0;0;0;0;21547
31. KW 2023;BGL;M;15 - 29;N;0;0;0;0;0;21547
31. KW 2023;BGL;M;30 - 44;I;0;0;0;0;0;27102
31. KW 2023;BGL;M;30 - 44;N;0;0;0;0;0;27102
31. KW 2023;BGL;M;45 - 59;I;0;0;0;0;0;34423
31. KW 2023;BGL;M;45 - 59;N;0;0;0;3;3;34423
31. KW 2023;BGL;M;5 - 14;I;0;0;0;0;0;14239
31. KW 2023;BGL;M;5 - 14;N;0;0;0;0;0;14239
31. KW 2023;BGL;M;60 - 69;I;0;0;0;0;0;22455
31. KW 2023;BGL;M;60 - 69;N;0;0;0;3;3;22455
31. KW 2023;BGL;M;70 - 79;I;0;0;0;0;0;13780
31. KW 2023;BGL;M;70 - 79;N;0;0;0;5;5;13780
31. KW 2023;BGL;M;80+;I;0;0;0;0;0;7764
31. KW 2023;BGL;M;80+;N;1;0;0;5;6;7764
31. KW 2023;BGL;W;0 - 4;I;0;0;0;0;0;5948
31. KW 2023;BGL;W;0 - 4;N;0;0;0;0;0;5948
31. KW 2023;BGL;W;15 - 29;I;0;0;0;0;0;19925
31. KW 2023;BGL;W;15 - 29;N;0;0;0;0;0;19925
31. KW 2023;BGL;W;30 - 44;I;0;0;0;0;0;27926
31. KW 2023;BGL;W;30 - 44;N;0;0;0;0;0;27926
31. KW 2023;BGL;W;45 - 59;I;0;0;0;0;0;35354
31. KW 2023;BGL;W;45 - 59;N;0;0;0;1;1;35354
31. KW 2023;BGL;W;5 - 14;I;0;0;0;0;0;13488
31. KW 2023;BGL;W;5 - 14;N;0;0;0;0;0;13488
31. KW 2023;BGL;W;60 - 69;I;0;0;0;0;0;23241
31. KW 2023;BGL;W;60 - 69;N;0;0;0;0;0;23241
31. KW 2023;BGL;W;70 - 79;I;0;0;0;0;0;15494
31. KW 2023;BGL;W;70 - 79;N;1;0;0;3;4;15494
31. KW 2023;BGL;W;80+;I;0;0;0;0;0;12361
31. KW 2023;BGL;W;80+;N;0;0;0;3;3;12361
31. KW 2023;KTN;M;0 - 4;I;0;0;0;0;0;12094
31. KW 2023;KTN;M;0 - 4;N;0;0;0;1;1;12094
31. KW 2023;KTN;M;15 - 29;I;0;0;0;0;0;44779
31. KW 2023;KTN;M;15 - 29;N;0;0;0;0;0;44779
31. KW 2023;KTN;M;30 - 44;I;0;0;0;0;0;53429
31. KW 2023;KTN;M;30 - 44;N;0;0;0;2;2;53429
31. KW 2023;KTN;M;45 - 59;I;0;0;0;0;0;62291
31. KW 2023;KTN;M;45 - 59;N;0;0;0;1;1;62291
31. KW 2023;KTN;M;5 - 14;I;0;0;0;0;0;26441
31. KW 2023;KTN;M;5 - 14;N;0;0;0;0;0;26441
31. KW 2023;KTN;M;60 - 69;I;0;0;0;0;0;39936
31. KW 2023;KTN;M;60 - 69;N;0;0;0;8;8;39936
31. KW 2023;KTN;M;70 - 79;I;0;0;0;0;0;24639
31. KW 2023;KTN;M;70 - 79;N;1;0;0;4;5;24639
31. KW 2023;KTN;M;80+;I;0;0;0;0;0;14862
31. KW 2023;KTN;M;80+;N;1;0;1;10;11;14862
31. KW 2023;KTN;W;0 - 4;I;0;0;0;1;1;11441
31. KW 2023;KTN;W;0 - 4;N;0;0;0;0;0;11441
31. KW 2023;KTN;W;15 - 29;I;0;0;0;0;0;40534
31. KW 2023;KTN;W;15 - 29;N;0;0;0;0;0;40534
31. KW 2023;KTN;W;30 - 44;I;0;0;0;0;0;52625
31. KW 2023;KTN;W;30 - 44;N;0;0;0;0;0;52625
31. KW 2023;KTN;W;45 - 59;I;0;0;0;0;0;64051
31. KW 2023;KTN;W;45 - 59;N;0;0;0;0;0;64051
31. KW 2023;KTN;W;5 - 14;I;0;0;0;0;0;25080
31. KW 2023;KTN;W;5 - 14;N;0;0;0;0;0;25080
31. KW 2023;KTN;W;60 - 69;I;0;0;0;0;0;42536
31. KW 2023;KTN;W;60 - 69;N;0;0;0;1;1;42536
31. KW 2023;KTN;W;70 - 79;I;0;0;0;0;0;29804
31. KW 2023;KTN;W;70 - 79;N;1;0;0;8;9;29804
31. KW 2023;KTN;W;80+;I;0;0;0;0;0;24442
31. KW 2023;KTN;W;80+;N;2;0;0;13;15;24442
31. KW 2023;NÖ;M;0 - 4;I;0;0;0;0;0;40264
31. KW 2023;NÖ;M;0 - 4;N;1;0;0;3;4;40264
31. KW 2023;NÖ;M;15 - 29;I;0;0;0;0;0;135847
31. KW 2023;NÖ;M;15 - 29;N;0;0;0;3;3;135847
31. KW 2023;NÖ;M;30 - 44;I;0;0;0;0;0;163927
31. KW 2023;NÖ;M;30 - 44;N;0;0;0;3;3;163927
31. KW 2023;NÖ;M;45 - 59;I;0;0;0;0;0;194009
31. KW 2023;NÖ;M;45 - 59;N;0;0;0;3;3;194009
31. KW 2023;NÖ;M;5 - 14;I;0;0;0;0;0;88232
31. KW 2023;NÖ;M;5 - 14;N;0;0;0;0;0;88232
31. KW 2023;NÖ;M;60 - 69;I;0;0;0;0;0;110830
31. KW 2023;NÖ;M;60 - 69;N;0;0;0;7;7;110830
31. KW 2023;NÖ;M;70 - 79;I;0;0;0;0;0;68295
31. KW 2023;NÖ;M;70 - 79;N;1;0;0;18;19;68295
31. KW 2023;NÖ;M;80+;I;0;0;0;1;1;43827
31. KW 2023;NÖ;M;80+;N;4;0;0;33;36;43827
31. KW 2023;NÖ;W;0 - 4;I;0;0;0;0;0;38530
31. KW 2023;NÖ;W;0 - 4;N;0;0;0;1;1;38530
31. KW 2023;NÖ;W;15 - 29;I;0;0;0;0;0;125900
31. KW 2023;NÖ;W;15 - 29;N;0;0;0;1;1;125900
31. KW 2023;NÖ;W;30 - 44;I;0;0;0;0;0;164127
31. KW 2023;NÖ;W;30 - 44;N;0;0;0;0;0;164127
31. KW 2023;NÖ;W;45 - 59;I;0;0;0;0;0;197835
31. KW 2023;NÖ;W;45 - 59;N;0;0;0;5;5;197835
31. KW 2023;NÖ;W;5 - 14;I;0;0;0;0;0;83246
31. KW 2023;NÖ;W;5 - 14;N;0;0;0;1;1;83246
31. KW 2023;NÖ;W;60 - 69;I;0;0;0;1;1;115695
31. KW 2023;NÖ;W;60 - 69;N;0;0;0;5;5;115695
31. KW 2023;NÖ;W;70 - 79;I;0;0;0;0;0;81215
31. KW 2023;NÖ;W;70 - 79;N;2;0;0;8;10;81215
31. KW 2023;NÖ;W;80+;I;0;0;0;1;1;66594
31. KW 2023;NÖ;W;80+;N;3;0;0;24;26;66594
31. KW 2023;OÖ;M;0 - 4;I;0;0;0;0;0;39341
31. KW 2023;OÖ;M;0 - 4;N;1;0;0;2;3;39341
31. KW 2023;OÖ;M;15 - 29;I;0;0;0;0;0;133825
31. KW 2023;OÖ;M;15 - 29;N;0;0;0;2;2;133825
31. KW 2023;OÖ;M;30 - 44;I;0;0;0;0;0;157183
31. KW 2023;OÖ;M;30 - 44;N;0;0;0;0;0;157183
31. KW 2023;OÖ;M;45 - 59;I;0;0;0;1;1;163750
31. KW 2023;OÖ;M;45 - 59;N;0;0;0;7;7;163750
31. KW 2023;OÖ;M;5 - 14;I;0;0;0;0;0;79609
31. KW 2023;OÖ;M;5 - 14;N;0;0;0;1;1;79609
31. KW 2023;OÖ;M;60 - 69;I;0;0;0;1;1;95341
31. KW 2023;OÖ;M;60 - 69;N;1;0;0;10;10;95341
31. KW 2023;OÖ;M;70 - 79;I;0;0;0;1;1;55199
31. KW 2023;OÖ;M;70 - 79;N;1;0;0;12;12;55199
31. KW 2023;OÖ;M;80+;I;0;0;0;1;1;33695
31. KW 2023;OÖ;M;80+;N;2;0;0;20;21;33695
31. KW 2023;OÖ;W;0 - 4;I;0;0;0;0;0;37266
31. KW 2023;OÖ;W;0 - 4;N;0;0;0;4;4;37266
31. KW 2023;OÖ;W;15 - 29;I;0;0;0;0;0;122614
31. KW 2023;OÖ;W;15 - 29;N;0;0;0;0;0;122614
31. KW 2023;OÖ;W;30 - 44;I;0;0;0;0;0;148425
31. KW 2023;OÖ;W;30 - 44;N;0;0;0;3;3;148425
31. KW 2023;OÖ;W;45 - 59;I;0;0;0;0;0;162516
31. KW 2023;OÖ;W;45 - 59;N;1;0;0;5;6;162516
31. KW 2023;OÖ;W;5 - 14;I;0;0;0;0;0;75111
31. KW 2023;OÖ;W;5 - 14;N;0;0;0;2;2;75111
31. KW 2023;OÖ;W;60 - 69;I;0;0;0;0;0;99157
31. KW 2023;OÖ;W;60 - 69;N;0;0;0;3;3;99157
31. KW 2023;OÖ;W;70 - 79;I;0;0;0;0;0;65521
31. KW 2023;OÖ;W;70 - 79;N;0;0;0;10;10;65521
31. KW 2023;OÖ;W;80+;I;0;0;0;2;2;54272
31. KW 2023;OÖ;W;80+;N;1;0;0;28;29;54272
31. KW 2023;SBG;M;0 - 4;I;0;0;0;0;0;14559
31. KW 2023;SBG;M;0 - 4;N;0;0;0;0;0;14559
31. KW 2023;SBG;M;15 - 29;I;0;0;0;0;0;49514
31. KW 2023;SBG;M;15 - 29;N;0;0;0;0;0;49514
31. KW 2023;SBG;M;30 - 44;I;0;0;0;0;0;58373
31. KW 2023;SBG;M;30 - 44;N;0;0;0;0;0;58373
31. KW 2023;SBG;M;45 - 59;I;0;0;0;0;0;60002
31. KW 2023;SBG;M;45 - 59;N;1;0;0;4;5;60002
31. KW 2023;SBG;M;5 - 14;I;0;0;0;0;0;28141
31. KW 2023;SBG;M;5 - 14;N;0;0;0;0;0;28141
31. KW 2023;SBG;M;60 - 69;I;0;0;0;0;0;33199
31. KW 2023;SBG;M;60 - 69;N;1;0;0;3;4;33199
31. KW 2023;SBG;M;70 - 79;I;0;0;0;0;0;21501
31. KW 2023;SBG;M;70 - 79;N;0;0;0;7;7;21501
31. KW 2023;SBG;M;80+;I;0;0;0;3;3;12901
31. KW 2023;SBG;M;80+;N;1;0;0;4;5;12901
31. KW 2023;SBG;W;0 - 4;I;0;0;0;0;0;13602
31. KW 2023;SBG;W;0 - 4;N;0;0;0;0;0;13602
31. KW 2023;SBG;W;15 - 29;I;0;0;0;0;0;46786
31. KW 2023;SBG;W;15 - 29;N;0;0;0;0;0;46786
31. KW 2023;SBG;W;30 - 44;I;0;0;0;0;0;57406
31. KW 2023;SBG;W;30 - 44;N;0;0;0;0;0;57406
31. KW 2023;SBG;W;45 - 59;I;0;0;0;0;0;62089
31. KW 2023;SBG;W;45 - 59;N;0;0;0;2;2;62089
31. KW 2023;SBG;W;5 - 14;I;0;0;0;0;0;26886
31. KW 2023;SBG;W;5 - 14;N;0;0;0;0;0;26886
31. KW 2023;SBG;W;60 - 69;I;0;0;0;1;1;36905
31. KW 2023;SBG;W;60 - 69;N;0;0;0;2;2;36905
31. KW 2023;SBG;W;70 - 79;I;0;0;0;1;1;26554
31. KW 2023;SBG;W;70 - 79;N;0;0;0;2;2;26554
31. KW 2023;SBG;W;80+;I;0;0;0;0;0;19928
31. KW 2023;SBG;W;80+;N;0;0;0;9;9;19928
31. KW 2023;ST;M;0 - 4;I;0;0;0;0;0;28587
31. KW 2023;ST;M;0 - 4;N;0;0;0;1;1;28587
31. KW 2023;ST;M;15 - 29;I;0;0;0;0;0;107003
31. KW 2023;ST;M;15 - 29;N;0;0;0;0;0;107003
31. KW 2023;ST;M;30 - 44;I;0;0;0;1;1;128845
31. KW 2023;ST;M;30 - 44;N;0;0;0;2;2;128845
31. KW 2023;ST;M;45 - 59;I;0;0;0;0;0;138876
31. KW 2023;ST;M;45 - 59;N;0;0;0;5;5;138876
31. KW 2023;ST;M;5 - 14;I;0;0;0;0;0;59390
31. KW 2023;ST;M;5 - 14;N;0;0;0;0;0;59390
31. KW 2023;ST;M;60 - 69;I;0;0;0;0;0;81587
31. KW 2023;ST;M;60 - 69;N;0;0;0;9;9;81587
31. KW 2023;ST;M;70 - 79;I;0;0;0;1;1;49761
31. KW 2023;ST;M;70 - 79;N;2;0;0;22;24;49761
31. KW 2023;ST;M;80+;I;0;0;0;1;1;31466
31. KW 2023;ST;M;80+;N;2;0;0;30;32;31466
31. KW 2023;ST;W;0 - 4;I;0;0;0;0;0;27516
31. KW 2023;ST;W;0 - 4;N;0;0;0;1;1;27516
31. KW 2023;ST;W;15 - 29;I;0;0;0;0;0;98279
31. KW 2023;ST;W;15 - 29;N;0;0;0;1;1;98279
31. KW 2023;ST;W;30 - 44;I;0;0;0;1;1;122527
31. KW 2023;ST;W;30 - 44;N;0;0;0;0;0;122527
31. KW 2023;ST;W;45 - 59;I;0;0;0;0;0;137720
31. KW 2023;ST;W;45 - 59;N;0;0;0;4;4;137720
31. KW 2023;ST;W;5 - 14;I;0;0;0;0;0;55546
31. KW 2023;ST;W;5 - 14;N;0;0;0;0;0;55546
31. KW 2023;ST;W;60 - 69;I;0;0;0;1;1;86009
31. KW 2023;ST;W;60 - 69;N;0;0;0;6;6;86009
31. KW 2023;ST;W;70 - 79;I;0;0;0;2;2;60569
31. KW 2023;ST;W;70 - 79;N;1;0;0;9;10;60569
31. KW 2023;ST;W;80+;I;0;0;0;1;1;51517
31. KW 2023;ST;W;80+;N;1;0;0;37;37;51517
31. KW 2023;T;M;0 - 4;I;0;0;0;0;0;19426
31. KW 2023;T;M;0 - 4;N;0;0;0;4;4;19426
31. KW 2023;T;M;15 - 29;I;0;0;0;0;0;68738
31. KW 2023;T;M;15 - 29;N;0;0;0;2;2;68738
31. KW 2023;T;M;30 - 44;I;0;0;0;0;0;80055
31. KW 2023;T;M;30 - 44;N;0;0;0;1;1;80055
31. KW 2023;T;M;45 - 59;I;0;0;0;0;0;83366
31. KW 2023;T;M;45 - 59;N;0;0;0;7;7;83366
31. KW 2023;T;M;5 - 14;I;0;0;0;0;0;38244
31. KW 2023;T;M;5 - 14;N;0;0;0;0;0;38244
31. KW 2023;T;M;60 - 69;I;0;0;0;0;0;45032
31. KW 2023;T;M;60 - 69;N;0;0;0;6;6;45032
31. KW 2023;T;M;70 - 79;I;0;0;0;0;0;28179
31. KW 2023;T;M;70 - 79;N;3;0;0;13;14;28179
31. KW 2023;T;M;80+;I;0;0;0;2;2;17597
31. KW 2023;T;M;80+;N;2;0;0;11;13;17597
31. KW 2023;T;W;0 - 4;I;0;0;0;0;0;18343
31. KW 2023;T;W;0 - 4;N;1;0;0;0;1;18343
31. KW 2023;T;W;15 - 29;I;0;0;0;0;0;64358
31. KW 2023;T;W;15 - 29;N;0;0;0;1;1;64358
31. KW 2023;T;W;30 - 44;I;0;0;0;0;0;78747
31. KW 2023;T;W;30 - 44;N;0;0;0;1;1;78747
31. KW 2023;T;W;45 - 59;I;0;0;0;1;1;85089
31. KW 2023;T;W;45 - 59;N;0;0;0;5;5;85089
31. KW 2023;T;W;5 - 14;I;0;0;0;0;0;36114
31. KW 2023;T;W;5 - 14;N;0;0;0;0;0;36114
31. KW 2023;T;W;60 - 69;I;0;0;0;0;0;47861
31. KW 2023;T;W;60 - 69;N;0;0;0;5;5;47861
31. KW 2023;T;W;70 - 79;I;0;0;0;0;0;33698
31. KW 2023;T;W;70 - 79;N;0;0;0;3;3;33698
31. KW 2023;T;W;80+;I;0;0;0;1;1;26457
31. KW 2023;T;W;80+;N;1;0;0;13;14;26457
31. KW 2023;V;M;0 - 4;I;0;0;0;0;0;11185
31. KW 2023;V;M;0 - 4;N;0;0;0;1;1;11185
31. KW 2023;V;M;15 - 29;I;0;0;0;0;0;36552
31. KW 2023;V;M;15 - 29;N;0;0;0;0;0;36552
31. KW 2023;V;M;30 - 44;I;0;0;0;0;0;42070
31. KW 2023;V;M;30 - 44;N;1;0;0;2;3;42070
31. KW 2023;V;M;45 - 59;I;0;0;0;0;0;44152
31. KW 2023;V;M;45 - 59;N;0;0;0;2;2;44152
31. KW 2023;V;M;5 - 14;I;0;0;0;0;0;22093
31. KW 2023;V;M;5 - 14;N;0;0;0;1;1;22093
31. KW 2023;V;M;60 - 69;I;0;0;0;0;0;23065
31. KW 2023;V;M;60 - 69;N;0;0;0;4;4;23065
31. KW 2023;V;M;70 - 79;I;0;0;0;1;1;14368
31. KW 2023;V;M;70 - 79;N;1;0;0;3;4;14368
31. KW 2023;V;M;80+;I;0;0;0;0;0;8705
31. KW 2023;V;M;80+;N;1;0;0;11;12;8705
31. KW 2023;V;W;0 - 4;I;0;0;0;0;0;10440
31. KW 2023;V;W;0 - 4;N;1;0;0;0;1;10440
31. KW 2023;V;W;15 - 29;I;0;0;0;0;0;33321
31. KW 2023;V;W;15 - 29;N;0;0;0;0;0;33321
31. KW 2023;V;W;30 - 44;I;0;0;0;0;0;41244
31. KW 2023;V;W;30 - 44;N;0;0;0;0;0;41244
31. KW 2023;V;W;45 - 59;I;0;0;0;0;0;44009
31. KW 2023;V;W;45 - 59;N;0;0;0;1;1;44009
31. KW 2023;V;W;5 - 14;I;0;0;0;0;0;20807
31. KW 2023;V;W;5 - 14;N;0;0;0;1;1;20807
31. KW 2023;V;W;60 - 69;I;0;0;0;1;1;24272
31. KW 2023;V;W;60 - 69;N;1;0;0;3;4;24272
31. KW 2023;V;W;70 - 79;I;0;0;0;0;0;16760
31. KW 2023;V;W;70 - 79;N;0;0;0;2;2;16760
31. KW 2023;V;W;80+;I;0;0;0;0;0;13352
31. KW 2023;V;W;80+;N;1;0;0;2;3;13352
31. KW 2023;W;M;0 - 4;I;0;0;0;1;1;49761
31. KW 2023;W;M;0 - 4;N;1;0;0;1;2;49761
31. KW 2023;W;M;15 - 29;I;0;0;0;0;0;197815
31. KW 2023;W;M;15 - 29;N;1;0;0;0;1;197815
31. KW 2023;W;M;30 - 44;I;0;0;0;0;0;234008
31. KW 2023;W;M;30 - 44;N;0;0;0;4;4;234008
31. KW 2023;W;M;45 - 59;I;0;0;0;3;3;197095
31. KW 2023;W;M;45 - 59;N;0;0;0;5;5;197095
31. KW 2023;W;M;5 - 14;I;0;0;0;0;0;98711
31. KW 2023;W;M;5 - 14;N;0;0;0;2;2;98711
31. KW 2023;W;M;60 - 69;I;0;0;0;3;3;96445
31. KW 2023;W;M;60 - 69;N;0;0;0;6;6;96445
31. KW 2023;W;M;70 - 79;I;0;0;0;3;3;60465
31. KW 2023;W;M;70 - 79;N;0;0;0;10;10;60465
31. KW 2023;W;M;80+;I;0;0;0;2;2;34825
31. KW 2023;W;M;80+;N;3;0;0;22;25;34825
31. KW 2023;W;W;0 - 4;I;0;0;0;1;1;46967
31. KW 2023;W;W;0 - 4;N;0;0;0;2;2;46967
31. KW 2023;W;W;15 - 29;I;0;0;0;0;0;194282
31. KW 2023;W;W;15 - 29;N;0;0;0;2;2;194282
31. KW 2023;W;W;30 - 44;I;0;0;0;0;0;228259
31. KW 2023;W;W;30 - 44;N;0;0;0;1;1;228259
31. KW 2023;W;W;45 - 59;I;1;0;0;1;1;203725
31. KW 2023;W;W;45 - 59;N;0;0;0;6;6;203725
31. KW 2023;W;W;5 - 14;I;0;0;0;0;0;92193
31. KW 2023;W;W;5 - 14;N;0;0;0;0;0;92193
31. KW 2023;W;W;60 - 69;I;0;0;0;0;0;107201
31. KW 2023;W;W;60 - 69;N;1;0;0;6;7;107201
31. KW 2023;W;W;70 - 79;I;0;0;0;0;0;81196
31. KW 2023;W;W;70 - 79;N;5;0;0;6;11;81196
31. KW 2023;W;W;80+;I;0;0;0;0;0;59149
31. KW 2023;W;W;80+;N;4;0;0;23;27;59149
32. KW 2023;BGL;M;0 - 4;I;0;0;0;0;0;6203
32. KW 2023;BGL;M;0 - 4;N;1;0;0;0;1;6203
32. KW 2023;BGL;M;15 - 29;I;0;0;0;0;0;21547
32. KW 2023;BGL;M;15 - 29;N;0;0;0;0;0;21547
32. KW 2023;BGL;M;30 - 44;I;0;0;0;0;0;27102
32. KW 2023;BGL;M;30 - 44;N;0;0;0;0;0;27102
32. KW 2023;BGL;M;45 - 59;I;0;0;0;0;0;34423
32. KW 2023;BGL;M;45 - 59;N;0;0;0;3;3;34423
32. KW 2023;BGL;M;5 - 14;I;0;0;0;0;0;14239
32. KW 2023;BGL;M;5 - 14;N;0;0;0;0;0;14239
32. KW 2023;BGL;M;60 - 69;I;0;0;0;0;0;22455
32. KW 2023;BGL;M;60 - 69;N;1;0;0;1;2;22455
32. KW 2023;BGL;M;70 - 79;I;0;0;0;0;0;13780
32. KW 2023;BGL;M;70 - 79;N;0;0;0;3;3;13780
32. KW 2023;BGL;M;80+;I;0;0;0;1;1;7764
32. KW 2023;BGL;M;80+;N;0;0;0;8;8;7764
32. KW 2023;BGL;W;0 - 4;I;0;0;0;0;0;5948
32. KW 2023;BGL;W;0 - 4;N;0;0;0;0;0;5948
32. KW 2023;BGL;W;15 - 29;I;0;0;0;0;0;19925
32. KW 2023;BGL;W;15 - 29;N;0;0;0;0;0;19925
32. KW 2023;BGL;W;30 - 44;I;0;0;0;0;0;27926
32. KW 2023;BGL;W;30 - 44;N;0;0;0;0;0;27926
32. KW 2023;BGL;W;45 - 59;I;0;0;0;0;0;35354
32. KW 2023;BGL;W;45 - 59;N;0;0;0;1;1;35354
32. KW 2023;BGL;W;5 - 14;I;0;0;0;0;0;13488
32. KW 2023;BGL;W;5 - 14;N;0;0;0;0;0;13488
32. KW 2023;BGL;W;60 - 69;I;0;0;0;0;0;23241
32. KW 2023;BGL;W;60 - 69;N;1;0;0;1;2;23241
32. KW 2023;BGL;W;70 - 79;I;0;0;0;0;0;15494
32. KW 2023;BGL;W;70 - 79;N;0;0;0;2;2;15494
32. KW 2023;BGL;W;80+;I;0;0;0;2;2;12361
32. KW 2023;BGL;W;80+;N;0;0;0;6;6;12361
32. KW 2023;KTN;M;0 - 4;I;0;0;0;0;0;12094
32. KW 2023;KTN;M;0 - 4;N;1;0;0;2;3;12094
32. KW 2023;KTN;M;15 - 29;I;0;0;0;0;0;44779
32. KW 2023;KTN;M;15 - 29;N;0;0;0;0;0;44779
32. KW 2023;KTN;M;30 - 44;I;0;0;0;0;0;53429
32. KW 2023;KTN;M;30 - 44;N;0;0;0;0;0;53429
32. KW 2023;KTN;M;45 - 59;I;0;0;0;0;0;62291
32. KW 2023;KTN;M;45 - 59;N;0;0;0;0;0;62291
32. KW 2023;KTN;M;5 - 14;I;0;0;0;0;0;26441
32. KW 2023;KTN;M;5 - 14;N;1;0;0;4;4;26441
32. KW 2023;KTN;M;60 - 69;I;0;0;0;0;0;39936
32. KW 2023;KTN;M;60 - 69;N;1;0;0;6;6;39936
32. KW 2023;KTN;M;70 - 79;I;0;0;0;1;1;24639
32. KW 2023;KTN;M;70 - 79;N;4;0;0;12;16;24639
32. KW 2023;KTN;M;80+;I;0;0;0;1;1;14862
32. KW 2023;KTN;M;80+;N;2;0;0;9;11;14862
32. KW 2023;KTN;W;0 - 4;I;0;0;0;0;0;11441
32. KW 2023;KTN;W;0 - 4;N;0;0;0;0;0;11441
32. KW 2023;KTN;W;15 - 29;I;0;0;0;0;0;40534
32. KW 2023;KTN;W;15 - 29;N;0;0;0;0;0;40534
32. KW 2023;KTN;W;30 - 44;I;0;0;0;1;1;52625
32. KW 2023;KTN;W;30 - 44;N;0;0;0;0;0;52625
32. KW 2023;KTN;W;45 - 59;I;0;0;0;0;0;64051
32. KW 2023;KTN;W;45 - 59;N;2;0;0;4;5;64051
32. KW 2023;KTN;W;5 - 14;I;0;0;0;0;0;25080
32. KW 2023;KTN;W;5 - 14;N;0;0;0;0;0;25080
32. KW 2023;KTN;W;60 - 69;I;0;0;0;0;0;42536
32. KW 2023;KTN;W;60 - 69;N;0;0;0;3;3;42536
32. KW 2023;KTN;W;70 - 79;I;1;0;0;1;1;29804
32. KW 2023;KTN;W;70 - 79;N;0;0;0;5;5;29804
32. KW 2023;KTN;W;80+;I;0;0;0;1;1;24442
32. KW 2023;KTN;W;80+;N;1;0;0;16;17;24442
32. KW 2023;NÖ;M;0 - 4;I;0;0;0;0;0;40264
32. KW 2023;NÖ;M;0 - 4;N;2;0;0;3;5;40264
32. KW 2023;NÖ;M;15 - 29;I;0;0;0;0;0;135847
32. KW 2023;NÖ;M;15 - 29;N;0;0;0;0;0;135847
32. KW 2023;NÖ;M;30 - 44;I;0;0;0;0;0;163927
32. KW 2023;NÖ;M;30 - 44;N;1;0;0;5;6;163927
32. KW 2023;NÖ;M;45 - 59;I;0;0;0;2;2;194009
32. KW 2023;NÖ;M;45 - 59;N;0;0;0;6;6;194009
32. KW 2023;NÖ;M;5 - 14;I;0;0;0;0;0;88232
32. KW 2023;NÖ;M;5 - 14;N;0;0;0;2;2;88232
32. KW 2023;NÖ;M;60 - 69;I;0;0;0;1;1;110830
32. KW 2023;NÖ;M;60 - 69;N;1;0;0;14;14;110830
32. KW 2023;NÖ;M;70 - 79;I;0;0;0;2;2;68295
32. KW 2023;NÖ;M;70 - 79;N;2;0;0;17;18;68295
32. KW 2023;NÖ;M;80+;I;0;0;0;0;0;43827
32. KW 2023;NÖ;M;80+;N;2;0;0;34;36;43827
32. KW 2023;NÖ;W;0 - 4;I;0;0;0;0;0;38530
32. KW 2023;NÖ;W;0 - 4;N;1;0;0;1;2;38530
32. KW 2023;NÖ;W;15 - 29;I;0;0;0;0;0;125900
32. KW 2023;NÖ;W;15 - 29;N;0;0;0;2;2;125900
32. KW 2023;NÖ;W;30 - 44;I;0;0;0;0;0;164127
32. KW 2023;NÖ;W;30 - 44;N;2;0;0;4;6;164127
32. KW 2023;NÖ;W;45 - 59;I;0;0;0;0;0;197835
32. KW 2023;NÖ;W;45 - 59;N;1;0;0;6;7;197835
32. KW 2023;NÖ;W;5 - 14;I;0;0;0;0;0;83246
32. KW 2023;NÖ;W;5 - 14;N;0;0;0;2;2;83246
32. KW 2023;NÖ;W;60 - 69;I;0;0;0;0;0;115695
32. KW 2023;NÖ;W;60 - 69;N;0;0;0;6;6;115695
32. KW 2023;NÖ;W;70 - 79;I;0;0;0;0;0;81215
32. KW 2023;NÖ;W;70 - 79;N;3;0;0;8;11;81215
32. KW 2023;NÖ;W;80+;I;0;0;0;0;0;66594
32. KW 2023;NÖ;W;80+;N;2;0;0;27;29;66594
32. KW 2023;OÖ;M;0 - 4;I;0;0;0;0;0;39341
32. KW 2023;OÖ;M;0 - 4;N;0;0;0;2;2;39341
32. KW 2023;OÖ;M;15 - 29;I;0;0;0;1;1;133825
32. KW 2023;OÖ;M;15 - 29;N;0;0;0;1;1;133825
32. KW 2023;OÖ;M;30 - 44;I;0;0;0;0;0;157183
32. KW 2023;OÖ;M;30 - 44;N;0;0;0;6;6;157183
