KW;WOHNORT;GESCHLECHT;ALTERSGRUPPE;STATION;COVID;INFLUENZA;RSV;SONSTIGE;AUFNAHMEN;BEV_ZAHL
34. KW 2023;KTN;2;0 - 4;I;0;0;0;0;0;11441
34. KW 2023;KTN;2;0 - 4;N;0;0;0;0;0;11441
34. KW 2023;KTN;2;15 - 29;I;0;0;0;0;0;40534
34. KW 2023;KTN;2;15 - 29;N;0;0;0;0;0;40534
34. KW 2023;KTN;2;30 - 44;I;0;0;0;0;0;52625
34. KW 2023;KTN;2;30 - 44;N;0;0;0;0;0;52625
34. KW 2023;KTN;2;45 - 59;I;0;0;0;0;0;64051
34. KW 2023;KTN;2;45 - 59;N;0;0;0;0;0;64051
34. KW 2023;KTN;2;5 - 14;I;0;0;0;0;0;25080
34. KW 2023;KTN;2;5 - 14;N;0;0;0;0;0;25080
34. KW 2023;KTN;2;60 - 69;I;0;0;0;0;0;42536
34. KW 2023;KTN;2;60 - 69;N;0;0;0;0;0;42536
34. KW 2023;KTN;2;70 - 79;I;0;0;0;0;0;29804
34. KW 2023;KTN;2;70 - 79;N;0;0;0;0;0;29804
34. KW 2023;KTN;2;80+;I;0;0;0;0;0;24442
34. KW 2023;KTN;2;80+;N;0;0;0;0;0;24442
34. KW 2023;NÖ;1;0 - 4;I;0;0;0;0;0;40264
34. KW 2023;NÖ;1;0 - 4;N;0;0;0;0;0;40264
34. KW 2023;NÖ;1;15 - 29;I;0;0;0;0;0;135847
34. KW 2023;NÖ;1;15 - 29;N;0;0;0;0;0;135847
34. KW 2023;NÖ;1;30 - 44;I;0;0;0;0;0;163927
34. KW 2023;NÖ;1;30 - 44;N;0;0;0;0;0;163927
34. KW 2023;NÖ;1;45 - 59;I;0;0;0;0;0;194009
34. KW 2023;NÖ;1;45 - 59;N;0;0;0;0;0;194009
34. KW 2023;NÖ;1;5 - 14;I;0;0;0;0;0;88232
34. KW 2023;NÖ;1;5 - 14;N;0;0;0;0;0;88232
34. KW 2023;NÖ;1;60 - 69;I;0;0;0;0;0;110830
34. KW 2023;NÖ;1;60 - 69;N;0;0;0;0;0;110830
34. KW 2023;NÖ;1;70 - 79;I;0;0;0;0;0;68295
34. KW 2023;NÖ;1;70 - 79;N;0;0;0;0;0;68295
34. KW 2023;NÖ;1;80+;I;0;0;0;0;0;43827
34. KW 2023;NÖ;1;80+;N;0;0;0;0;0;43827
34. KW 2023;NÖ;2;0 - 4;I;0;0;0;0;0;38530
34. KW 2023;NÖ;2;0 - 4;N;0;0;0;0;0;38530
34. KW 2023;NÖ;2;15 - 29;I;0;0;0;0;0;125900
34. KW 2023;NÖ;2;15 - 29;N;0;0;0;0;0;125900
34. KW 2023;NÖ;2;30 - 44;I;0;0;0;0;0;164127
34. KW 2023;NÖ;2;30 - 44;N;0;0;0;0;0;164127
34. KW 2023;NÖ;2;45 - 59;I;0;0;0;0;0;197835
34. KW 2023;NÖ;2;45 - 59;N;0;0;0;0;0;197835
34. KW 2023;NÖ;2;5 - 14;I;0;0;0;0;0;83246
34. KW 2023;NÖ;2;5 - 14;N;0;0;0;0;0;83246
34. KW 2023;NÖ;2;60 - 69;I;0;0;0;0;0;115695
34. KW 2023;NÖ;2;60 - 69;N;0;0;0;0;0;115695
34. KW 2023;NÖ;2;70 - 79;I;0;0;0;0;0;81215
34. KW 2023;NÖ;2;70 - 79;N;0;0;0;0;0;81215
34. KW 2023;NÖ;2;80+;I;0;0;0;0;0;66594
34. KW 2023;NÖ;2;80+;N;0;0;0;0;0;66594
34. KW 2023;OÖ;1;0 - 4;I;0;0;0;0;0;39341
34. KW 2023;OÖ;1;0 - 4;N;0;0;0;0;0;39341
34. KW 2023;OÖ;1;15 - 29;I;0;0;0;0;0;133825
34. KW 2023;OÖ;1;15 - 29;N;0;0;0;0;0;133825
34. KW 2023;OÖ;1;30 - 44;I;0;0;0;0;0;157183
34. KW 2023;OÖ;1;30 - 44;N;0;0;0;0;0;157183
34. KW 2023;OÖ;1;45 - 59;I;0;0;0;0;0;163750
34. KW 2023;OÖ;1;45 - 59;N;0;0;0;0;0;163750
34. KW 2023;OÖ;1;5 - 14;I;0;0;0;0;0;79609
34. KW 2023;OÖ;1;5 - 14;N;0;0;0;0;0;79609
34. KW 2023;OÖ;1;60 - 69;I;0;0;0;0;0;95341
34. KW 2023;OÖ;1;60 - 69;N;0;0;0;0;0;95341
34. KW 2023;OÖ;1;70 - 79;I;0;0;0;0;0;55199
34. KW 2023;OÖ;1;70 - 79;N;0;0;0;0;0;55199
34. KW 2023;OÖ;1;80+;I;0;0;0;0;0;33695
34. KW 2023;OÖ;1;80+;N;0;0;0;0;0;33695
34. KW 2023;OÖ;2;0 - 4;I;0;0;0;0;0;37266
34. KW 2023;OÖ;2;0 - 4;N;0;0;0;0;0;37266
34. KW 2023;OÖ;2;15 - 29;I;0;0;0;0;0;122614
34. KW 2023;OÖ;2;15 - 29;N;0;0;0;0;0;122614
34. KW 2023;OÖ;2;30 - 44;I;0;0;0;0;0;148425
34. KW 2023;OÖ;2;30 - 44;N;0;0;0;0;0;148425
34. KW 2023;OÖ;2;45 - 59;I;0;0;0;0;0;162516
34. KW 2023;OÖ;2;45 - 59;N;0;0;0;0;0;162516
34. KW 2023;OÖ;2;5 - 14;I;0;0;0;0;0;75111
34. KW 2023;OÖ;2;5 - 14;N;0;0;0;0;0;75111
34. KW 2023;OÖ;2;60 - 69;I;0;0;0;0;0;99157
34. KW 2023;OÖ;2;60 - 69;N;0;0;0;0;0;99157
34. KW 2023;OÖ;2;70 - 79;I;0;0;0;0;0;65521
34. KW 2023;OÖ;2;70 - 79;N;0;0;0;0;0;65521
34. KW 2023;OÖ;2;80+;I;0;0;0;0;0;54272
34. KW 2023;OÖ;2;80+;N;0;0;0;0;0;54272
34. KW 2023;SBG;1;0 - 4;I;0;0;0;0;0;14559
34. KW 2023;SBG;1;0 - 4;N;0;0;0;0;0;14559
34. KW 2023;SBG;1;15 - 29;I;0;0;0;0;0;49514
34. KW 2023;SBG;1;15 - 29;N;0;0;0;0;0;49514
34. KW 2023;SBG;1;30 - 44;I;0;0;0;0;0;58373
34. KW 2023;SBG;1;30 - 44;N;0;0;0;0;0;58373
34. KW 2023;SBG;1;45 - 59;I;0;0;0;0;0;60002
34. KW 2023;SBG;1;45 - 59;N;0;0;0;0;0;60002
34. KW 2023;SBG;1;5 - 14;I;0;0;0;0;0;28141
34. KW 2023;SBG;1;5 - 14;N;0;0;0;0;0;28141
34. KW 2023;SBG;1;60 - 69;I;0;0;0;0;0;33199
34. KW 2023;SBG;1;60 - 69;N;0;0;0;0;0;33199
34. KW 2023;SBG;1;70 - 79;I;0;0;0;0;0;21501
34. KW 2023;SBG;1;70 - 79;N;0;0;0;0;0;21501
34. KW 2023;SBG;1;80+;I;0;0;0;0;0;12901
34. KW 2023;SBG;1;80+;N;0;0;0;0;0;12901
34. KW 2023;SBG;2;0 - 4;I;0;0;0;0;0;13602
34. KW 2023;SBG;2;0 - 4;N;0;0;0;0;0;13602
34. KW 2023;SBG;2;15 - 29;I;0;0;0;0;0;46786
34. KW 2023;SBG;2;15 - 29;N;0;0;0;0;0;46786
34. KW 2023;SBG;2;30 - 44;I;0;0;0;0;0;57406
34. KW 2023;SBG;2;30 - 44;N;0;0;0;0;0;57406
34. KW 2023;SBG;2;45 - 59;I;0;0;0;0;0;62089
34. KW 2023;SBG;2;45 - 59;N;0;0;0;0;0;62089
34. KW 2023;SBG;2;5 - 14;I;0;0;0;0;0;26886
34. KW 2023;SBG;2;5 - 14;N;0;0;0;0;0;26886
34. KW 2023;SBG;2;60 - 69;I;0;0;0;0;0;36905
34. KW 2023;SBG;2;60 - 69;N;0;0;0;0;0;36905
34. KW 2023;SBG;2;70 - 79;I;0;0;0;0;0;26554
34. KW 2023;SBG;2;70 - 79;N;0;0;0;0;0;26554
34. KW 2023;SBG;2;80+;I;0;0;0;0;0;19928
34. KW 2023;SBG;2;80+;N;0;0;0;0;0;19928
34. KW 2023;ST;1;0 - 4;I;0;0;0;0;0;28587
34. KW 2023;ST;1;0 - 4;N;0;0;0;0;0;28587
34. KW 2023;ST;1;15 - 29;I;0;0;0;0;0;107003
34. KW 2023;ST;1;15 - 29;N;0;0;0;0;0;107003
34. KW 2023;ST;1;30 - 44;I;0;0;0;0;0;128845
34. KW 2023;ST;1;30 - 44;N;0;0;0;0;0;128845
34. KW 2023;ST;1;45 - 59;I;0;0;0;0;0;138876
34. KW 2023;ST;1;45 - 59;N;0;0;0;0;0;138876
34. KW 2023;ST;1;5 - 14;I;0;0;0;0;0;59390
34. KW 2023;ST;1;5 - 14;N;0;0;0;0;0;59390
34. KW 2023;ST;1;60 - 69;I;0;0;0;0;0;81587
34. KW 2023;ST;1;60 - 69;N;0;0;0;0;0;81587
34. KW 2023;ST;1;70 - 79;I;0;0;0;0;0;49761
34. KW 2023;ST;1;70 - 79;N;0;0;0;0;0;49761
34. KW 2023;ST;1;80+;I;0;0;0;0;0;31466
34. KW 2023;ST;1;80+;N;0;0;0;0;0;31466
34. KW 2023;ST;2;0 - 4;I;0;0;0;0;0;27516
34. KW 2023;ST;2;0 - 4;N;0;0;0;0;0;27516
34. KW 2023;ST;2;15 - 29;I;0;0;0;0;0;98279
34. KW 2023;ST;2;15 - 29;N;0;0;0;0;0;98279
34. KW 2023;ST;2;30 - 44;I;0;0;0;0;0;122527
34. KW 2023;ST;2;30 - 44;N;0;0;0;0;0;122527
34. KW 2023;ST;2;45 - 59;I;0;0;0;0;0;137720
34. KW 2023;ST;2;45 - 59;N;0;0;0;0;0;137720
34. KW 2023;ST;2;5 - 14;I;0;0;0;0;0;55546
34. KW 2023;ST;2;5 - 14;N;0;0;0;0;0;55546
34. KW 2023;ST;2;60 - 69;I;0;0;0;0;0;86009
34. KW 2023;ST;2;60 - 69;N;0;0;0;0;0;86009
34. KW 2023;ST;2;70 - 79;I;0;0;0;0;0;60569
34. KW 2023;ST;2;70 - 79;N;0;0;0;0;0;60569
34. KW 2023;ST;2;80+;I;0;0;0;0;0;51517
34. KW 2023;ST;2;80+;N;0;0;0;0;0;51517
34. KW 2023;T;1;0 - 4;I;0;0;0;0;0;19426
34. KW 2023;T;1;0 - 4;N;0;0;0;0;0;19426
34. KW 2023;T;1;15 - 29;I;0;0;0;0;0;68738
34. KW 2023;T;1;15 - 29;N;0;0;0;0;0;68738
34. KW 2023;T;1;30 - 44;I;0;0;0;0;0;80055
34. KW 2023;T;1;30 - 44;N;0;0;0;0;0;80055
34. KW 2023;T;1;45 - 59;I;0;0;0;0;0;83366
34. KW 2023;T;1;45 - 59;N;0;0;0;0;0;83366
34. KW 2023;T;1;5 - 14;I;0;0;0;0;0;38244
34. KW 2023;T;1;5 - 14;N;0;0;0;0;0;38244
34. KW 2023;T;1;60 - 69;I;0;0;0;0;0;45032
34. KW 2023;T;1;60 - 69;N;0;0;0;0;0;45032
34. KW 2023;T;1;70 - 79;I;0;0;0;0;0;28179
34. KW 2023;T;1;70 - 79;N;0;0;0;0;0;28179
34. KW 2023;T;1;80+;I;0;0;0;0;0;17597
34. KW 2023;T;1;80+;N;0;0;0;0;0;17597
34. KW 2023;T;2;0 - 4;I;0;0;0;0;0;18343
34. KW 2023;T;2;0 - 4;N;0;0;0;0;0;18343
34. KW 2023;T;2;15 - 29;I;0;0;0;0;0;64358
34. KW 2023;T;2;15 - 29;N;0;0;0;0;0;64358
34. KW 2023;T;2;30 - 44;I;0;0;0;0;0;78747
34. KW 2023;T;2;30 - 44;N;0;0;0;0;0;78747
34. KW 2023;T;2;45 - 59;I;0;0;0;0;0;85089
34. KW 2023;T;2;45 - 59;N;0;0;0;0;0;85089
34. KW 2023;T;2;5 - 14;I;0;0;0;0;0;36114
34. KW 2023;T;2;5 - 14;N;0;0;0;0;0;36114
34. KW 2023;T;2;60 - 69;I;0;0;0;0;0;47861
34. KW 2023;T;2;60 - 69;N;0;0;0;0;0;47861
34. KW 2023;T;2;70 - 79;I;0;0;0;0;0;33698
34. KW 2023;T;2;70 - 79;N;0;0;0;0;0;33698
34. KW 2023;T;2;80+;I;0;0;0;0;0;26457
34. KW 2023;T;2;80+;N;0;0;0;0;0;26457
34. KW 2023;V;1;0 - 4;I;0;0;0;0;0;11185
34. KW 2023;V;1;0 - 4;N;0;0;0;0;0;11185
34. KW 2023;V;1;15 - 29;I;0;0;0;0;0;36552
34. KW 2023;V;1;15 - 29;N;0;0;0;0;0;36552
34. KW 2023;V;1;30 - 44;I;0;0;0;0;0;42070
34. KW 2023;V;1;30 - 44;N;0;0;0;0;0;42070
34. KW 2023;V;1;45 - 59;I;0;0;0;0;0;44152
34. KW 2023;V;1;45 - 59;N;0;0;0;0;0;44152
34. KW 2023;V;1;5 - 14;I;0;0;0;0;0;22093
34. KW 2023;V;1;5 - 14;N;0;0;0;0;0;22093
34. KW 2023;V;1;60 - 69;I;0;0;0;0;0;23065
34. KW 2023;V;1;60 - 69;N;0;0;0;0;0;23065
34. KW 2023;V;1;70 - 79;I;0;0;0;0;0;14368
34. KW 2023;V;1;70 - 79;N;0;0;0;0;0;14368
34. KW 2023;V;1;80+;I;0;0;0;0;0;8705
34. KW 2023;V;1;80+;N;0;0;0;0;0;8705
34. KW 2023;V;2;0 - 4;I;0;0;0;0;0;10440
34. KW 2023;V;2;0 - 4;N;0;0;0;0;0;10440
34. KW 2023;V;2;15 - 29;I;0;0;0;0;0;33321
34. KW 2023;V;2;15 - 29;N;0;0;0;0;0;33321
34. KW 2023;V;2;30 - 44;I;0;0;0;0;0;41244
34. KW 2023;V;2;30 - 44;N;0;0;0;0;0;41244
34. KW 2023;V;2;45 - 59;I;0;0;0;0;0;44009
34. KW 2023;V;2;45 - 59;N;0;0;0;0;0;44009
34. KW 2023;V;2;5 - 14;I;0;0;0;0;0;20807
34. KW 2023;V;2;5 - 14;N;0;0;0;0;0;20807
34. KW 2023;V;2;60 - 69;I;0;0;0;0;0;24272
34. KW 2023;V;2;60 - 69;N;0;0;0;0;0;24272
34. KW 2023;V;2;70 - 79;I;0;0;0;0;0;16760
34. KW 2023;V;2;70 - 79;N;0;0;0;0;0;16760
34. KW 2023;V;2;80+;I;0;0;0;0;0;13352
34. KW 2023;V;2;80+;N;0;0;0;0;0;13352
34. KW 2023;W;1;0 - 4;I;0;0;0;0;0;49761
34. KW 2023;W;1;0 - 4;N;0;0;0;0;0;49761
34. KW 2023;W;1;15 - 29;I;0;0;0;0;0;197815
34. KW 2023;W;1;15 - 29;N;0;0;0;0;0;197815
34. KW 2023;W;1;30 - 44;I;0;0;0;0;0;234008
34. KW 2023;W;1;30 - 44;N;0;0;0;0;0;234008
34. KW 2023;W;1;45 - 59;I;0;0;0;0;0;197095
34. KW 2023;W;1;45 - 59;N;0;0;0;0;0;197095
34. KW 2023;W;1;5 - 14;I;0;0;0;0;0;98711
34. KW 2023;W;1;5 - 14;N;0;0;0;0;0;98711
34. KW 2023;W;1;60 - 69;I;0;0;0;0;0;96445
34. KW 2023;W;1;60 - 69;N;0;0;0;0;0;96445
34. KW 2023;W;1;70 - 79;I;0;0;0;0;0;60465
34. KW 2023;W;1;70 - 79;N;0;0;0;0;0;60465
34. KW 2023;W;1;80+;I;0;0;0;0;0;34825
34. KW 2023;W;1;80+;N;0;0;0;0;0;34825
34. KW 2023;W;2;0 - 4;I;0;0;0;0;0;46967
34. KW 2023;W;2;0 - 4;N;0;0;0;0;0;46967
34. KW 2023;W;2;15 - 29;I;0;0;0;0;0;194282
34. KW 2023;W;2;15 - 29;N;0;0;0;0;0;194282
34. KW 2023;W;2;30 - 44;I;0;0;0;0;0;228259
34. KW 2023;W;2;30 - 44;N;0;0;0;0;0;228259
34. KW 2023;W;2;45 - 59;I;0;0;0;0;0;203725
34. KW 2023;W;2;45 - 59;N;0;0;0;0;0;203725
34. KW 2023;W;2;5 - 14;I;0;0;0;0;0;92193
34. KW 2023;W;2;5 - 14;N;0;0;0;0;0;92193
34. KW 2023;W;2;60 - 69;I;0;0;0;0;0;107201
34. KW 2023;W;2;60 - 69;N;0;0;0;0;0;107201
34. KW 2023;W;2;70 - 79;I;0;0;0;0;0;81196
34. KW 2023;W;2;70 - 79;N;0;0;0;0;0;81196
34. KW 2023;W;2;80+;I;0;0;0;0;0;59149
34. KW 2023;W;2;80+;N;0;0;0;0;0;59149
35. KW 2023;BGL;1;0 - 4;I;0;0;0;0;0;6203
35. KW 2023;BGL;1;0 - 4;N;0;0;0;0;0;6203
35. KW 2023;BGL;1;15 - 29;I;0;0;0;0;0;21547
35. KW 2023;BGL;1;15 - 29;N;0;0;0;0;0;21547
35. KW 2023;BGL;1;30 - 44;I;0;0;0;0;0;27102
35. KW 2023;BGL;1;30 - 44;N;0;0;0;0;0;27102
35. KW 2023;BGL;1;45 - 59;I;0;0;0;0;0;34423
35. KW 2023;BGL;1;45 - 59;N;0;0;0;0;0;34423
35. KW 2023;BGL;1;5 - 14;I;0;0;0;0;0;14239
35. KW 2023;BGL;1;5 - 14;N;0;0;0;0;0;14239
35. KW 2023;BGL;1;60 - 69;I;0;0;0;0;0;22455
35. KW 2023;BGL;1;60 - 69;N;0;0;0;0;0;22455
35. KW 2023;BGL;1;70 - 79;I;0;0;0;0;0;13780
35. KW 2023;BGL;1;70 - 79;N;0;0;0;0;0;13780
35. KW 2023;BGL;1;80+;I;0;0;0;0;0;7764
35. KW 2023;BGL;1;80+;N;0;0;0;0;0;7764
35. KW 2023;BGL;2;0 - 4;I;0;0;0;0;0;5948
35. KW 2023;BGL;2;0 - 4;N;0;0;0;0;0;5948
35. KW 2023;BGL;2;15 - 29;I;0;0;0;0;0;19925
35. KW 2023;BGL;2;15 - 29;N;0;0;0;0;0;19925
35. KW 2023;BGL;2;30 - 44;I;0;0;0;0;0;27926
35. KW 2023;BGL;2;30 - 44;N;0;0;0;0;0;27926
35. KW 2023;BGL;2;45 - 59;I;0;0;0;0;0;35354
35. KW 2023;BGL;2;45 - 59;N;0;0;0;0;0;35354
35. KW 2023;BGL;2;5 - 14;I;0;0;0;0;0;13488
35. KW 2023;BGL;2;5 - 14;N;0;0;0;0;0;13488
35. KW 2023;BGL;2;60 - 69;I;0;0;0;0;0;23241
35. KW 2023;BGL;2;60 - 69;N;0;0;0;0;0;23241
35. KW 2023;BGL;2;70 - 79;I;0;0;0;0;0;15494
35. KW 2023;BGL;2;70 - 79;N;0;0;0;0;0;15494
35. KW 2023;BGL;2;80+;I;0;0;0;0;0;12361
35. KW 2023;BGL;2;80+;N;0;0;0;0;0;12361
35. KW 2023;KTN;1;0 - 4;I;0;0;0;0;0;12094
35. KW 2023;KTN;1;0 - 4;N;0;0;0;0;0;12094
35. KW 2023;KTN;1;15 - 29;I;0;0;0;0;0;44779
35. KW 2023;KTN;1;15 - 29;N;0;0;0;0;0;44779
35. KW 2023;KTN;1;30 - 44;I;0;0;0;0;0;53429
35. KW 2023;KTN;1;30 - 44;N;0;0;0;0;0;53429
35. KW 2023;KTN;1;45 - 59;I;0;0;0;0;0;62291
35. KW 2023;KTN;1;45 - 59;N;0;0;0;0;0;62291
35. KW 2023;KTN;1;5 - 14;I;0;0;0;0;0;26441
35. KW 2023;KTN;1;5 - 14;N;0;0;0;0;0;26441
35. KW 2023;KTN;1;60 - 69;I;0;0;0;0;0;39936
35. KW 2023;KTN;1;60 - 69;N;0;0;0;0;0;39936
35. KW 2023;KTN;1;70 - 79;I;0;0;0;0;0;24639
35. KW 2023;KTN;1;70 - 79;N;0;0;0;0;0;24639
35. KW 2023;KTN;1;80+;I;0;0;0;0;0;14862
35. KW 2023;KTN;1;80+;N;0;0;0;0;0;14862
35. KW 2023;KTN;2;0 - 4;I;0;0;0;0;0;11441
35. KW 2023;KTN;2;0 - 4;N;0;0;0;0;0;11441
35. KW 2023;KTN;2;15 - 29;I;0;0;0;0;0;40534
35. KW 2023;KTN;2;15 - 29;N;0;0;0;0;0;40534
35. KW 2023;KTN;2;30 - 44;I;0;0;0;0;0;52625
35. KW 2023;KTN;2;30 - 44;N;0;0;0;0;0;52625
35. KW 2023;KTN;2;45 - 59;I;0;0;0;0;0;64051
35. KW 2023;KTN;2;45 - 59;N;0;0;0;0;0;64051
35. KW 2023;KTN;2;5 - 14;I;0;0;0;0;0;25080
35. KW 2023;KTN;2;5 - 14;N;0;0;0;0;0;25080
35. KW 2023;KTN;2;60 - 69;I;0;0;0;0;0;42536
35. KW 2023;KTN;2;60 - 69;N;0;0;0;0;0;42536
35. KW 2023;KTN;2;70 - 79;I;0;0;0;0;0;29804
35. KW 2023;KTN;2;70 - 79;N;0;0;0;0;0;29804
35. KW 2023;KTN;2;80+;I;0;0;0;0;0;24442
35. KW 2023;KTN;2;80+;N;0;0;0;0;0;24442
35. KW 2023;NÖ;1;0 - 4;I;0;0;0;0;0;40264
35. KW 2023;NÖ;1;0 - 4;N;0;0;0;0;0;40264
35. KW 2023;NÖ;1;15 - 29;I;0;0;0;0;0;135847
35. KW 2023;NÖ;1;15 - 29;N;0;0;0;0;0;135847
35. KW 2023;NÖ;1;30 - 44;I;0;0;0;0;0;163927
35. KW 2023;NÖ;1;30 - 44;N;0;0;0;0;0;163927
35. KW 2023;NÖ;1;45 - 59;I;0;0;0;0;0;194009
35. KW 2023;NÖ;1;45 - 59;N;0;0;0;0;0;194009
35. KW 2023;NÖ;1;5 - 14;I;0;0;0;0;0;88232
35. KW 2023;NÖ;1;5 - 14;N;0;0;0;0;0;88232
35. KW 2023;NÖ;1;60 - 69;I;0;0;0;0;0;110830
35. KW 2023;NÖ;1;60 - 69;N;0;0;0;0;0;110830
35. KW 2023;NÖ;1;70 - 79;I;0;0;0;0;0;68295
35. KW 2023;NÖ;1;70 - 79;N;0;0;0;0;0;68295
35. KW 2023;NÖ;1;80+;I;0;0;0;0;0;43827
35. KW 2023;NÖ;1;80+;N;0;0;0;0;0;43827
35. KW 2023;NÖ;2;0 - 4;I;0;0;0;0;0;38530
35. KW 2023;NÖ;2;0 - 4;N;0;0;0;0;0;38530
35. KW 2023;NÖ;2;15 - 29;I;0;0;0;0;0;125900
35. KW 2023;NÖ;2;15 - 29;N;0;0;0;0;0;125900
35. KW 2023;NÖ;2;30 - 44;I;0;0;0;0;0;164127
35. KW 2023;NÖ;2;30 - 44;N;0;0;0;0;0;164127
35. KW 2023;NÖ;2;45 - 59;I;0;0;0;0;0;197835
35. KW 2023;NÖ;2;45 - 59;N;0;0;0;0;0;197835
35. KW 2023;NÖ;2;5 - 14;I;0;0;0;0;0;83246
35. KW 2023;NÖ;2;5 - 14;N;0;0;0;0;0;83246
35. KW 2023;NÖ;2;60 - 69;I;0;0;0;0;0;115695
35. KW 2023;NÖ;2;60 - 69;N;0;0;0;0;0;115695
35. KW 2023;NÖ;2;70 - 79;I;0;0;0;0;0;81215
35. KW 2023;NÖ;2;70 - 79;N;0;0;0;0;0;81215
35. KW 2023;NÖ;2;80+;I;0;0;0;0;0;66594
35. KW 2023;NÖ;2;80+;N;0;0;0;0;0;66594
35. KW 2023;OÖ;1;0 - 4;I;0;0;0;0;0;39341
35. KW 2023;OÖ;1;0 - 4;N;0;0;0;0;0;39341
35. KW 2023;OÖ;1;15 - 29;I;0;0;0;0;0;133825
35. KW 2023;OÖ;1;15 - 29;N;0;0;0;0;0;133825
35. KW 2023;OÖ;1;30 - 44;I;0;0;0;0;0;157183
35. KW 2023;OÖ;1;30 - 44;N;0;0;0;0;0;157183
35. KW 2023;OÖ;1;45 - 59;I;0;0;0;0;0;163750
35. KW 2023;OÖ;1;45 - 59;N;0;0;0;0;0;163750
35. KW 2023;OÖ;1;5 - 14;I;0;0;0;0;0;79609
35. KW 2023;OÖ;1;5 - 14;N;0;0;0;0;0;79609
35. KW 2023;OÖ;1;60 - 69;I;0;0;0;0;0;95341
35. KW 2023;OÖ;1;60 - 69;N;0;0;0;0;0;95341
35. KW 2023;OÖ;1;70 - 79;I;0;0;0;0;0;55199
35. KW 2023;OÖ;1;70 - 79;N;0;0;0;0;0;55199
35. KW 2023;OÖ;1;80+;I;0;0;0;0;0;33695
35. KW 2023;OÖ;1;80+;N;0;0;0;0;0;33695
35. KW 2023;OÖ;2;0 - 4;I;0;0;0;0;0;37266
35. KW 2023;OÖ;2;0 - 4;N;0;0;0;0;0;37266
35. KW 2023;OÖ;2;15 - 29;I;0;0;0;0;0;122614
35. KW 2023;OÖ;2;15 - 29;N;0;0;0;0;0;122614
35. KW 2023;OÖ;2;30 - 44;I;0;0;0;0;0;148425
35. KW 2023;OÖ;2;30 - 44;N;0;0;0;0;0;148425
35. KW 2023;OÖ;2;45 - 59;I;0;0;0;0;0;162516
35. KW 2023;OÖ;2;45 - 59;N;0;0;0;0;0;162516
35. KW 2023;OÖ;2;5 - 14;I;0;0;0;0;0;75111
35. KW 2023;OÖ;2;5 - 14;N;0;0;0;0;0;75111
35. KW 2023;OÖ;2;60 - 69;I;0;0;0;0;0;99157
35. KW 2023;OÖ;2;60 - 69;N;0;0;0;0;0;99157
35. KW 2023;OÖ;2;70 - 79;I;0;0;0;0;0;65521
35. KW 2023;OÖ;2;70 - 79;N;0;0;0;0;0;65521
35. KW 2023;OÖ;2;80+;I;0;0;0;0;0;54272
35. KW 2023;OÖ;2;80+;N;0;0;0;0;0;54272
35. KW 2023;SBG;1;0 - 4;I;0;0;0;0;0;14559
35. KW 2023;SBG;1;0 - 4;N;0;0;0;0;0;14559
35. KW 2023;SBG;1;15 - 29;I;0;0;0;0;0;49514
35. KW 2023;SBG;1;15 - 29;N;0;0;0;0;0;49514
35. KW 2023;SBG;1;30 - 44;I;0;0;0;0;0;58373
35. KW 2023;SBG;1;30 - 44;N;0;0;0;0;0;58373
35. KW 2023;SBG;1;45 - 59;I;0;0;0;0;0;60002
35. KW 2023;SBG;1;45 - 59;N;0;0;0;0;0;60002
35. KW 2023;SBG;1;5 - 14;I;0;0;0;0;0;28141
35. KW 2023;SBG;1;5 - 14;N;0;0;0;0;0;28141
35. KW 2023;SBG;1;60 - 69;I;0;0;0;0;0;33199
35. KW 2023;SBG;1;60 - 69;N;0;0;0;0;0;33199
35. KW 2023;SBG;1;70 - 79;I;0;0;0;0;0;21501
35. KW 2023;SBG;1;70 - 79;N;0;0;0;0;0;21501
35. KW 2023;SBG;1;80+;I;0;0;0;0;0;12901
35. KW 2023;SBG;1;80+;N;0;0;0;0;0;12901
35. KW 2023;SBG;2;0 - 4;I;0;0;0;0;0;13602
35. KW 2023;SBG;2;0 - 4;N;0;0;0;0;0;13602
35. KW 2023;SBG;2;15 - 29;I;0;0;0;0;0;46786
35. KW 2023;SBG;2;15 - 29;N;0;0;0;0;0;46786
35. KW 2023;SBG;2;30 - 44;I;0;0;0;0;0;57406
35. KW 2023;SBG;2;30 - 44;N;0;0;0;0;0;57406
35. KW 2023;SBG;2;45 - 59;I;0;0;0;0;0;62089
35. KW 2023;SBG;2;45 - 59;N;0;0;0;0;0;62089
35. KW 2023;SBG;2;5 - 14;I;0;0;0;0;0;26886
35. KW 2023;SBG;2;5 - 14;N;0;0;0;0;0;26886
35. KW 2023;SBG;2;60 - 69;I;0;0;0;0;0;36905
35. KW 2023;SBG;2;60 - 69;N;0;0;0;0;0;36905
35. KW 2023;SBG;2;70 - 79;I;0;0;0;0;0;26554
35. KW 2023;SBG;2;70 - 79;N;0;0;0;0;0;26554
35. KW 2023;SBG;2;80+;I;0;0;0;0;0;19928
35. KW 2023;SBG;2;80+;N;0;0;0;0;0;19928
35. KW 2023;ST;1;0 - 4;I;0;0;0;0;0;28587
35. KW 2023;ST;1;0 - 4;N;0;0;0;0;0;28587
35. KW 2023;ST;1;15 - 29;I;0;0;0;0;0;107003
35. KW 2023;ST;1;15 - 29;N;0;0;0;0;0;107003
