Gruppe;Datum;Genkopien pro EW / Tag * 10^6
Vorarlberg;2022-09-01;83.36
Vorarlberg;2022-09-02;84.34
Vorarlberg;2022-09-03;85.19
Vorarlberg;2022-09-04;81.98
Vorarlberg;2022-09-05;82.84
Vorarlberg;2022-09-06;83.91
Vorarlberg;2022-09-07;85.23
Vorarlberg;2022-09-08;86.75
Vorarlberg;2022-09-09;88.53
Vorarlberg;2022-09-10;90.58
Vorarlberg;2022-09-11;93.0
Vorarlberg;2022-09-12;95.92
Vorarlberg;2022-09-13;99.44
Vorarlberg;2022-09-14;103.6
Vorarlberg;2022-09-15;108.29
Vorarlberg;2022-09-16;113.38
Vorarlberg;2022-09-17;118.63
Vorarlberg;2022-09-18;123.86
Vorarlberg;2022-09-19;129.06
Vorarlberg;2022-09-20;134.15
Vorarlberg;2022-09-21;139.29
Vorarlberg;2022-09-22;144.48
Vorarlberg;2022-09-23;149.87
Vorarlberg;2022-09-24;155.56
Vorarlberg;2022-09-25;161.7
Vorarlberg;2022-09-26;168.39
Vorarlberg;2022-09-27;175.72
Vorarlberg;2022-09-28;183.58
Vorarlberg;2022-09-29;191.66
Vorarlberg;2022-09-30;199.72
Vorarlberg;2022-10-01;207.23
Vorarlberg;2022-10-02;213.87
Vorarlberg;2022-10-03;219.36
Vorarlberg;2022-10-04;223.67
Vorarlberg;2022-10-05;226.84
Vorarlberg;2022-10-06;228.74
Vorarlberg;2022-10-07;229.37
Vorarlberg;2022-10-08;228.6
Vorarlberg;2022-10-09;226.21
Vorarlberg;2022-10-10;222.17
Vorarlberg;2022-10-11;216.64
Vorarlberg;2022-10-12;210.06
Vorarlberg;2022-10-13;202.67
Vorarlberg;2022-10-14;194.79
Vorarlberg;2022-10-15;186.57
Vorarlberg;2022-10-16;178.21
Vorarlberg;2022-10-17;169.79
Vorarlberg;2022-10-18;161.55
Vorarlberg;2022-10-19;153.56
Vorarlberg;2022-10-20;145.8
Vorarlberg;2022-10-21;138.37
Vorarlberg;2022-10-22;131.22
Vorarlberg;2022-10-23;124.43
Vorarlberg;2022-10-24;118.14
Vorarlberg;2022-10-25;112.35
Vorarlberg;2022-10-26;107.03
Vorarlberg;2022-10-27;102.17
Vorarlberg;2022-10-28;97.63
Vorarlberg;2022-10-29;93.4
Vorarlberg;2022-10-30;89.51
Vorarlberg;2022-10-31;85.91
Vorarlberg;2022-11-01;82.71
Vorarlberg;2022-11-02;79.89
Vorarlberg;2022-11-03;77.47
Vorarlberg;2022-11-04;75.51
Vorarlberg;2022-11-05;74.02
Vorarlberg;2022-11-06;73.13
Vorarlberg;2022-11-07;72.9
Vorarlberg;2022-11-08;73.44
Vorarlberg;2022-11-09;74.8
Vorarlberg;2022-11-10;76.85
Vorarlberg;2022-11-11;79.42
Vorarlberg;2022-11-12;82.4
Vorarlberg;2022-11-13;85.79
Vorarlberg;2022-11-14;89.49
Vorarlberg;2022-11-15;93.54
Vorarlberg;2022-11-16;97.86
Vorarlberg;2022-11-17;102.32
Vorarlberg;2022-11-18;106.82
Vorarlberg;2022-11-19;111.28
Vorarlberg;2022-11-20;115.67
