Gruppe;Datum;Genkopien pro EW / Tag * 10^6
Vorarlberg;2022-09-01;83.4
Vorarlberg;2022-09-02;84.42
Vorarlberg;2022-09-03;85.31
Vorarlberg;2022-09-04;83.69
Vorarlberg;2022-09-05;84.25
Vorarlberg;2022-09-06;85.1
Vorarlberg;2022-09-07;86.19
Vorarlberg;2022-09-08;87.53
Vorarlberg;2022-09-09;89.15
Vorarlberg;2022-09-10;91.03
Vorarlberg;2022-09-11;93.31
Vorarlberg;2022-09-12;96.15
Vorarlberg;2022-09-13;99.57
Vorarlberg;2022-09-14;103.7
Vorarlberg;2022-09-15;108.33
Vorarlberg;2022-09-16;113.39
Vorarlberg;2022-09-17;118.59
Vorarlberg;2022-09-18;123.8
Vorarlberg;2022-09-19;128.98
Vorarlberg;2022-09-20;134.1
Vorarlberg;2022-09-21;139.19
Vorarlberg;2022-09-22;144.41
Vorarlberg;2022-09-23;149.81
Vorarlberg;2022-09-24;155.49
Vorarlberg;2022-09-25;161.64
Vorarlberg;2022-09-26;168.37
Vorarlberg;2022-09-27;175.73
Vorarlberg;2022-09-28;183.65
Vorarlberg;2022-09-29;191.82
Vorarlberg;2022-09-30;199.91
Vorarlberg;2022-10-01;207.49
Vorarlberg;2022-10-02;214.2
Vorarlberg;2022-10-03;219.76
Vorarlberg;2022-10-04;224.13
Vorarlberg;2022-10-05;227.31
Vorarlberg;2022-10-06;229.25
Vorarlberg;2022-10-07;229.87
Vorarlberg;2022-10-08;229.09
Vorarlberg;2022-10-09;226.66
Vorarlberg;2022-10-10;222.58
Vorarlberg;2022-10-11;217.03
Vorarlberg;2022-10-12;210.38
Vorarlberg;2022-10-13;202.95
Vorarlberg;2022-10-14;195.0
Vorarlberg;2022-10-15;186.7
Vorarlberg;2022-10-16;178.26
Vorarlberg;2022-10-17;169.82
Vorarlberg;2022-10-18;161.51
Vorarlberg;2022-10-19;153.48
Vorarlberg;2022-10-20;145.75
Vorarlberg;2022-10-21;138.25
Vorarlberg;2022-10-22;131.09
Vorarlberg;2022-10-23;124.31
Vorarlberg;2022-10-24;117.97
Vorarlberg;2022-10-25;112.18
Vorarlberg;2022-10-26;106.85
Vorarlberg;2022-10-27;101.96
Vorarlberg;2022-10-28;97.45
Vorarlberg;2022-10-29;93.24
Vorarlberg;2022-10-30;89.33
Vorarlberg;2022-10-31;85.75
Vorarlberg;2022-11-01;82.55
Vorarlberg;2022-11-02;79.69
Vorarlberg;2022-11-03;77.28
Vorarlberg;2022-11-04;75.27
Vorarlberg;2022-11-05;73.78
Vorarlberg;2022-11-06;72.86
Vorarlberg;2022-11-07;72.63
Vorarlberg;2022-11-08;73.21
Vorarlberg;2022-11-09;74.57
Vorarlberg;2022-11-10;76.63
Vorarlberg;2022-11-11;79.23
Vorarlberg;2022-11-12;82.26
Vorarlberg;2022-11-13;85.63
Vorarlberg;2022-11-14;89.39
Vorarlberg;2022-11-15;93.43
Vorarlberg;2022-11-16;97.75
Vorarlberg;2022-11-17;102.25
Vorarlberg;2022-11-18;106.72
Vorarlberg;2022-11-19;111.19
Vorarlberg;2022-11-20;115.61
Vorarlberg;2022-11-21;119.94
Vorarlberg;2022-11-22;124.26
Vorarlberg;2022-11-23;128.6
Vorarlberg;2022-11-24;132.9
Vorarlberg;2022-11-25;137.24
Vorarlberg;2022-11-26;141.54
Vorarlberg;2022-11-27;145.84
Vorarlberg;2022-11-28;150.02
Vorarlberg;2022-11-29;153.94
Vorarlberg;2022-11-30;157.46
Vorarlberg;2022-12-01;160.54
Vorarlberg;2022-12-02;163.28
Vorarlberg;2022-12-03;165.8
Vorarlberg;2022-12-04;168.25
Vorarlberg;2022-12-05;170.76
Vorarlberg;2022-12-06;173.38
Vorarlberg;2022-12-07;176.19
Vorarlberg;2022-12-08;179.05
Vorarlberg;2022-12-09;181.83
Vorarlberg;2022-12-10;184.35
Vorarlberg;2022-12-11;186.46
Vorarlberg;2022-12-12;188.16
Vorarlberg;2022-12-13;189.65
Vorarlberg;2022-12-14;191.13
Vorarlberg;2022-12-15;192.78
Vorarlberg;2022-12-16;194.51
Vorarlberg;2022-12-17;196.3
Vorarlberg;2022-12-18;197.83
Vorarlberg;2022-12-19;198.98
Vorarlberg;2022-12-20;199.48
Vorarlberg;2022-12-21;199.18
Vorarlberg;2022-12-22;197.94
Vorarlberg;2022-12-23;195.96
Vorarlberg;2022-12-24;193.22
Vorarlberg;2022-12-25;189.9
Vorarlberg;2022-12-26;185.96
Vorarlberg;2022-12-27;181.42
Vorarlberg;2022-12-28;176.31
Vorarlberg;2022-12-29;170.72
Vorarlberg;2022-12-30;164.74
Vorarlberg;2022-12-31;158.5
Vorarlberg;2023-01-01;152.01
Vorarlberg;2023-01-02;145.33
Vorarlberg;2023-01-03;138.73
Vorarlberg;2023-01-04;132.29
Vorarlberg;2023-01-05;126.17
Vorarlberg;2023-01-06;120.38
Vorarlberg;2023-01-07;115.01
Vorarlberg;2023-01-08;110.19
Vorarlberg;2023-01-09;105.99
Vorarlberg;2023-01-10;102.34
Vorarlberg;2023-01-11;99.2
Vorarlberg;2023-01-12;96.42
Vorarlberg;2023-01-13;94.07
Vorarlberg;2023-01-14;92.17
Vorarlberg;2023-01-15;90.78
Vorarlberg;2023-01-16;90.06
Vorarlberg;2023-01-17;90.04
Vorarlberg;2023-01-18;90.67
Vorarlberg;2023-01-19;91.89
Vorarlberg;2023-01-20;93.6
Vorarlberg;2023-01-21;95.83
Vorarlberg;2023-01-22;98.59
Vorarlberg;2023-01-23;102.01
Vorarlberg;2023-01-24;106.06
Vorarlberg;2023-01-25;110.84
Vorarlberg;2023-01-26;116.31
