Gruppe;Datum;Genkopien pro EW / Tag * 10^6
Vorarlberg;2022-09-01;83.36
Vorarlberg;2022-09-02;84.34
Vorarlberg;2022-09-03;85.21
Vorarlberg;2022-09-04;82.56
Vorarlberg;2022-09-05;83.34
Vorarlberg;2022-09-06;84.32
Vorarlberg;2022-09-07;85.59
Vorarlberg;2022-09-08;87.06
Vorarlberg;2022-09-09;88.79
Vorarlberg;2022-09-10;90.8
Vorarlberg;2022-09-11;93.19
Vorarlberg;2022-09-12;96.07
Vorarlberg;2022-09-13;99.56
Vorarlberg;2022-09-14;103.69
Vorarlberg;2022-09-15;108.38
Vorarlberg;2022-09-16;113.41
Vorarlberg;2022-09-17;118.65
Vorarlberg;2022-09-18;123.89
Vorarlberg;2022-09-19;129.05
Vorarlberg;2022-09-20;134.17
Vorarlberg;2022-09-21;139.28
Vorarlberg;2022-09-22;144.51
Vorarlberg;2022-09-23;149.89
Vorarlberg;2022-09-24;155.57
Vorarlberg;2022-09-25;161.7
Vorarlberg;2022-09-26;168.43
Vorarlberg;2022-09-27;175.74
Vorarlberg;2022-09-28;183.58
Vorarlberg;2022-09-29;191.66
Vorarlberg;2022-09-30;199.69
Vorarlberg;2022-10-01;207.2
Vorarlberg;2022-10-02;213.81
Vorarlberg;2022-10-03;219.32
Vorarlberg;2022-10-04;223.64
Vorarlberg;2022-10-05;226.77
Vorarlberg;2022-10-06;228.71
Vorarlberg;2022-10-07;229.35
Vorarlberg;2022-10-08;228.54
Vorarlberg;2022-10-09;226.11
Vorarlberg;2022-10-10;222.09
Vorarlberg;2022-10-11;216.63
Vorarlberg;2022-10-12;210.02
Vorarlberg;2022-10-13;202.64
Vorarlberg;2022-10-14;194.79
Vorarlberg;2022-10-15;186.56
Vorarlberg;2022-10-16;178.21
Vorarlberg;2022-10-17;169.79
Vorarlberg;2022-10-18;161.56
Vorarlberg;2022-10-19;153.57
Vorarlberg;2022-10-20;145.81
Vorarlberg;2022-10-21;138.39
Vorarlberg;2022-10-22;131.24
Vorarlberg;2022-10-23;124.48
Vorarlberg;2022-10-24;118.16
Vorarlberg;2022-10-25;112.39
Vorarlberg;2022-10-26;107.05
Vorarlberg;2022-10-27;102.19
Vorarlberg;2022-10-28;97.62
Vorarlberg;2022-10-29;93.43
Vorarlberg;2022-10-30;89.52
Vorarlberg;2022-10-31;85.93
Vorarlberg;2022-11-01;82.75
Vorarlberg;2022-11-02;79.9
Vorarlberg;2022-11-03;77.51
Vorarlberg;2022-11-04;75.54
Vorarlberg;2022-11-05;74.06
Vorarlberg;2022-11-06;73.14
Vorarlberg;2022-11-07;72.93
Vorarlberg;2022-11-08;73.46
Vorarlberg;2022-11-09;74.82
Vorarlberg;2022-11-10;76.87
Vorarlberg;2022-11-11;79.44
Vorarlberg;2022-11-12;82.44
Vorarlberg;2022-11-13;85.79
Vorarlberg;2022-11-14;89.52
Vorarlberg;2022-11-15;93.56
Vorarlberg;2022-11-16;97.86
Vorarlberg;2022-11-17;102.33
Vorarlberg;2022-11-18;106.81
Vorarlberg;2022-11-19;111.27
Vorarlberg;2022-11-20;115.65
